u1,u2
2321,3575
2426,3575
3575,3939
3152,3575
1338,3575
900,3575
2749,3575
2824,3575
3575,4006
1745,3575
1011,3575
3575,4314
138,3575
1355,2969
1318,2969
1061,1169
1061,1483
1752,3523
1752,3390
1752,4066
1432,1752
1752,4261
1752,3880
1752,3456
1802,4262
513,1802
1802,2485
532,1802
510,1802
1802,2497
1802,2165
1802,2753
1280,1802
1802,2653
1016,2897
1156,2897
312,454
1632,1886
1886,2515
1886,4006
1886,3249
402,2566
2566,3176
1577,2566
1322,2566
2566,3801
1306,2566
58,142
142,259
142,3952
142,1117
142,3883
142,4504
142,593
593,987
593,4487
593,2835
593,2465
1803,3651
501,3651
2394,3651
3651,3933
2579,3651
3374,3651
3152,4501
4284,4501
474,4343
1699,4343
2686,4343
1462,4343
2971,4343
1722,4062
881,1722
278,1722
321,2058
2058,3103
2058,3711
58,2058
1793,4314
2972,4314
138,4314
2400,4314
1494,4314
3228,4314
900,4314
2614,4314
1890,4314
1483,4314
1483,3313
1483,3732
1160,1483
1483,1890
1483,2400
98,1483
1452,1483
138,1483
138,617
138,1158
138,939
138,2824
138,3228
138,839
138,2127
138,1128
138,2898
138,1572
138,4185
138,1658
138,581
138,1302
138,3409
138,1119
138,2426
138,800
138,1516
138,2217
138,3686
138,3939
138,3000
138,2614
138,2626
138,1051
138,4083
138,1373
138,3005
138,4309
138,2689
63,138
138,3075
138,1452
138,3367
138,3161
138,1733
138,3265
138,3711
138,762
138,4068
138,1890
138,900
138,3103
138,3152
138,4437
138,4284
138,4390
138,3555
138,4444
138,4196
138,347
138,1292
138,767
138,1308
138,1040
138,3255
138,2400
138,2333
138,1047
138,3136
138,4307
138,3026
138,2972
138,1218
138,4122
138,1793
138,501
138,3313
138,1217
336,742
336,533
336,1614
234,336
336,741
336,1833
284,336
336,3632
336,2446
336,1301
336,2369
336,3778
336,3821
336,4124
339,3186
530,3570
626,1308
1308,1650
1308,2932
1308,2333
1308,2803
1308,2858
1308,1426
704,1308
1308,4240
1308,3454
1279,1308
643,1308
1308,2848
1192,1308
1308,2849
482,1308
493,1308
1308,2430
1308,4309
1308,1775
54,1308
1308,2981
1308,2922
903,1308
792,1308
604,1308
1308,1951
1308,1658
1308,3674
979,1308
1308,3560
1308,3702
1128,1308
1308,4117
1308,1867
1308,1438
1308,4219
1308,4551
1308,4011
880,1406
880,4339
474,880
880,2754
880,2874
742,762
739,742
729,742
742,3821
742,4124
742,2831
742,2446
742,2369
533,742
284,742
742,4284
742,1833
234,742
214,742
742,2325
533,762
533,2369
533,3610
533,739
533,2312
533,2446
533,620
533,3821
533,4124
284,533
241,533
533,1833
234,533
214,533
533,2325
1400,3689
934,3689
464,3689
3689,4256
1673,3689
2416,3689
3689,4165
3126,3689
3019,3689
3689,4011
1279,3689
3689,3890
1119,3689
270,3689
3689,4309
2848,3689
17,3689
762,1658
762,3255
762,1629
284,762
762,4284
762,1833
234,762
741,3632
676,3632
1180,3632
1964,3632
2562,3632
3632,4260
284,730
284,739
284,3821
284,2228
284,2312
284,639
284,344
284,2446
284,2369
284,2466
284,4084
284,4124
234,284
214,284
284,2325
792,3192
792,2803
792,2528
792,3152
792,3103
792,3075
792,2600
792,3161
792,4105
792,2192
792,3348
792,1688
792,1534
792,984
792,2741
208,792
792,2922
792,903
792,2474
792,2136
640,792
792,2828
241,792
792,1692
792,1719
792,4117
792,2030
792,3648
792,3702
792,2584
792,2689
792,1764
343,792
792,1745
17,792
792,1557
1833,4393
1833,3173
1416,1833
1833,4328
1833,1901
1833,2507
1833,3587
1833,4083
854,1833
1833,2597
1833,4284
241,1833
1833,3702
1833,4362
1833,2355
234,1833
234,2162
234,739
234,2446
234,2369
234,2312
234,4124
214,234
234,2325
234,3463
214,307
214,2228
214,344
214,2446
214,2369
214,729
214,1696
214,3583
214,2325
2228,2325
344,2325
729,2325
343,1179
343,4542
343,831
343,3821
241,343
343,886
2347,3681
61,2347
2347,2895
2899,3702
2899,3560
2408,2899
672,3760
558,1306
1003,1306
1306,1550
212,1306
627,1306
627,1955
627,878
627,2833
226,627
627,1661
627,2849
627,1414
627,3126
627,1692
627,2911
627,3199
627,2705
627,3906
313,627
557,627
627,2932
627,3460
627,3364
627,3702
102,627
627,1169
98,627
627,2888
539,1150
102,1150
1150,1805
996,1150
1150,2284
1150,1732
1150,2997
617,1150
1150,3891
1150,3542
1150,1557
2417,2888
999,2888
2809,2888
1220,2888
977,2888
2888,4379
1559,2888
1407,2888
409,2888
2888,3379
2707,2888
823,2888
2888,3792
2888,3686
2888,4242
104,2888
2154,2888
2288,2888
2888,3083
1156,2597
1156,2114
1156,3186
1156,2600
903,1156
1156,2695
3042,4389
2106,4389
2746,4389
3026,4389
494,1773
494,3132
494,4329
494,1241
494,3816
494,578
494,3807
226,494
494,3602
494,1621
494,3532
494,2672
266,494
494,1265
494,2343
494,1065
494,4347
239,494
494,4362
494,2626
494,2856
494,1169
494,1130
1557,3702
3702,3746
17,3702
2848,3702
839,3702
1745,3702
2824,3702
3702,3832
3138,3702
2689,3702
3702,4309
3560,3702
2913,3702
3702,4284
3075,3702
1128,3702
1692,3702
1719,3702
2694,3702
104,3702
251,3702
3702,4121
1158,3702
3702,3801
3702,4117
2691,3702
1293,3702
3278,3702
2440,3702
3311,3702
2644,3702
1572,3702
1311,3702
3186,3702
1167,3702
1969,3702
3702,3857
1905,3702
2858,3702
3702,4185
1304,3702
3126,3702
1784,3702
2192,3702
1588,3702
226,3702
1402,3702
3702,3960
3152,3702
3229,3702
366,3702
3103,3702
2081,3702
2803,3702
2536,3702
3192,3702
1400,3702
3702,4416
2991,3702
3702,4098
878,3702
2333,3702
3702,3828
3625,3702
321,3702
3029,3702
3361,3702
321,2824
2824,4122
2824,4185
2824,3266
2824,3311
1227,2824
2426,2824
2081,2824
2824,3152
900,2824
2824,3103
2824,3939
1526,2824
2824,3832
2824,3555
1179,4542
1179,4293
91,1179
1179,2748
1179,2195
288,1179
1124,1179
1179,2625
387,563
387,2703
387,3279
7,2980
186,2980
2127,2980
3279,3313
1087,3279
120,3279
1292,3279
1651,3279
3279,3798
3279,3832
321,3832
1920,3832
3625,3832
2525,3832
2081,3832
3103,3832
1353,3832
1227,3832
3439,3832
3832,4316
3311,3832
3278,3832
244,3832
3685,4238
3159,4238
659,2624
1640,2624
244,321
244,4181
244,3439
244,4316
1803,3186
2176,3186
658,3186
1047,3186
3186,4267
3152,3186
2128,3186
903,3186
2695,3186
3186,3587
1578,3186
1214,2224
1214,3355
1214,2443
1214,2399
878,1214
1214,2165
1214,2313
1214,4149
1214,1881
1214,2066
639,1214
1214,2408
1214,4362
677,1050
746,1050
1050,1128
301,3152
3152,4122
3152,3939
2426,3152
900,3152
803,3152
1047,3152
798,3152
226,3152
3152,4185
903,3152
3075,3152
3152,4284
3152,4209
1745,3152
1011,3152
3152,3555
118,1724
1047,1535
301,1047
1047,3820
1047,3555
1047,4026
1047,2426
803,1047
1033,1047
1047,2579
2443,3355
3355,4549
2516,3355
1632,3775
1632,2838
1632,2307
828,1632
1632,1729
2579,3044
2579,3431
2579,3277
2579,2766
1065,2579
2579,4284
52,2492
1111,2492
2492,3972
2099,2492
232,2492
504,2492
1796,2492
2001,2492
1111,3972
660,3972
2099,3972
232,3972
504,3972
2169,3364
3364,3977
3364,3432
996,3364
3364,4179
586,3364
604,3364
3364,3736
599,3364
2951,3364
2961,3364
1111,1142
660,1111
1111,2099
232,1111
504,1111
49,504
504,2099
232,504
232,2099
1794,2099
660,2099
232,660
232,340
232,430
2071,4417
1403,4417
313,1773
313,3619
313,4329
313,1077
313,4390
313,1126
313,1471
313,594
313,2477
313,2489
313,3009
313,1169
296,3454
2997,3454
1169,3454
2219,3454
3794,4329
1169,4329
102,4329
3816,4329
691,4329
3513,4329
640,4329
1719,4329
4329,4394
3891,4329
2176,2879
2394,2879
2879,3873
2543,2879
2066,2879
78,2879
2879,3009
2274,2452
557,2274
2274,2833
2274,3649
1069,2274
298,2274
1764,2274
1310,2045
2045,3009
2045,3348
2045,4455
2045,2474
2045,4362
78,4180
78,176
78,1478
2481,2616
1169,2481
2481,4122
849,2481
713,2481
2481,2818
2481,3606
382,2481
2481,3145
199,2481
1609,2481
2481,4542
1674,2481
1124,2481
970,2481
265,2481
2481,3118
226,2481
298,2481
1128,2481
241,2481
44,2481
340,2481
2481,3009
2481,4309
2355,2481
2397,2481
126,2558
126,3914
126,1966
1531,2955
1914,2955
1435,2955
2823,2955
805,2955
2654,2955
2258,2955
1213,2955
425,2955
1604,2955
2955,4455
1128,2955
2087,2955
2955,2986
152,2955
1488,2955
2445,2955
2039,2955
2955,4212
2955,4222
719,2955
125,3203
125,4295
125,3217
125,3736
125,4053
125,2758
125,241
125,3009
1265,3348
3348,3733
3348,3794
1477,3348
3179,3348
3348,3902
2477,3348
2030,3348
3195,3348
640,3348
265,3348
298,3348
3348,3532
3348,4362
241,3348
2913,3348
3348,4402
3009,3348
2880,4033
2880,2970
2880,3733
1887,2880
2880,3426
1648,2880
1626,2880
2880,2896
2880,3195
2563,2880
2880,3897
1065,2880
1403,2880
2880,3532
2880,4362
2880,4284
2066,2880
228,2880
2880,4484
1169,2880
2121,4443
4390,4443
442,4443
2737,4443
592,4443
1510,3009
718,4362
4033,4362
2616,4362
2563,4362
3897,4362
1065,4362
3733,4362
2137,4362
3532,4362
2896,4362
3195,4362
1124,4362
3277,4362
99,4362
3794,4362
798,4362
1887,4362
3582,4362
1648,4362
1626,4362
1403,4362
3981,4362
2597,4362
4284,4362
4362,4402
3009,4362
2066,4362
1764,4362
228,4362
4362,4484
2998,4362
1580,4362
4348,4362
1831,3501
1355,3009
2705,3009
340,3009
3009,3469
3009,3532
3009,3179
298,3009
265,3009
3009,4402
3009,3733
2701,3009
1282,3009
2823,3009
2915,3009
2896,3009
2913,3009
3009,3195
2854,3009
2030,3009
3009,3794
526,3009
2911,3009
2733,3009
2489,3009
2477,3009
475,3009
442,3009
382,3009
657,3009
3009,4284
640,3009
1887,3009
241,3009
1477,3009
2336,3009
970,3009
3009,3042
3009,3897
1265,3009
858,3009
2597,3009
2066,3009
228,3009
1580,3009
1169,3009
2219,3009
2333,4219
2333,3228
1828,2333
1733,2333
63,2333
2333,2754
2333,3233
2333,3099
389,2333
1572,2333
2333,2644
2333,2584
2333,4551
2333,3686
1523,2333
2333,4011
2515,3714
1647,2515
2515,2689
1494,4437
750,4437
4213,4437
2754,4437
2127,4437
4284,4437
3521,4437
3252,3891
3252,3669
2169,2485
2169,3866
2169,3095
599,2169
828,2169
1456,2169
3642,3709
1959,3709
2932,3709
3709,4196
2104,3709
17,3709
1194,1471
1194,3711
1194,2562
3238,3891
2644,3891
3882,3891
879,3891
3891,3918
626,3891
1702,3891
1400,3891
3891,3928
1221,3891
1461,3891
2440,3891
2523,3891
2220,3891
3891,4011
2705,3891
1692,3891
1128,3891
482,3891
3891,4551
975,3891
2950,3891
539,3681
539,3217
499,539
539,1939
841,1843
3334,4415
1815,2339
3948,4333
3560,3948
2550,3383
1937,2550
2078,3383
3383,4520
1570,3383
3383,3910
357,3383
2176,3949
53,3949
2397,3949
58,3952
58,3883
2097,3952
3883,3952
672,3688
207,672
672,3701
672,3230
1213,2654
1391,2654
805,2654
425,2654
2654,2986
2654,2823
2653,2654
2445,2654
2654,2819
1531,2654
1435,2654
2654,4455
2039,2654
1604,2654
719,2654
1488,2654
152,2654
2087,2654
2415,2654
805,2730
805,1579
805,2823
805,1531
805,4045
805,1391
805,1435
704,805
805,2415
805,1824
805,1213
425,805
805,3783
805,1604
805,4455
805,2087
805,2986
152,805
805,1488
805,2445
805,2039
805,4212
805,1867
805,2653
719,805
1213,2415
985,1213
1213,3619
1213,2823
1213,2246
1213,2819
1213,1435
425,1213
1213,1604
1213,4455
1213,2087
1213,2986
152,1213
1213,1488
1213,2445
1213,2039
1213,2653
719,1213
2759,3619
2116,2759
280,2759
1435,2823
2819,2823
425,2823
2600,2823
1604,2823
2823,4455
2087,2823
2823,2986
152,2823
1488,2823
2445,2823
2039,2823
2653,2823
719,2823
550,1936
899,2819
2819,4455
2819,3619
1435,2730
1435,4150
1383,1435
1435,2415
425,1435
1435,1604
1435,2087
152,1435
1435,1488
1435,2445
1435,2039
425,2730
425,1531
425,1391
425,2415
425,1604
425,4455
425,2087
425,2986
152,425
425,1488
425,2445
425,2039
425,2653
425,719
1104,4455
1604,2730
1604,2415
1604,4455
1128,1604
1604,2087
1604,2986
152,1604
1604,2445
1604,2039
1604,4222
1604,2653
719,1604
1391,4455
4150,4455
111,4455
1383,4455
1128,4455
2087,4455
2986,4455
152,4455
1488,4455
2445,4455
2039,4455
3619,4455
2653,4455
719,4455
1470,2507
17,1128
979,1128
1128,2848
839,1128
831,1128
1128,4551
482,1128
1128,4309
1128,3560
102,1128
1128,3050
557,1128
1074,1128
1128,1780
104,1128
1128,3174
1128,3460
1128,3686
1128,3996
1128,2691
1128,4011
1128,2416
1128,2644
1128,1572
1128,4185
1128,2833
1128,2426
767,1128
970,1128
1128,3485
1128,2063
88,1128
1128,1279
1128,2539
1128,3202
1128,3022
1128,1192
1128,1137
1128,1143
638,1128
1128,2452
1128,1702
1128,3317
1128,2440
1128,2705
1128,4256
1128,1400
558,1128
1090,1128
878,1128
688,1128
800,1128
1128,2412
1128,2849
226,1128
1128,2720
1128,1574
1128,3648
1128,1891
1014,1128
1128,3346
677,1128
1128,2495
1128,3154
1128,3029
1128,2976
1128,1363
1128,3238
1531,2087
2087,2986
152,2087
1488,2087
2087,2445
2039,2087
719,2087
2730,2986
2415,2986
1797,2986
152,2986
1488,2986
2445,2986
2039,2986
2653,2986
719,2986
152,2415
152,498
152,1531
152,3666
152,1488
152,2445
152,2039
152,4212
152,2653
152,719
1488,2415
1488,3011
1488,1531
1488,2445
1488,2039
1488,4212
1488,2653
2415,2445
2265,2445
1531,2445
2039,2445
2445,4212
2445,2653
719,2445
1531,2039
2039,3174
2039,4212
719,2039
3150,4212
4212,4261
1531,4212
3299,4212
2653,4212
1028,1867
104,1867
1005,4222
2961,4222
1022,4222
1531,4222
3759,4222
2415,2653
695,2653
2653,4153
1532,2653
2653,3600
1788,2653
2653,3550
2653,2932
1244,2653
719,2653
719,3794
719,3513
719,970
382,719
288,719
719,1265
719,2616
719,2415
719,3076
719,3410
318,3733
318,2355
1292,4000
1087,1292
1292,3313
1292,4185
1292,3881
1292,3344
1292,2426
1292,3411
1292,1883
429,1292
1292,2262
529,1292
1292,2614
1178,1551
1130,1178
258,1836
4131,4275
4111,4275
4275,4301
2219,3722
2219,3611
784,2219
1550,2219
2219,2997
1399,2219
1,2219
296,2219
2218,2219
1130,2219
1645,2219
614,4203
1653,4203
1764,4203
3573,4203
512,4203
4203,4284
238,4203
2616,4203
2184,3255
2184,3136
2184,4429
2184,2204
1719,2184
903,2184
2184,4052
974,2184
1130,2085
1130,1169
1130,2833
482,1130
1033,1130
1130,3145
1130,1645
4122,4185
3265,4185
226,4185
2321,4185
1109,4185
3461,4185
746,4185
2426,4185
3178,4185
1937,4185
4185,4307
1741,4185
1051,4185
3067,4185
1091,4185
4185,4284
3113,4185
2647,4185
1794,3085
1794,2737
1794,3953
444,3768
489,3278
489,3371
489,3507
489,2108
489,4316
489,2971
118,332
981,3722
981,3894
981,1508
674,1508
674,3894
1334,3894
1719,2600
1719,2307
1719,2192
903,1719
1719,2299
1719,3736
640,1719
1719,3075
241,1719
1719,4184
1719,2395
979,1332
979,3154
767,979
677,979
979,1241
979,1760
279,979
979,1400
979,1225
979,2440
979,4102
979,3890
979,3794
979,2848
979,1745
464,979
979,1733
482,979
979,3202
979,2599
979,1764
979,2663
979,2586
979,1144
979,2355
447,979
979,3019
979,1673
979,2705
979,1551
979,1549
979,2474
979,1572
102,979
979,4551
979,1119
979,1145
979,3228
670,979
979,3560
979,4011
17,979
979,2616
2464,3067
2464,4284
63,2464
161,2464
1091,3265
1091,4444
1091,2874
1091,1741
349,1091
1091,4284
1091,4209
1091,3113
1091,3555
643,3361
643,2204
643,2600
640,643
643,858
643,2884
241,643
643,4402
643,1904
643,2689
470,643
822,3939
939,3939
3265,3939
2426,3939
900,3939
3067,3939
3555,3939
1302,3939
746,1782
746,990
746,1800
746,2321
746,3461
746,3067
349,746
746,1741
746,1716
746,4284
746,4309
63,746
1658,2992
1658,2898
1658,3136
1658,3255
1658,3075
1658,3560
729,3361
344,729
729,2228
729,4382
912,2474
1495,2474
2474,3975
482,2474
2474,4551
1557,2474
2426,4122
2426,3073
2426,3265
2426,3103
900,2426
2426,4196
1051,2426
2426,3712
2426,4340
2426,3686
2426,3075
2426,4284
2426,2898
1578,2426
2426,3555
1302,2426
861,1493
608,861
63,3257
63,3555
63,2831
63,434
63,3571
63,4444
63,2321
19,63
63,3067
63,303
63,1937
63,1741
63,4284
63,990
63,3053
1782,3265
822,3265
1158,3265
709,3265
990,3265
2831,3265
900,3265
3265,3461
3067,3265
3265,4340
349,3265
1741,3265
2618,3265
3265,4284
3265,4083
3265,4209
3113,3265
2626,3265
3265,3555
1302,3265
1080,3794
3122,3794
1799,3794
3794,3955
3416,3794
1473,3794
3022,3794
3179,3794
3794,3882
3794,4011
1400,3794
3794,4542
3794,4006
1409,3794
2440,3794
208,3794
3011,3794
298,3794
512,3794
470,3794
1745,3794
2616,3794
1516,4284
3555,4284
1733,4284
1745,4284
3113,4284
3672,4284
4284,4484
3439,4284
3521,4284
4083,4284
4284,4328
1741,4284
1937,4284
3233,4284
19,4284
2817,4284
2321,4284
241,4284
349,4284
2597,4284
3686,4284
3067,4284
3461,4284
900,4284
4084,4284
990,4284
1416,4284
2114,4284
3255,4284
2831,4284
4284,4456
3889,4284
1782,4284
3294,4284
3621,4284
3075,4122
1745,3075
2600,3075
1304,3075
903,3075
2734,3075
3075,3103
640,3075
2884,3075
241,3075
2689,3075
3075,3227
3103,4122
1051,3103
3103,3711
2081,3103
2884,3103
2689,3103
44,4444
988,4444
3917,4444
19,4444
1487,4444
3893,4444
235,4444
3053,4444
2480,4444
2679,4196
1137,4196
1959,4196
4196,4529
3719,4196
2271,4196
1040,4196
4068,4196
1937,2831
990,1937
1937,3067
1504,2734
2734,3042
1304,2734
2734,2884
2689,2734
92,161
161,2538
161,2649
161,1321
161,4414
161,451
161,2480
1011,4105
1011,1745
305,1011
1011,2762
1011,3712
1011,2817
109,1011
1011,3456
3136,3465
478,3136
395,3136
567,3136
900,2307
900,4340
900,2127
900,3555
2828,4105
2060,4105
903,4105
335,4105
2136,4105
1534,4105
984,4105
2741,4105
1994,4105
1155,4105
2584,4105
1745,4105
1368,4246
1627,4246
1745,4000
903,1745
1745,1890
1745,3712
1745,1853
1155,1745
1745,1764
1692,1745
266,1745
1745,2428
1745,2817
1745,2136
1745,2898
1745,3460
670,1745
1733,1745
732,1745
1745,2848
2689,4122
2689,3217
2689,3160
2689,2884
2689,3042
2189,2689
2689,3880
2689,2913
357,2689
2161,2689
640,2689
1712,2689
2689,3727
2701,3733
3733,3897
798,3733
1065,3733
3733,3814
3532,3733
228,3733
1065,3887
1065,2701
1065,3897
1065,2137
1065,3532
228,1065
1065,4484
1087,2614
2614,3313
1218,2614
2614,2972
1447,2614
1452,2614
2400,2614
1883,2614
2614,2666
2614,3881
713,2614
2614,3344
529,2614
429,2614
2262,2614
1890,2614
2408,2443
2408,2507
1696,2408
2408,3869
2408,3076
3858,4122
1045,4122
2884,4122
3086,4122
1086,4122
1907,4122
866,4122
3860,4122
3228,4122
1523,4122
1087,3313
1890,3313
2972,3313
1217,3313
1452,3313
2400,3313
3313,3344
1218,3313
1477,3313
3177,3313
127,3736
127,2604
127,2951
127,3399
127,4406
127,1859
122,2673
122,415
122,1331
4106,4201
1862,4106
3219,4106
320,4106
1355,4106
2978,4441
2679,2978
2978,3066
2978,4113
2978,3899
2598,2978
370,2978
2652,2978
158,2978
2978,3083
1749,2826
571,2362
591,3269
591,2418
1135,3357
509,3357
3357,3392
3357,3367
3357,4049
2401,3357
3357,3613
2342,3357
321,1920
321,3439
321,3625
321,1406
321,3278
321,691
1096,2160
1096,2027
1096,3842
1096,1318
1217,2400
2373,2616
1887,2616
2616,3179
2616,3652
1481,2616
2616,3219
1135,2616
2616,4504
2136,2616
566,2616
2616,3132
2616,2720
404,2616
2616,2976
2616,3471
324,2616
2543,2616
1757,2616
1265,2616
1241,2616
1072,2616
1142,2616
2616,3452
2523,2616
1124,2616
1363,2616
470,2616
2616,2705
903,2616
288,2616
2616,3955
2616,3751
2616,3346
663,2616
2154,2616
2616,3410
1363,1757
1363,3132
1363,1896
1241,1363
1363,4219
1363,2003
1363,3346
1363,2523
1363,4545
1363,3452
1363,4258
1363,2848
1028,3198
949,3581
949,2066
949,3603
2453,2716
2,2716
1749,2716
2716,4143
671,2716
1420,4441
753,1420
1420,3236
1420,2557
1420,2148
1420,2929
158,1420
1420,3035
1413,1420
1420,3375
1420,2728
1420,2527
1420,3970
1420,3115
1289,1420
1030,1420
1420,4420
1716,2923
1158,1716
54,1716
292,3842
1369,1653
1211,1369
1369,2320
1369,2496
1369,2900
2297,3471
2297,4547
2297,3484
1000,2297
2297,3887
2297,4499
1198,2297
3619,4456
2226,3619
3606,3619
3619,4224
696,3619
2992,3619
2089,3619
899,3619
2807,3619
1757,3619
3619,4386
3619,3834
3143,3619
866,3619
1749,2924
3032,3168
1749,3032
2588,4079
529,2666
529,3344
529,1883
529,2262
1392,4202
1392,2453
1392,2712
1392,3091
1392,4366
666,3268
169,3268
1283,1623
2198,2394
1235,1309
1235,2218
1793,3577
650,3411
650,1186
650,3964
650,2937
650,3609
1615,2851
1396,4047
2516,4047
129,1866
129,671
129,1919
129,4200
2306,2453
1451,3061
3061,4095
2453,3061
3061,3588
671,3061
1343,3061
3061,4154
3061,4548
1568,3831
1568,1749
1568,2066
1568,2041
1568,2069
1568,3911
1568,3150
1568,3812
1568,3117
1568,4538
538,2747
2453,4441
2557,4441
1495,4441
4420,4441
753,2342
2342,3613
2342,3392
1030,2342
2342,4049
2,2342
2342,3370
2342,4420
1202,1803
1803,2695
334,1803
86,1803
1803,2128
1803,2690
1803,2312
1803,2992
395,2293
395,4161
395,3317
395,2997
1623,4110
1591,1623
1623,4511
1544,1623
777,1623
1519,1623
1562,2176
2176,3195
2176,3377
426,2176
1825,2176
1570,2176
1337,2176
324,2176
2176,2945
817,2176
2176,3910
2066,2176
2839,3208
1872,2839
691,2839
2839,3439
2839,3243
69,3669
2705,3669
333,3669
582,3669
1140,3669
3669,4258
1753,3669
2462,3669
3496,3669
3163,3669
1192,3669
2473,3669
2982,3669
3669,4040
3669,4311
1916,3669
305,3921
3587,3921
612,3361
2525,3361
1462,3361
854,3361
3361,3439
640,3361
1429,3361
785,2725
785,1749
704,2013
704,1221
704,1040
1796,3206
893,3206
3167,3206
3206,4111
3206,4301
1552,3206
2175,3206
2130,3206
1936,2107
1056,1936
1936,3346
1936,2744
2236,2507
2507,3431
2496,2507
1889,2507
1259,2507
1182,2507
177,2507
241,2507
881,2507
4019,4083
279,4083
822,4083
1782,4083
2599,4083
4083,4234
2330,4083
251,4083
2024,4083
2321,4083
3161,4083
3067,4083
1399,4083
335,4083
254,4083
3780,4083
4083,4209
2938,4083
1578,4083
3555,4083
1516,4083
177,2496
177,663
177,3431
1798,2224
1798,3350
903,1534
903,2441
903,2060
903,2828
903,3441
903,2136
903,3179
903,3126
903,4435
903,984
903,2741
903,2932
903,2584
903,1764
850,903
241,2831
241,858
241,2003
241,4542
241,1416
241,298
241,2600
241,1511
241,640
241,3821
241,2326
241,1429
241,4328
2496,2976
671,2496
2006,2496
195,2496
2496,3506
470,2496
1014,2496
858,2496
1429,3439
2918,3500
3518,4240
1101,4240
2850,4240
2917,4240
706,4240
640,3722
640,1535
640,1720
640,899
640,2429
640,4480
640,1504
478,640
640,1180
640,2538
640,1057
640,1532
257,640
640,794
640,4265
640,2204
640,2733
640,858
640,3484
640,2208
139,640
640,4547
2338,2649
1504,4547
1835,4542
1835,3042
1835,3227
98,1835
858,1332
858,2471
496,858
858,2939
858,3108
858,1282
154,858
858,2355
217,858
2884,3854
2884,3042
2884,3183
2884,3239
2161,2884
2884,3555
732,2562
2562,4366
2562,3711
1018,2562
1180,2562
2562,2949
228,1629
228,1887
228,3532
228,1403
228,663
228,2066
228,3195
228,3897
228,4484
49,2708
49,567
49,3095
49,3271
4295,4541
4295,4347
488,3095
488,3736
496,3736
3203,3736
404,3736
1793,3736
887,3736
2159,3736
2200,3736
1645,3736
3736,4053
2758,3736
324,3095
707,3095
2900,3095
920,3095
2708,3095
895,3095
3095,3588
3095,3873
1674,3553
839,3553
3553,3614
3118,3553
3301,3553
3465,3553
99,3553
3553,4068
2520,3553
1960,3553
1960,3465
1960,3889
2919,4466
844,2919
2647,2919
693,1113
2167,3625
1664,3625
2253,3625
463,3625
1227,3625
323,3625
1019,3625
3625,4316
3278,3625
2577,3625
957,3203
957,3560
957,2909
3042,4495
1609,3042
2710,3042
3042,4100
3042,4261
3041,3042
3042,3072
3042,4052
3042,3821
2048,3042
2733,3042
749,3042
2913,3042
891,3042
3042,3727
2253,2577
2971,3627
1920,2971
1180,2971
95,4278
95,4432
95,4239
95,2208
95,4547
269,3555
3555,4209
3555,3642
990,3555
2626,3555
1777,3555
3555,4340
3228,3555
1302,3555
492,3303
3303,4457
2063,3560
3543,3560
3019,3560
3124,3560
2691,3560
3202,3560
2042,3560
3126,3560
1074,3560
3198,3560
552,3560
17,3560
3344,4000
1218,4000
2400,4000
1890,4000
1452,4000
229,470
206,229
229,408
224,229
229,3913
229,941
229,3143
229,2119
229,3025
229,328
229,2285
1793,2787
940,1793
1793,2400
1218,1793
1793,2972
1452,1793
1793,2441
1793,1890
1218,2400
1218,1452
1218,4373
1218,1890
2400,2972
2972,3344
1890,2972
1452,2400
1890,2400
510,1114
510,4422
510,2753
510,3072
510,4402
396,510
477,736
477,3744
217,303
736,1151
3624,3727
2300,3727
2189,3727
2702,3727
897,3727
3703,4409
3,3703
583,3703
56,3703
1952,3703
3703,3971
2705,3703
3703,3740
2252,3248
3248,3724
1939,3248
2753,3072
2714,2753
2538,2753
2244,2753
438,2753
345,2753
1373,1890
1452,1890
1452,2479
1452,2050
1452,3228
1447,1452
730,2611
817,1304
813,3873
1310,3861
3051,3861
3861,3889
154,1995
154,363
154,3720
1920,1995
663,1995
1995,3724
1995,3072
512,1995
1995,3720
1995,4456
614,2817
700,2817
2817,3094
1690,2817
1653,2817
1129,2817
2817,3190
2817,4347
429,2817
2262,2817
1394,2817
1431,2817
2817,3672
239,2817
1313,2817
2626,2817
238,2817
580,2128
1436,2128
1406,2128
2128,4339
566,1265
1265,3014
1265,2489
1265,4210
1265,2543
1265,1336
1265,2976
1265,2690
1265,3486
633,1265
1265,1355
1265,2862
1265,1998
265,1265
197,1265
725,1265
1265,3469
1265,1365
1265,2911
340,1265
1169,1265
1337,3831
869,1337
1337,1817
1337,3574
676,741
741,4180
2066,3532
2137,3532
1653,3532
1648,3532
3195,3532
3532,3897
3532,4484
1523,3521
239,3521
389,677
389,958
1033,1777
1033,3542
1033,1685
1033,1670
98,1033
887,3203
3179,3203
2758,3203
2940,3203
3203,4053
1276,4516
3656,3714
1647,3714
912,3714
2891,3714
1647,3922
1590,3219
633,3219
3219,3452
1124,3219
1399,3219
3219,3649
1169,3219
1003,4301
2477,4301
4111,4301
2446,4301
1552,4301
3277,4301
2035,4301
1169,4301
4301,4359
2130,4301
1862,2130
97,3500
75,3500
1861,4326
671,4326
248,3484
2954,3484
3484,3655
3,3484
3484,4265
3484,4499
2538,2976
1416,2538
345,2538
2538,2649
3653,3701
2414,3701
1861,3701
2909,3701
3971,4143
3058,3971
1787,3971
617,3971
3395,3971
665,1462
665,796
