venue_id,lat,lng,category_id,category,city,km
7438420,33.83103058,-118.32049175,152,High School,Los Angeles,19.883
7438422,34.170434,-118.469166,64,Other - Food ,Los Angeles,27.686
7438511,40.8667219883,-73.8975795796,154,Burgers,New York,17.676
7438519,33.818325501,-118.38406981,236,Fine Dining,Los Angeles,23.689
7438536,34.0287623294,-118.2763787781,22,Historic Church,Los Angeles,4.017
7438543,34.0291179925,-118.2774033819,166,Historic Landmark,Los Angeles,4.106
7438570,34.064365461,-118.46903406,16,American,Los Angeles,21.415
7438572,41.915053908,-87.684641954,18,Asian,Chicago,10.476
7438577,40.770560285,-73.981447464,29,Condo,New York,9.478
7438636,40.665739565,-73.701019343,210,Other - Medical,New York,17.845
7438686,40.711158,-73.954065,241,Bar,New York,4.132
7438787,34.0447424833,-117.98653705,65,Church,Los Angeles,24.785
7438798,33.866781285,-118.077463294,370,Party,Los Angeles,21.744
7438912,40.751073417,-74.003945083,31,Performing Arts,New York,9.605
7438998,40.712913858,-73.943446197,30,Cineplex,New York,3.269
7439034,41.873334,-87.810775,24,Pub,Chicago,14.971
7439171,34.089243,-118.233083,32,Live Music,Los Angeles,10.045
7439733,34.041006205,-118.267612215,25,Dancefloor,Los Angeles,4.84
7440599,41.897501646,-87.625751495,171,Tea Room,Chicago,7.994
7440744,41.791581283,-87.583927283,374,Sports,Chicago,6.142
7440881,40.631341727,-73.90061928,87,Duplex,New York,8.518
7441209,40.772335365,-73.977631956,54,Other - Shopping,New York,9.412
7441385,34.030264263,-118.335047588,154,Burgers,Los Angeles,8.53
7441787,41.92892143,-87.682272429,53,Furniture,Chicago,11.878
7441880,40.808799,-73.985618,1,Coffee Shop,New York,13.107
7441980,33.786849628,-118.140040932,117,Salon & Barbershop,Los Angeles,25.783
7442032,40.743111489,-74.006652832,54,Other - Shopping,New York,9.402
7442068,40.7440113,-73.82595958,18,Asian,New York,7.796
7442138,33.75241695,-118.29402565,119,Gas & Automotive,Los Angeles,27.829
7442347,41.809967179,-87.6470163,106,Grocery,Chicago,1.903
7442392,40.736829,-73.988865,234,Special Event,New York,7.749
7442468,40.756310454,-73.992851464,82,French,New York,9.139
7442516,34.11208397,-118.37868666,55,Other - Parks ,Los Angeles,17.201
7442520,33.861620467,-118.40015095,372,Holiday Festivities,Los Angeles,20.704
7442553,41.7899318355,-87.597637954,22,Historic Church,Chicago,5.447
7442612,34.19430563,-118.43171289,81,South American / Latin,Los Angeles,27.327
7442640,34.03631553,-118.084656253,154,Burgers,Los Angeles,15.765
7442643,40.747468558,-73.893503893,160,Indian,New York,4.513
7442688,40.722217243,-73.798548412,234,Special Event,New York,9.132
7442724,33.917761767,-117.995679993,229,Flower Shop,Los Angeles,25.175
7442881,34.1725412,-118.315912,119,Gas & Automotive,Los Angeles,20.123
7442997,34.064396293,-118.308521472,24,Pub,Los Angeles,8.964
7443000,33.85943115,-118.0086546667,44,Motel,Los Angeles,27.205
7443054,41.7321778436,-87.874808287,56,Other - Nightlife ,Chicago,22.023
7443113,42.014310383,-87.69037911,242,Movie Rental,Chicago,21.27
7443127,33.880256353,-118.084288667,119,Gas & Automotive,Los Angeles,20.273
7443154,40.74087351,-74.00573378,100,Steakhouse,New York,9.23
7443219,34.226679808,-118.364263773,87,Duplex,Los Angeles,27.312
7443231,34.18828233,-118.38817733,109,Tobacco & Cigars,Los Angeles,24.499
7443243,41.939901124,-87.671581216,56,Other - Nightlife ,Chicago,12.851
7443356,33.9169444444,-118.3501388889,132,Hospital,Los Angeles,13.061
7443392,40.799272864,-73.952322006,155,Pizza,New York,10.911
7443408,34.069626,-118.360005,16,American,Los Angeles,12.755
7443448,40.686202997,-73.932151794,87,Duplex,New York,3.309
7443556,34.053346808,-118.376902096,98,Mediterranean,Los Angeles,13.113
7443560,33.9583456667,-118.3422050667,387,Concert,Los Angeles,9.682
7443638,34.068710492,-118.402510632,222,,Los Angeles,15.996
7443780,40.779134805,-73.950878035,241,Bar,New York,8.808
7443800,40.760643,-73.983614,16,American,New York,8.835
7443834,33.925291956,-117.99596211,89,Craftsman,Los Angeles,24.858
7443851,40.77757,-73.949003,128,Bridge,New York,8.583
7443921,33.87289132,-118.14866931,185,Castle,Los Angeles,16.946
7444493,40.641074528,-73.790251684,224,Terminal,New York,12.214
7445134,41.949420875,-87.67437458,18,Asian,Chicago,13.935
7445184,40.730868642,-74.000687599,200,Hardware Store,New York,8.441
7445359,40.7486393,-73.981846017,58,Other - Entertainment,New York,7.889
7445394,40.680988,-74.003592,44,Motel,New York,8.814
7445417,41.969605594,-87.644011974,364,Dog Park,Chicago,15.909
7445560,33.76264157,-118.19549574,172,Ferry,Los Angeles,26.869
7445567,41.887215912,-87.821739783,38,City Park,Chicago,16.396
7445843,41.944361726,-87.681133747,57,Other - Travel & Lodging,Chicago,13.509
7446253,34.098090496,-118.346548797,59,Other - Art & Culture,Los Angeles,14.074
7446304,40.64337145,-73.79046503,224,Terminal,New York,12.046
7446338,34.103865302,-118.075491451,18,Asian,Los Angeles,19.795
7446344,40.57567401,-73.94173177,99,Beach,New York,15.018
7446441,40.70605814,-74.00945043,20,Apartment,New York,8.787
7446483,33.994238558,-118.417241566,64,Other - Food ,Los Angeles,15.431
7446600,34.118084522,-118.106546402,88,Victorian,Los Angeles,18.629
7446646,40.75762873,-73.98029828,101,Sandwich Shop,New York,8.404
7446672,40.8149832,-74.162293617,912,Snow Cones,New York,24.71
7446681,40.826292839,-74.004987851,89,Craftsman,New York,15.62
7446824,34.133519,-118.065098,106,Grocery,Los Angeles,22.594
7446878,41.8984651566,-87.661639452,20,Apartment,Chicago,8.173
7446904,40.825436627,-73.82079829,81,South American / Latin,New York,14.882
7446919,33.846259,-118.168568,155,Pizza,Los Angeles,18.674
7446923,33.846259,-118.168568,97,Saloon,Los Angeles,18.674
7446928,33.846259,-118.168568,217,Other - Services,Los Angeles,18.674
7447046,40.734696017,-74.004692117,60,Other - Architecture,New York,8.897
7447085,41.895412,-87.624346,16,American,Chicago,7.785
7447345,40.641523678,-73.785681725,224,Terminal,New York,12.493
7447633,34.063147346,-118.447137575,1,Coffee Shop,Los Angeles,19.476
7448632,40.6752649,-74.1983123,154,Burgers,New York,24.974
7448649,40.629689525,-73.947953383,200,Hardware Store,New York,9.41
7448811,40.684382,-74.173612,224,Terminal,New York,22.776
7448867,41.982390817,-87.843293583,121,Corporate Office,Chicago,24.078
7449096,40.71562331,-74.0146116958,154,Burgers,New York,9.259
7449178,40.861780991,-74.060425758,159,Sushi,New York,21.532
7449235,40.756611502,-73.976814086,186,Bank & Financial,New York,8.109
7449341,34.13955245,-118.013559407,217,Other - Services,Los Angeles,26.741
7449425,40.744838778,-73.974993545,192,,New York,7.173
7449453,40.745728858,-73.998799324,16,American,New York,8.938
7449480,40.735827836,-74.000258446,101,Sandwich Shop,New York,8.59
7449557,34.151664,-118.466547,110,Bakery,Los Angeles,26.119
7449608,40.753760363,-73.999499348,167,Brewery / Microbrewery,New York,9.441
7449707,33.8640421629,-118.1290876865,89,Craftsman,Los Angeles,18.788
7449744,41.8109743748,-87.9525124064,190,Dentist,Chicago,25.848
7449758,40.747123,-73.976813,117,Salon & Barbershop,New York,7.445
7449788,34.063698547,-118.448055433,67,Wings,Los Angeles,19.577
7449796,34.087145391,-118.091046738,210,Other - Medical,Los Angeles,17.561
7449855,34.086786083,-118.380938433,118,Health & Fitness,Los Angeles,15.449
7449909,40.771405552,-73.915973532,202,Discount Store,New York,7.123
7450012,40.72951612,-73.988248833,913,Frozen Yogurt,New York,7.399
7450077,34.08869627,-118.281745316,185,Castle,Los Angeles,10.287
7450164,41.94592085,-87.677830095,185,Castle,Chicago,13.614
7450350,34.068682995,-118.13398772,913,Frozen Yogurt,Los Angeles,13.138
7450352,40.76673769,-73.63183653,155,Pizza,New York,23.947
7450400,40.756534862,-73.845821858,662,Arena,New York,7.372
7450472,41.853682116,-87.627138481,32,Live Music,Chicago,3.237
7450487,40.692361995,-73.986291139,55,Other - Parks ,New York,7.047
7450562,41.869336002,-87.656324295,913,Frozen Yogurt,Chicago,4.918
7450592,33.76746785,-118.17386209,16,American,Los Angeles,26.795
7450626,40.736217,-73.989978,64,Other - Food ,New York,7.806
7450750,33.97451,-118.12569,92,Bed & Breakfast,Los Angeles,11.807
7450755,34.078611591,-118.114560843,36,Technology,Los Angeles,15.236
7450898,34.069760288,-118.290626226,106,Grocery,Los Angeles,8.613
7451007,40.72198995,-73.940799236,154,Burgers,New York,3.384
7451027,34.103701184,-118.328819194,44,Motel,Los Angeles,13.627
7451263,34.063275091,-118.113551231,89,Craftsman,Los Angeles,14.408
7452434,40.743457682,-73.989684734,420,Crafts & Creative,New York,8.143
7452484,41.89723115,-87.643944372,36,Technology,Chicago,7.863
7452541,40.7657951117,-73.9872014523,98,Mediterranean,New York,9.444
7452671,40.732431367,-74.003598461,82,French,New York,8.728
7452686,34.153272617,-118.254833453,121,Corporate Office,Los Angeles,17.049
7452775,40.741335,-73.9967337,210,Other - Medical,New York,8.562
7452856,34.0017007414,-118.4837293625,234,Special Event,Los Angeles,21.547
7452868,40.755541735,-73.9833140333,186,Bank & Financial,New York,8.449
7452904,33.955827267,-118.3967058,15,Mexican,Los Angeles,14.392
7453097,40.725550396,-73.993709404,192,,New York,7.711
7453794,40.764046,-73.988413,20,Apartment,New York,9.388
7453807,40.862705993,-74.05819416,36,Technology,New York,21.501
7453887,40.898631036,-74.112076748,160,Indian,New York,27.442
7453904,34.039022,-118.255248,239,Accessories,Los Angeles,4.366
7453930,33.98787,-118.468368,54,Other - Shopping,Los Angeles,20.177
7453940,33.95699,-118.11723,153,Other - College & Education,Los Angeles,13.144
7454011,40.759520379,-73.993824901,234,Special Event,New York,9.418
7454030,41.884914613,-87.628369331,171,Tea Room,Chicago,6.578
7454177,40.72732847,-74.00732064,241,Bar,New York,8.872
7454203,33.9205555556,-118.4074305556,64,Other - Food ,Los Angeles,16.996
7454218,40.717561632,-73.995350488,18,Asian,New York,7.671
7454240,33.962941,-118.418696,180,Candy Store,Los Angeles,16.091
7454269,41.891467892,-87.600148769,32,Live Music,Chicago,7.983
7454295,34.06277659,-118.2492825,57,Other - Travel & Lodging,Los Angeles,6.981
7454358,40.7638907433,-73.98878932,155,Pizza,New York,9.401
7454413,40.755532797,-74.037242688,110,Bakery,New York,12.321
7454442,33.945899956,-118.08397097,126,Courthouse,Los Angeles,16.45
7454462,40.78544643,-73.649327537,119,Gas & Automotive,New York,23.22
7454517,41.939303146,-87.697849675,28,Dive Bar,Chicago,13.384
7454547,40.76093852,-73.98927313,154,Burgers,New York,9.218
7454597,34.185270907,-118.314621766,217,Other - Services,Los Angeles,21.443
7454601,40.831156439,-73.883815417,47,Modern Hotel,New York,13.828
7454662,34.145082173,-118.148764372,64,Other - Food ,Los Angeles,18.633
7454716,34.079556,-118.361738,167,Brewery / Microbrewery,Los Angeles,13.574
7455372,34.086595,-118.165851,57,Other - Travel & Lodging,Los Angeles,12.362
7455799,41.793944,-87.9339594,90,Modern,Chicago,24.525
7456342,40.696130038,-73.948593527,20,Apartment,New York,3.881
7456517,41.877663571,-87.803080401,192,,Chicago,14.555
7456653,41.975238674,-87.906780338,96,Bookstore,Chicago,27.498
7457099,41.928982998,-87.681572308,53,Furniture,Chicago,11.869
7457244,40.697620395,-73.946465445,217,Other - Services,New York,3.657
7457285,40.722675663,-73.984917593,54,Other - Shopping,New York,6.915
7457327,40.7115314369,-73.949079481,155,Pizza,New York,3.718
7457350,40.621043796,-74.006571692,192,,New York,12.894
7457379,40.830968678,-73.825916455,81,South American / Latin,New York,15.231
7457497,40.755226798,-73.990892163,240,Shoes,New York,8.935
7457586,34.071675,-118.359376,128,Bridge,Los Angeles,12.849
7457656,34.03889192,-118.19520017,162,Cemetery,Los Angeles,6.649
7457684,34.031959568,-118.036943336,121,Corporate Office,Los Angeles,19.956
7457702,40.657999099,-73.98214817,118,Health & Fitness,New York,8.533
7457705,40.7333925358,-74.0036250625,217,Other - Services,New York,8.764
7457786,40.668972717,-73.609192367,217,Other - Services,New York,25.333
7457825,40.750589472,-73.991013046,154,Burgers,New York,8.649
7457831,34.15300518,-118.34511113,123,Breakfast,Los Angeles,19.136
7457898,41.79768228,-87.93627661,150,Fountain,Chicago,24.657
7457970,40.620108736,-74.03301239,217,Other - Services,New York,14.539
7458022,41.973120002,-87.657636255,54,Other - Shopping,Chicago,16.354
7458062,40.72514128,-73.98987972,188,Gallery,New York,7.388
7458113,41.691548817,-87.698857783,241,Bar,Chicago,15.752
7458149,40.797758,-73.936583,81,South American / Latin,New York,10.339
7458167,41.89428907,-87.63912159,18,Asian,Chicago,7.535
7458183,41.922851018,-87.644980216,155,Pizza,Chicago,10.713
7458215,40.7391958,-73.99406885,217,Other - Services,New York,8.257
7458241,41.682379567,-87.737759283,366,Wedding,Chicago,17.917
7458268,41.91492938,-87.62854268,55,Other - Parks ,Chicago,9.884
7458275,34.086806,-118.230192,210,Other - Medical,Los Angeles,9.823
7458280,41.84537,-87.953909,391,Soccer Field,Chicago,25.983
7458320,40.732813688,-73.993726659,909,Ice Cream,New York,7.957
7458362,42.0649466363,-87.6762384002,216,Lighthouse,Chicago,26.666
7458396,40.71961348,-74.042283701,165,Plaza / Square,New York,11.624
7458461,40.808250876,-74.126205091,152,High School,New York,21.702
7458478,40.75941838,-73.966833787,56,Other - Nightlife ,New York,7.733
7458516,41.939943552,-87.65441931,64,Other - Food ,Chicago,12.656
7458518,41.994166871,-87.88168397,57,Other - Travel & Lodging,Chicago,27.26
7458533,41.8664662241,-87.607973456,63,Monument,Chicago,5.227
7458667,34.144133272,-118.143717836,62,Toys & Games,Los Angeles,18.78
7458680,41.954393322,-87.71972087,81,South American / Latin,Chicago,15.628
7458765,40.793697172,-74.195820572,20,Apartment,New York,26.273
7458777,33.922677945,-118.414778718,166,Historic Landmark,Los Angeles,17.461
7458787,33.887933606,-118.353728199,18,Asian,Los Angeles,15.711
7458911,34.043569867,-118.04052525,912,Snow Cones,Los Angeles,19.904
7459043,34.099676942,-118.310868913,20,Apartment,Los Angeles,12.421
7459077,34.0949787,-118.373522758,387,Concert,Los Angeles,15.526
7460228,40.761884102,-73.98338143,47,Modern Hotel,New York,8.913
7461065,40.705967197,-73.829655829,65,Church,New York,6.374
7461131,41.981384873,-87.904866157,224,Terminal,Chicago,27.789
7461252,41.928149,-87.641823,123,Breakfast,Chicago,11.298
7461286,34.114093,-118.446494,57,Other - Travel & Lodging,Los Angeles,22.104
7461418,40.755514626,-73.888549805,201,Drugstore & Pharmacy,New York,5.482
7461484,40.886276,-73.892934,101,Sandwich Shop,New York,19.866
7461523,40.757965,-73.984653,16,American,New York,8.707
7461526,34.095365,-118.312183,232,Conference,Los Angeles,12.053
7461765,41.879882301,-87.629528046,101,Sandwich Shop,Chicago,6.01
7461816,33.98839002,-118.44774448,123,Breakfast,Los Angeles,18.276
7461866,40.75004279,-73.99825209,117,Salon & Barbershop,New York,9.134
7461908,34.05311805,-118.24672812,16,American,Los Angeles,5.914
7461965,34.0518060645,-118.0645966534,413,Other Sports,Los Angeles,18.031
7461971,33.755161933,-118.291736117,119,Gas & Automotive,Los Angeles,27.496
7462036,34.062446342,-118.35672736,189,Tacos,Los Angeles,12.039
7462119,40.715626752,-74.004976288,20,Apartment,New York,8.451
7462168,40.8172881603,-73.9222759008,154,Burgers,New York,12.252
7462428,40.5741117,-73.978739221,75,Theme Park,New York,16.114
7462443,40.770759348,-73.864881992,224,Terminal,New York,7.776
7462675,34.155174488,-118.480557953,238,,Los Angeles,27.361
7462812,34.182385121,-118.327796459,365,Veterinarian,Los Angeles,21.508
7462947,40.719746086,-74.042424361,59,Other - Art & Culture,New York,11.638
7462975,40.719641839,-74.042556013,59,Other - Art & Culture,New York,11.648
7462995,40.84934879,-73.96914267,98,Mediterranean,New York,16.627
7463039,40.71940361,-73.984840837,222,,New York,6.831
7463049,40.70751917,-74.00839895,117,Salon & Barbershop,New York,8.696
7463070,40.76313579,-73.98607128,19,Italian,New York,9.174
7463095,33.862721168,-118.155293926,360,Gym,Los Angeles,17.589
7463113,41.896045804,-87.6757156849,155,Pizza,Chicago,8.237
7463260,40.730149202,-73.992496289,36,Technology,New York,7.76
7463362,41.94584703,-87.67795771,90,Modern,Chicago,13.608
7463404,33.94555223,-118.39578245,227,Rental Car,Los Angeles,14.744
7463497,34.028494627,-118.33559617,106,Grocery,Los Angeles,8.502
7463527,34.04800939,-118.24999392,59,Other - Art & Culture,Los Angeles,5.338
7463538,34.085433837,-118.324368273,103,Theatre,Los Angeles,11.713
7463580,41.840582454,-87.624251304,88,Victorian,Chicago,2.105
7463633,34.112008633,-118.3395458,234,Special Event,Los Angeles,14.939
7463707,40.767691,-73.987259,121,Corporate Office,New York,9.592
7463778,34.06774368,-118.398790367,16,American,Los Angeles,15.644
7463801,34.06809037,-118.39856529,26,Ultra-lounge,Los Angeles,15.644
7465201,40.7541887,-73.773431317,65,Church,New York,12.243
7466052,40.752375423,-73.889791941,20,Apartment,New York,5.118
7466159,40.91423015,-73.808123067,234,Special Event,New York,24.359
7466255,33.891639524,-118.300635063,119,Gas & Automotive,Los Angeles,12.923
7466324,40.758119817,-73.986772767,369,Exhibit,New York,8.856
7466440,40.762897674,-73.927206095,190,Dentist,New York,6.393
7466474,40.6634991333,-73.9977507667,47,Modern Hotel,New York,9.23
7466512,34.07137785,-118.282673583,106,Grocery,Los Angeles,8.488
7466520,40.746927,-73.999589,234,Special Event,New York,9.06
7466627,40.741109782,-74.007406868,59,Other - Art & Culture,New York,9.37
7466745,40.71222877,-74.01252424,164,Subway,New York,9.056
7466858,40.644112332,-73.957695219,20,Apartment,New York,8.356
7466869,40.6435011107,-73.7825898624,121,Corporate Office,New York,12.578
7466874,33.887194188,-118.409607635,182,Fire Station,Los Angeles,19.342
7466887,33.886782135,-118.409220213,183,Police Station,Los Angeles,19.345
7466897,41.889047233,-87.635392129,121,Corporate Office,Chicago,6.967
7467067,40.720115579,-73.984105848,908,Chocolate,New York,6.785
7467260,40.71472114,-74.00805693,59,Other - Art & Culture,New York,8.7
7467389,40.8997657948,-73.8674699301,64,Other - Food ,New York,21.574
7467414,40.626666583,-74.16360865,361,Doughnuts,New York,23.588
7467453,41.90690437,-87.686970258,46,Bus Station,Chicago,9.703
7467528,34.1006478065,-118.1156605482,217,Other - Services,Los Angeles,16.686
7467559,40.74275875,-73.99077147,36,Technology,New York,8.186
7467608,41.889115891,-87.631244659,64,Other - Food ,Chicago,7.007
7467614,40.6942483029,-73.994330119,22,Historic Church,New York,7.662
7467780,42.043269377,-87.738726139,386,Pool / Waterpark,Chicago,25.41
7467974,41.966672006,-87.687458108,372,Holiday Festivities,Chicago,16.043
7467988,33.941855,-118.397937,224,Terminal,Los Angeles,15.097
7468034,40.58571582,-73.81253988,216,Lighthouse,New York,15.673
7468073,40.712399564,-74.003027039,166,Historic Landmark,New York,8.258
7468142,41.97817909,-87.66899545,96,Bookstore,Chicago,17.016
7468146,41.895425276,-87.626373768,386,Pool / Waterpark,Chicago,7.758
7468209,40.91633921,-74.07499873,16,American,New York,27.23
7468223,40.569384108,-73.857176689,99,Beach,New York,15.923
7468267,41.874097833,-87.629210875,59,Other - Art & Culture,Chicago,5.381
7468274,34.0152847,-118.49596715,118,Health & Fitness,Los Angeles,22.736
7468329,33.873616182,-118.118469492,217,Other - Services,Los Angeles,18.567
7468330,40.740674,-73.60943,54,Other - Shopping,New York,25.193
7468338,33.97919474,-118.224130666,117,Salon & Barbershop,Los Angeles,3.323
7468374,34.029737694,-118.451162414,106,Grocery,Los Angeles,18.833
7468410,34.221655,-118.243866,118,Health & Fitness,Los Angeles,24.653
7468468,34.1405918667,-118.35666795,91,Antiques,Los Angeles,18.464
7468471,33.893438044,-118.394988858,83,Middle Eastern,Los Angeles,17.868
7468484,33.8267083,-118.1666837833,217,Other - Services,Los Angeles,20.747
7468497,40.690723878,-73.994962873,188,Gallery,New York,7.8
7468520,34.07607514,-118.372382295,64,Other - Food ,Los Angeles,14.097
7468529,40.760667018,-74.151084423,202,Discount Store,New York,21.531
7468583,40.67714743,-73.95788016,98,Mediterranean,New York,5.6
7468589,34.104850763,-118.311925745,20,Apartment,Los Angeles,12.98
7468590,33.9040932833,-118.1494548667,119,Gas & Automotive,Los Angeles,14.133
7468631,41.872838505,-87.686507145,370,Party,Chicago,6.365
7468634,40.78082,-74.016982,55,Other - Parks ,New York,12.427
7468740,33.95651392,-118.414732218,189,Tacos,Los Angeles,15.941
7468903,33.8918995857,-118.2999712229,159,Sushi,Los Angeles,12.874
7468919,41.897951,-87.624879,16,American,Chicago,8.055
7468948,41.947837175,-87.654250901,187,Hot Dogs & Sausages,Chicago,13.53
7468962,40.7572932168,-73.6428810917,124,Diner,New York,22.779
7468966,34.017040102,-118.495751405,59,Other - Art & Culture,Los Angeles,22.731
7469011,41.877358008,-87.629055977,20,Apartment,Chicago,5.74
7469016,41.903089788,-87.677961448,234,Special Event,Chicago,9.037
7469018,33.998341473,-118.420265127,118,Health & Fitness,Los Angeles,15.697
7469051,40.884953473,-74.138393741,155,Pizza,New York,27.802
7469131,34.03174494,-118.37584127,912,Snow Cones,Los Angeles,12.124
7469214,34.0073430167,-118.4120459667,98,Mediterranean,Los Angeles,14.96
7469230,40.8979018266,-73.8671314363,24,Pub,New York,21.373
7469251,41.890830408,-87.62636609,43,Antique Hotel,Chicago,7.254
7469279,40.8985351402,-73.8675257356,24,Pub,New York,21.438
7469304,33.900605183,-118.011133583,48,Resort,Los Angeles,24.65
7469307,33.816656317,-118.3060705,18,Asian,Los Angeles,21.034
7469417,40.783255857,-73.97147477,71,Synagogue,New York,10.071
7469432,40.62295434,-73.722196826,155,Pizza,New York,18.097
7469475,40.718542983,-73.9645660285,20,Apartment,New York,5.14
7469509,34.00808875,-118.151530033,240,Shoes,Los Angeles,9.122
7469649,40.798563368,-73.93979338,154,Burgers,New York,10.497
7469747,34.016645928,-118.497214622,180,Candy Store,Los Angeles,22.862
7469870,40.812984875,-73.959737227,64,Other - Food ,New York,12.558
7471224,40.74467466,-73.999065411,188,Gallery,New York,8.903
7471479,41.903325436,-87.677327656,234,Special Event,Chicago,9.044
7471712,40.714880833,-74.038996238,22,Historic Church,New York,11.301
7471768,40.6879051,-73.9809301,217,Other - Services,New York,6.756
7471898,40.929911533,-74.034442783,98,Mediterranean,New York,26.979
7471962,40.7444577951,-73.9852987717,234,Special Event,New York,7.879
7471966,40.686984008,-73.929920197,106,Grocery,New York,3.118
7472009,40.72372448,-73.99597293,19,Italian,New York,7.848
7472028,41.939429866,-87.650470734,109,Tobacco & Cigars,Chicago,12.575
7472121,40.6222496,-74.0276656,238,,New York,14.045
7472141,40.686691571,-74.023286384,374,Sports,New York,10.227
7472147,34.1139149,-118.004716,65,Church,Los Angeles,25.904
7472197,33.942864033,-118.404211667,224,Terminal,Los Angeles,15.575
7472236,40.758965509,-73.97402182,371,Cause,New York,8.117
7472304,41.953591405,-87.668574693,413,Other Sports,Chicago,14.306
7472375,40.86220828,-73.878603022,40,Nature Preserve,New York,17.308
7472394,33.94154059,-118.40000593,57,Other - Travel & Lodging,Los Angeles,15.284
7472469,40.73761775,-73.955916983,909,Ice Cream,New York,5.402
7472487,33.89391084,-118.362384453,186,Bank & Financial,Los Angeles,15.704
7472492,40.712589604,-73.968629837,128,Bridge,New York,5.369
7472495,33.968909,-118.159314,101,Sandwich Shop,Los Angeles,9.048
7472520,40.703230863,-73.995005341,86,Seafood,New York,7.584
7472598,40.63112293,-74.02219835,83,Middle Eastern,New York,13.043
7472603,40.707541222,-73.803851544,119,Gas & Automotive,New York,8.546
7472647,41.889036021,-87.801189423,121,Corporate Office,Chicago,14.954
7472655,34.0522420406,-118.369333148,217,Other - Services,Los Angeles,12.437
7472678,40.73104286,-73.99734359,58,Other - Entertainment,New York,8.179
7472716,34.115863936,-118.184309006,60,Other - Architecture,Los Angeles,14.234
7472766,34.068414428,-118.133910147,18,Asian,Los Angeles,13.127
7472817,33.901396156,-118.02048781,20,Apartment,Los Angeles,23.841
7472855,34.014409931,-118.493192196,16,American,Los Angeles,22.474
7472915,34.04033839,-118.27047765,369,Exhibit,Los Angeles,4.866
7473095,34.1432907,-118.391591333,217,Other - Services,Los Angeles,20.59
7473159,40.682921555,-73.964103563,237,Soul Food,New York,5.685
7473202,34.08439642,-118.356603384,82,French,Los Angeles,13.585
7473206,33.826112719,-118.369596004,106,Grocery,Los Angeles,22.263
7473213,41.924164449,-87.721357354,15,Mexican,Chicago,12.719
7473225,41.889355499,-87.635514736,100,Steakhouse,Chicago,7.001
7473227,40.732652633,-73.863336783,101,Sandwich Shop,New York,4.48
7473235,40.7582243,-73.98856216,155,Pizza,New York,8.981
7473310,40.824408466,-73.82016885,155,Pizza,New York,14.808
7473392,34.041045245,-118.279065746,59,Other - Art & Culture,Los Angeles,5.292
7473468,41.6316389167,-87.8207508333,185,Castle,Chicago,26.296
7473493,40.677397568,-73.972991952,18,Asian,New York,6.641
7473501,40.760765,-73.990657,82,French,New York,9.295
7473506,40.844924309,-74.014765131,47,Modern Hotel,New York,17.814
7473572,34.147052964,-118.25384357,1,Coffee Shop,Los Angeles,16.355
7473600,40.772615056,-73.959951552,22,Historic Church,New York,8.549
7473632,34.05056116,-118.3089149,18,Asian,Los Angeles,7.816
7473694,34.1605235789,-118.4696037265,60,Other - Architecture,Los Angeles,26.975
7473852,40.763775,-73.979755,241,Bar,New York,8.836
7474854,40.706414473,-74.01274781,135,Administration,New York,9.064
7474949,34.068702395,-118.454660975,185,Castle,Los Angeles,20.347
7474951,41.887041181,-87.673990772,1,Coffee Shop,Chicago,7.251
7475263,40.75056272,-73.99339789,57,Other - Travel & Lodging,New York,8.816
7475269,34.030672477,-118.479352262,210,Other - Medical,Los Angeles,21.412
7475363,34.029389373,-118.479533556,1,Coffee Shop,Los Angeles,21.407
7475399,34.098036018,-118.30034547,362,Wine & Spirits,Los Angeles,11.847
7475402,33.95585538,-118.035371304,153,Other - College & Education,Los Angeles,20.39
7475547,40.763941276,-73.981208016,36,Technology,New York,8.936
7475629,40.895452425,-73.801789647,48,Resort,New York,22.603
7475770,34.07985994,-118.29337041,22,Historic Church,Los Angeles,9.738
7475894,34.04493635,-118.27018541,369,Exhibit,Los Angeles,5.332
7475901,40.707244562,-74.003821322,170,Warehouse & Industrial,New York,8.31
7475921,33.978232,-118.446835,89,Craftsman,Los Angeles,18.308
7475926,40.6652536,-73.728353933,119,Gas & Automotive,New York,15.649
7476022,40.903036506,-74.104349613,16,American,New York,27.42
7476216,33.905782071,-118.013997283,135,Administration,Los Angeles,24.158
7476233,33.97281354,-118.35048025,166,Historic Landmark,Los Angeles,9.745
7476262,33.905444867,-118.017588342,149,College,Los Angeles,23.877
7476295,33.8653476,-118.327176133,18,Asian,Los Angeles,16.58
7476432,34.091566925,-118.278207779,392,Bike Shop,Los Angeles,10.508
7476474,34.039733699,-118.269968033,373,Meet Up,Los Angeles,4.786
7476494,40.765148425,-74.023028665,176,Canal / Waterway,New York,11.793
7476500,40.76553297,-74.022123745,46,Bus Station,New York,11.752
7476528,34.14087417,-118.376788751,31,Performing Arts,Los Angeles,19.538
7476562,33.90533783,-118.016614951,22,Historic Church,Los Angeles,23.962
7476568,33.906232095,-118.014951395,150,Fountain,Los Angeles,24.057
7476656,40.828600662,-74.100308093,155,Pizza,New York,21.216
7476684,33.8246515833,-118.2772556667,182,Fire Station,Los Angeles,19.66
7476740,41.977899028,-87.904365957,46,Bus Station,Chicago,27.518
7476875,34.160985276,-118.254520959,65,Church,Los Angeles,17.905
7476910,33.906326727,-118.014547303,145,Student Center,Los Angeles,24.086
7476917,34.13083,-118.35027,19,Italian,Los Angeles,17.232
