userid1,userid2,source
309140,66072,crawl
309140,11802,crawl
309140,122142,crawl
309140,108730,crawl
309140,2520353,crawl
309140,395230,crawl
309140,77028,crawl
309140,343537,crawl
309140,2493810,crawl
309169,200261,crawl
309215,224549,crawl
309215,15719,crawl
309215,15787,crawl
309215,2239375,crawl
309215,223024,crawl
309215,388917,crawl
309215,1111,crawl
309215,23930,crawl
309215,23933,crawl
2406391,2314734,crawl
309252,7674,crawl
309362,2384222,crawl
2323478,2339632,crawl
2323478,2115152,crawl
2323478,2114708,crawl
2323478,2142489,crawl
309463,63105,crawl
309463,8253,crawl
309480,2,crawl
309480,2171565,crawl
309480,29,crawl
309480,86058,crawl
309480,12334,crawl
309480,2314296,crawl
309480,153666,crawl
309480,72,crawl
309480,147555,crawl
309480,120937,crawl
309480,2228331,crawl
309480,2668751,crawl
309480,237698,crawl
309480,2382187,crawl
309480,69766,crawl
309480,1970342,crawl
309480,127147,crawl
309480,14707,crawl
309480,178363,crawl
309480,2162877,crawl
309480,16593,crawl
309480,2334931,crawl
309480,2306260,crawl
309480,2336983,crawl
309480,80091,crawl
309480,233693,crawl
309480,2144977,crawl
309480,8426,crawl
309480,278,crawl
309480,2623800,crawl
309480,63807,crawl
309480,28992,crawl
309480,362819,crawl
309480,373082,crawl
309480,194912,crawl
309480,2376044,crawl
309480,223603,crawl
309480,2218358,crawl
309480,123260,crawl
309480,20862,crawl
309480,139658,crawl
309480,113038,crawl
309480,112025,crawl
309480,129468,crawl
309480,137290,crawl
309480,147919,crawl
309480,195041,crawl
309480,264675,crawl
309480,174566,crawl
309480,76288,crawl
309480,2144771,crawl
309480,309765,crawl
309480,240137,crawl
309480,330251,crawl
309480,29206,crawl
309480,84521,crawl
309480,72255,crawl
309480,18188,crawl
309480,641618,crawl
309480,76390,crawl
309480,2247282,crawl
309480,111235,crawl
309480,2696,crawl
309480,2429594,crawl
309480,148593,crawl
309480,2355887,crawl
309480,703165,crawl
309480,62144,crawl
309480,2302662,crawl
309480,2423498,crawl
309480,120,crawl
309480,1159892,crawl
309480,285398,crawl
309480,15070,crawl
309480,2609911,crawl
309480,11003,crawl
309480,324359,crawl
309480,1323798,crawl
309480,350682,crawl
309480,228137,crawl
309480,2241322,crawl
309480,2470703,crawl
309480,2571064,crawl
309480,127848,crawl
309480,2116459,crawl
309480,134002,crawl
309480,17268,crawl
309480,134008,crawl
309480,2259839,crawl
309480,152462,crawl
309480,2565009,crawl
309480,127891,crawl
309480,195488,crawl
309480,191394,crawl
309480,150436,crawl
309480,2116518,crawl
309480,343537,crawl
309480,146345,crawl
309480,121776,crawl
309480,39875,crawl
309480,2476998,crawl
309480,99273,crawl
309480,2602488,crawl
309480,189400,crawl
309480,148441,crawl
309480,3036,crawl
309480,168935,crawl
309480,39916,crawl
309480,1007,crawl
309480,2642431,crawl
309480,95237,crawl
309480,123912,crawl
309480,150543,crawl
309480,295957,crawl
309480,68639,crawl
309480,3104,crawl
309480,52267,crawl
309480,42051,crawl
309480,2081871,crawl
309480,9298,crawl
309480,2174047,crawl
309480,2356752,crawl
309480,236642,crawl
309480,74858,crawl
309480,2184303,crawl
309480,136314,crawl
309480,148607,crawl
309480,2647179,crawl
309480,1244302,crawl
309480,326803,crawl
309480,2114708,crawl
309480,2614422,crawl
309480,68762,crawl
309480,2442396,crawl
309480,144549,crawl
309480,64691,crawl
309480,314552,crawl
309480,2634951,crawl
309480,1887445,crawl
309480,193750,crawl
309480,70872,crawl
309480,2462939,crawl
309480,2510049,crawl
309480,3328,crawl
309480,70945,crawl
309480,2190642,crawl
309480,30603,crawl
309480,1356,crawl
309480,282168,crawl
309480,2493784,crawl
309480,93531,crawl
309480,2471265,crawl
309480,2364779,crawl
309480,77166,crawl
309480,11635,crawl
309480,2184570,crawl
309480,6720,crawl
309480,134531,crawl
309480,23940,crawl
309480,2319769,crawl
309480,1056667,crawl
309480,191912,crawl
309480,2570478,crawl
309480,1025474,crawl
309480,2657753,crawl
309480,136677,crawl
309480,69101,crawl
309480,200185,crawl
309480,222722,crawl
309480,5646,crawl
309480,2121250,crawl
309480,2629158,crawl
309480,357936,crawl
309480,2102837,crawl
309480,2391608,crawl
309480,142907,crawl
309480,314958,crawl
309480,3676,crawl
309480,2567782,crawl
309480,2328172,crawl
309480,204412,crawl
309480,2373248,crawl
309480,120451,crawl
309480,142987,crawl
309480,2145935,crawl
309480,89746,crawl
309480,79509,crawl
309480,7853,crawl
309480,2540958,crawl
309480,61114,crawl
309480,58657,crawl
309480,282331,crawl
309480,679644,crawl
309480,32498,crawl
309480,100088,crawl
309480,151302,crawl
309480,65290,crawl
309480,147212,crawl
309480,2623273,crawl
309480,319258,crawl
309480,352047,crawl
309480,1531870,crawl
309480,239422,crawl
309480,108352,crawl
309480,2508631,crawl
309480,8031,crawl
309480,87905,crawl
309480,321384,crawl
309480,102251,crawl
309480,2535280,crawl
309480,122738,crawl
309480,2357123,crawl
309480,2277259,crawl
309480,2149357,crawl
309480,26523,crawl
309480,370595,crawl
309480,128934,crawl
309480,223155,crawl
309480,337872,crawl
309480,133080,crawl
309480,274402,crawl
309480,225252,crawl
309480,303092,crawl
309480,638972,crawl
309513,309533,crawl
2406671,2487883,crawl
2406671,2544428,crawl
2406671,2295824,crawl
309533,309513,crawl
309599,50416,crawl
309599,85971,crawl
309599,329406,crawl
309632,82152,crawl
309632,323582,crawl
309632,257582,crawl
309645,102006,crawl
309645,2696,crawl
309645,64905,crawl
309645,872118,crawl
309645,283177,crawl
309645,874236,crawl
309649,133188,crawl
309649,132937,crawl
2406819,2145410,crawl
2406819,2187912,crawl
2406819,813850,crawl
2406819,2328997,crawl
2406819,2307113,crawl
2406819,2391120,crawl
2406819,1128761,crawl
2406819,236368,crawl
309703,58170,crawl
51622,2385665,crawl
51622,143958,crawl
51622,96648,crawl
51622,16655,crawl
51622,5408,crawl
51622,17060,crawl
51622,195366,crawl
51622,206472,crawl
51622,189620,crawl
51622,121791,crawl
51622,268353,crawl
51622,156613,crawl
51622,66631,crawl
51622,68566,crawl
51622,51691,crawl
51622,219501,crawl
51622,130418,crawl
51622,56950,crawl
51622,436799,crawl
309765,2,crawl
309765,3,crawl
309765,12,crawl
309765,139281,crawl
309765,24594,crawl
309765,331779,crawl
309765,155671,crawl
309765,286726,crawl
309765,1448625,crawl
309765,16425,crawl
309765,2146362,crawl
309765,60,crawl
309765,72,crawl
309765,2080858,crawl
309765,120,crawl
309765,32901,crawl
309765,2211985,crawl
309765,214382,crawl
309765,151,crawl
309765,164,crawl
309765,8361,crawl
309765,2146483,crawl
309765,221367,crawl
309765,106684,crawl
309765,189,crawl
309765,2253010,crawl
309765,49364,crawl
309765,214,crawl
309765,2154712,crawl
309765,57563,crawl
309765,2405754,crawl
309765,311544,crawl
309765,2146562,crawl
309765,1523979,crawl
309765,2462939,crawl
309765,123165,crawl
309765,315440,crawl
309765,254248,crawl
309765,147753,crawl
309765,2072875,crawl
309765,2336138,crawl
309765,57668,crawl
309765,327,crawl
309765,254293,crawl
309765,155994,crawl
309765,359,crawl
309765,352319,crawl
309765,1048971,crawl
309765,2319769,crawl
309765,197017,crawl
309765,150905,crawl
309765,115135,crawl
309765,262219,crawl
309765,8644,crawl
309765,57808,crawl
309765,172501,crawl
309765,13733,crawl
309765,401889,crawl
309765,279018,crawl
309765,2294253,crawl
309765,11007,crawl
309765,524,crawl
309765,25101,crawl
309765,369188,crawl
309765,8743,crawl
309765,36938,crawl
309765,2163244,crawl
309765,180784,crawl
309765,139849,crawl
309765,131662,crawl
309765,57944,crawl
309765,385650,crawl
309765,57985,crawl
309765,8840,crawl
309765,8852,crawl
309765,2155160,crawl
309765,156315,crawl
309765,670,crawl
309765,672,crawl
309765,82605,crawl
309765,691,crawl
309765,197302,crawl
309765,123579,crawl
309765,2425545,crawl
309765,714,crawl
309765,301861,crawl
309765,66275,crawl
309765,156392,crawl
309765,74473,crawl
309765,361196,crawl
309765,295664,crawl
309765,90871,crawl
309765,221952,crawl
309765,58120,crawl
309765,790,crawl
309765,25369,crawl
309765,74535,crawl
309765,33576,crawl
309765,213801,crawl
309765,99125,crawl
309765,25398,crawl
309765,172856,crawl
309765,825,crawl
309765,99147,crawl
309765,156493,crawl
309765,271183,crawl
309765,1049426,crawl
309765,17240,crawl
309765,164704,crawl
309765,164721,crawl
309765,148348,crawl
309765,342849,crawl
309765,61406,crawl
309765,361357,crawl
309765,82831,crawl
309765,2565009,crawl
309765,123796,crawl
309765,50082,crawl
309765,189352,crawl
309765,943,crawl
309765,17348,crawl
309765,54775,crawl
309765,674484,crawl
309765,1839267,crawl
309765,584526,crawl
309765,197591,crawl
309765,189400,crawl
309765,148441,crawl
309765,1970342,crawl
309765,127147,crawl
309765,384573,crawl
309765,25632,crawl
309765,164900,crawl
309765,9282,crawl
309765,42051,crawl
309765,25669,crawl
309765,50246,crawl
309765,2196553,crawl
309765,9298,crawl
309765,66653,crawl
309765,205922,crawl
309765,1152,crawl
309765,197766,crawl
309765,1163,crawl
309765,2517003,crawl
309765,337041,crawl
309765,1475739,crawl
309765,230556,crawl
309765,287913,crawl
309765,2221251,crawl
309765,58564,crawl
309765,369886,crawl
309765,107747,crawl
309765,173296,crawl
309765,2306260,crawl
309765,1290,crawl
309765,2376973,crawl
309765,9490,crawl
309765,166787,crawl
309765,328983,crawl
309765,1533209,crawl
309765,58654,crawl
309765,58657,crawl
309765,1161006,crawl
309765,132403,crawl
309765,1343,crawl
309765,1356,crawl
309765,1364,crawl
309765,132440,crawl
309765,2180453,crawl
309765,132467,crawl
309765,1399,crawl
309765,25997,crawl
309765,198041,crawl
309765,132513,crawl
309765,9635,crawl
309765,17832,crawl
309765,566697,crawl
309765,2254250,crawl
309765,2205104,crawl
309765,124343,crawl
309765,1466,crawl
309765,1025474,crawl
309765,2487883,crawl
309765,342946,crawl
309765,714193,crawl
309765,312799,crawl
309765,214496,crawl
309765,50657,crawl
309765,2088473,crawl
309765,329298,crawl
309765,2270702,crawl
309765,373217,crawl
309765,2508282,crawl
309765,198141,crawl
309765,22101,crawl
309765,222722,crawl
309765,9751,crawl
309765,271896,crawl
309765,1564,crawl
309765,67105,crawl
309765,1572,crawl
309765,2265351,crawl
309765,75317,crawl
309765,2164284,crawl
309765,255553,crawl
309765,2418246,crawl
309765,1613,crawl
309765,1628,crawl
309765,108126,crawl
309765,2328172,crawl
309765,1665,crawl
309765,255623,crawl
309765,206472,crawl
309765,59023,crawl
309765,99987,crawl
309765,1699,crawl
309765,2287270,crawl
309765,26290,crawl
309765,333428,crawl
309765,59076,crawl
309765,108230,crawl
309765,75463,crawl
309765,2590436,crawl
309765,26342,crawl
309765,23505,crawl
309765,26346,crawl
309765,1287924,crawl
309765,91896,crawl
309765,75520,crawl
309765,1793,crawl
309765,173826,crawl
309765,361224,crawl
309765,214806,crawl
309765,2623273,crawl
309765,1856,crawl
309765,141124,crawl
309765,264007,crawl
309765,313173,crawl
309765,2508631,crawl
309765,255832,crawl
309765,158692,crawl
309765,239460,crawl
309765,100200,crawl
309765,100208,crawl
309765,149368,crawl
309765,18307,crawl
309765,10117,crawl
309765,100255,crawl
309765,223136,crawl
309765,370595,crawl
309765,247719,crawl
309765,34736,crawl
309765,223155,crawl
309765,312991,crawl
309765,116691,crawl
309765,133080,crawl
309765,231404,crawl
309765,149486,crawl
309765,321525,crawl
309765,108537,crawl
309765,26623,crawl
309765,1083395,crawl
309765,681989,crawl
309765,1304583,crawl
309765,2065,crawl
309765,149531,crawl
309765,2213931,crawl
309765,378948,crawl
309765,108215,crawl
309765,26700,crawl
309765,59493,crawl
309765,92275,crawl
309765,51332,crawl
309765,2376044,crawl
309765,69997,crawl
309765,2115730,crawl
309765,18598,crawl
309765,821421,crawl
309765,600262,crawl
309765,2336983,crawl
309765,10457,crawl
309765,18653,crawl
309765,1878274,crawl
309765,359467,crawl
309765,330002,crawl
309765,18720,crawl
309765,157992,crawl
309765,624942,crawl
309765,117047,crawl
309765,354627,crawl
309765,2410,crawl
309765,59780,crawl
309765,10633,crawl
309765,2099612,crawl
309765,281002,crawl
309765,10677,crawl
309765,51650,crawl
309765,2288067,crawl
309765,2304456,crawl
309765,10720,crawl
309765,356338,crawl
309765,264675,crawl
309765,174566,crawl
309765,27126,crawl
309765,68091,crawl
309765,2345482,crawl
309765,330251,crawl
309765,289295,crawl
309765,231962,crawl
309765,338469,crawl
309765,326748,crawl
309765,92721,crawl
309765,240207,crawl
309765,19024,crawl
309765,10850,crawl
309765,76390,crawl
309765,10859,crawl
309765,2247282,crawl
309765,387703,crawl
309765,2684,crawl
309765,387718,crawl
309765,2696,crawl
309765,1960578,crawl
309765,338587,crawl
309765,338600,crawl
309765,84655,crawl
309765,51892,crawl
309765,2743,crawl
309765,296333,crawl
309765,1944256,crawl
309765,2756,crawl
309765,207560,crawl
309765,322260,crawl
309765,2791,crawl
309765,117480,crawl
309765,223988,crawl
309765,2805,crawl
309765,19191,crawl
309765,11003,crawl
309765,76543,crawl
309765,51968,crawl
309765,338692,crawl
309765,142086,crawl
309765,1645701,crawl
309765,365351,crawl
309765,2165558,crawl
309765,109381,crawl
309765,2900,crawl
309765,133981,crawl
309765,174955,crawl
309765,297844,crawl
309765,2231171,crawl
309765,232333,crawl
309765,84883,crawl
309765,335002,crawl
309765,2116511,crawl
309765,2980,crawl
309765,371650,crawl
309765,3014,crawl
309765,93128,crawl
309765,52169,crawl
309765,330698,crawl
309765,338893,crawl
309765,3022,crawl
309765,109521,crawl
309765,19416,crawl
309765,60378,crawl
309765,1756140,crawl
309765,2149357,crawl
309765,2642431,crawl
309765,109564,crawl
309765,2221909,crawl
309765,68610,crawl
309765,150533,crawl
309765,11274,crawl
309765,158736,crawl
309765,191515,crawl
309765,330783,crawl
309765,3104,crawl
309765,52278,crawl
309765,273463,crawl
309765,134205,crawl
309765,324107,crawl
309765,470092,crawl
309765,29197,crawl
309765,2116699,crawl
309765,3170,crawl
309765,3172,crawl
309765,158832,crawl
309765,321384,crawl
309765,68725,crawl
309765,2215037,crawl
309765,2044438,crawl
309765,1182854,crawl
309765,208011,crawl
309765,68762,crawl
309765,380059,crawl
309765,247666,crawl
309765,382549,crawl
309765,314552,crawl
309765,2116805,crawl
309765,2215110,crawl
309765,281825,crawl
309765,306405,crawl
309765,821731,crawl
309765,331002,crawl
309765,3328,crawl
309765,199937,crawl
309765,208131,crawl
309765,118023,crawl
309765,3340,crawl
309765,243434,crawl
309765,388400,crawl
309765,2190642,crawl
309765,36148,crawl
309765,240949,crawl
309765,11575,crawl
309765,118093,crawl
309765,3411,crawl
309765,2493784,crawl
309765,11610,crawl
309765,93531,crawl
309765,2305398,crawl
309765,183678,crawl
309765,142720,crawl
309765,2089630,crawl
309765,3495,crawl
309765,191912,crawl
309765,2084272,crawl
309765,3508,crawl
309765,231327,crawl
309765,2161909,crawl
309765,11719,crawl
309765,380361,crawl
309765,69067,crawl
309765,1289680,crawl
309765,2657753,crawl
309765,142829,crawl
309765,2403823,crawl
309765,19957,crawl
309765,241143,crawl
309765,200185,crawl
309765,3582,crawl
309765,380160,crawl
309765,2668751,crawl
309765,1970155,crawl
309765,249367,crawl
309765,773682,crawl
309765,77370,crawl
309765,77371,crawl
309765,200261,crawl
309765,126534,crawl
309765,314958,crawl
309765,59320,crawl
309765,3676,crawl
309765,437857,crawl
309765,30652,crawl
309765,2117226,crawl
309765,61051,crawl
309765,3716,crawl
309765,3717,crawl
309765,3722,crawl
309765,77454,crawl
309765,11927,crawl
309765,315048,crawl
309765,364205,crawl
309765,224943,crawl
309765,93875,crawl
309765,3767,crawl
309765,93916,crawl
309765,233188,crawl
309765,110326,crawl
309765,126712,crawl
309765,20218,crawl
309765,36604,crawl
309765,3840,crawl
309765,256271,crawl
309765,225045,crawl
309765,159519,crawl
309765,28460,crawl
309765,323379,crawl
309765,2387773,crawl
309765,12107,crawl
309765,69454,crawl
309765,217811,crawl
309765,28509,crawl
309765,249701,crawl
309765,2535280,crawl
309765,167810,crawl
309765,3992,crawl
309765,77729,crawl
309765,307116,crawl
309765,20398,crawl
309765,61361,crawl
309765,2321151,crawl
309765,94136,crawl
309765,2125759,crawl
309765,225252,crawl
309765,110571,crawl
309765,568659,crawl
309765,135156,crawl
309765,45047,crawl
309765,74413,crawl
309765,348179,crawl
309765,12309,crawl
309765,110615,crawl
309765,2355887,crawl
309765,299036,crawl
309765,69663,crawl
309765,2560036,crawl
309765,12334,crawl
309765,20547,crawl
309765,118852,crawl
309765,4177,crawl
309765,135259,crawl
309765,1495133,crawl
309765,290914,crawl
309765,53351,crawl
309765,135272,crawl
309765,317113,crawl
309765,1806446,crawl
309765,69766,crawl
309765,102542,crawl
309765,299182,crawl
309765,118966,crawl
309765,20681,crawl
309765,86227,crawl
309765,4308,crawl
309765,12503,crawl
309765,233693,crawl
309765,2126060,crawl
309765,78089,crawl
309765,4374,crawl
309765,20768,crawl
309765,4390,crawl
309765,346161,crawl
309765,110895,crawl
309765,1249591,crawl
309765,234979,crawl
309765,2150726,crawl
309765,1241420,crawl
309765,373082,crawl
309765,332134,crawl
309765,183697,crawl
309765,2322794,crawl
309765,4465,crawl
309765,348531,crawl
309765,20859,crawl
309765,2510049,crawl
309765,1004273,crawl
309765,364465,crawl
309765,1618351,crawl
309765,12723,crawl
309765,192954,crawl
309765,20925,crawl
309765,262903,crawl
309765,135643,crawl
309765,144454,crawl
309765,135655,crawl
309765,4586,crawl
309765,201195,crawl
309765,135668,crawl
309765,193020,crawl
309765,102921,crawl
309765,184850,crawl
309765,29206,crawl
309765,1782310,crawl
309765,12839,crawl
309765,356912,crawl
309765,365107,crawl
309765,266810,crawl
309765,22623,crawl
309765,29248,crawl
309765,391872,crawl
309765,12909,crawl
309765,143985,crawl
309765,12914,crawl
309765,1684084,crawl
309765,111235,crawl
309765,12936,crawl
309765,2429594,crawl
309765,2126496,crawl
309765,170096,crawl
309765,2454189,crawl
309765,17185,crawl
309765,2257614,crawl
309765,37594,crawl
309765,21288,crawl
309765,1299203,crawl
309765,611078,crawl
309765,324359,crawl
309765,365322,crawl
309765,119570,crawl
309765,62238,crawl
309765,127780,crawl
309765,21287,crawl
309765,78632,crawl
309765,2241322,crawl
309765,2544428,crawl
309765,383150,crawl
309765,3550,crawl
309765,2118457,crawl
309765,152393,crawl
309765,13146,crawl
309765,119648,crawl
309765,824173,crawl
309765,2241395,crawl
309765,1528696,crawl
309765,152462,crawl
309765,69101,crawl
309765,29591,crawl
309765,275360,crawl
309765,21446,crawl
309765,2413516,crawl
309765,13280,crawl
309765,95201,crawl
309765,168935,crawl
309765,70645,crawl
309765,390135,crawl
309765,2094072,crawl
309765,62460,crawl
309765,54290,crawl
309765,1668126,crawl
309765,5153,crawl
309765,5155,crawl
309765,21544,crawl
309765,29740,crawl
309765,185447,crawl
309765,152680,crawl
309765,341107,crawl
309765,78976,crawl
309765,103559,crawl
309765,376345,crawl
309765,5279,crawl
309765,249371,crawl
309765,144549,crawl
309765,308401,crawl
309765,152764,crawl
309765,2143435,crawl
309765,136402,crawl
309765,2282721,crawl
309765,357244,crawl
309765,21740,crawl
309765,283906,crawl
309765,529678,crawl
309765,5408,crawl
309765,144679,crawl
309765,234794,crawl
309765,111919,crawl
309765,2389313,crawl
309765,21843,crawl
309765,160654,crawl
309765,2476998,crawl
309765,152940,crawl
309765,5487,crawl
309765,2299255,crawl
309765,2184570,crawl
309765,382331,crawl
309765,891114,crawl
309765,2667907,crawl
309765,202128,crawl
309765,71060,crawl
309765,390550,crawl
309765,112025,crawl
309765,192070,crawl
309765,2334931,crawl
309765,103885,crawl
309765,292316,crawl
309765,308707,crawl
309765,136677,crawl
309765,775655,crawl
309765,13800,crawl
309765,153072,crawl
309765,95735,crawl
309765,325121,crawl
309765,5646,crawl
309765,103951,crawl
309765,2356752,crawl
309765,2086421,crawl
309765,74658,crawl
309765,357936,crawl
309765,1472052,crawl
309765,2102837,crawl
309765,22073,crawl
309765,13887,crawl
309765,2571165,crawl
309765,5707,crawl
309765,5723,crawl
309765,5725,crawl
309765,22111,crawl
309765,177762,crawl
309765,2567782,crawl
309765,259700,crawl
309765,79509,crawl
309765,2242201,crawl
309765,177818,crawl
309765,202405,crawl
309765,292526,crawl
309765,1897123,crawl
309765,145084,crawl
309765,2615584,crawl
309765,153285,crawl
309765,128715,crawl
309765,22246,crawl
309765,259815,crawl
309765,79606,crawl
309765,14077,crawl
309765,87809,crawl
309765,1531870,crawl
309765,153388,crawl
309765,1218363,crawl
309765,186175,crawl
309765,5952,crawl
309765,800579,crawl
309765,22348,crawl
309765,14160,crawl
309765,366418,crawl
309765,335995,crawl
309765,2357123,crawl
309765,3734,crawl
309765,30603,crawl
309765,6033,crawl
309765,284575,crawl
309765,186308,crawl
309765,6125,crawl
309765,123901,crawl
309765,391157,crawl
309765,71671,crawl
309765,63485,crawl
309765,333824,crawl
309765,14346,crawl
309765,1805998,crawl
309765,325666,crawl
309765,30803,crawl
309765,6239,crawl
309765,653416,crawl
309765,6252,crawl
309765,79982,crawl
309765,63600,crawl
309765,2119798,crawl
309765,6277,crawl
309765,202890,crawl
309765,63627,crawl
309765,2397422,crawl
309765,194709,crawl
309765,2496679,crawl
309765,186542,crawl
309765,80091,crawl
309765,309480,crawl
309765,334066,crawl
309765,14584,crawl
309765,6400,crawl
309765,2383574,crawl
309765,235792,crawl
309765,162094,crawl
309765,14639,crawl
309765,112954,crawl
309765,6460,crawl
309765,227648,crawl
309765,219457,crawl
309765,6477,crawl
309765,325969,crawl
309765,6494,crawl
309765,194912,crawl
309765,2382187,crawl
309765,14707,crawl
309765,14733,crawl
309765,72082,crawl
309765,272795,crawl
309765,6566,crawl
309765,2202031,crawl
309765,2079159,crawl
309765,104891,crawl
309765,129468,crawl
309765,6596,crawl
309765,719323,crawl
309765,260577,crawl
309765,72164,crawl
309765,203249,crawl
309765,2120204,crawl
309765,64016,crawl
309765,2652690,crawl
309765,350742,crawl
309765,104990,crawl
309765,80420,crawl
309765,244262,crawl
309765,621110,crawl
309765,6716,crawl
309765,64063,crawl
309765,14943,crawl
309765,129657,crawl
309765,14970,crawl
309765,350850,crawl
309765,2161292,crawl
309765,2117400,crawl
309765,68036,crawl
309765,6826,crawl
309765,23221,crawl
309765,129727,crawl
309765,2423498,crawl
309765,100813,crawl
309765,621276,crawl
309765,15070,crawl
309765,334564,crawl
309765,39653,crawl
309765,88806,crawl
309765,1627262,crawl
309765,383743,crawl
309765,1620736,crawl
309765,6928,crawl
309765,72468,crawl
309765,1153819,crawl
309765,88872,crawl
309765,277313,crawl
309765,2647179,crawl
309765,285508,crawl
309765,195041,crawl
309765,15181,crawl
309765,2408357,crawl
309765,138077,crawl
309765,23404,crawl
309765,105332,crawl
309765,23421,crawl
309765,97167,crawl
309765,277392,crawl
309765,23443,crawl
309765,2014100,crawl
309765,376644,crawl
309765,2442396,crawl
309765,121776,crawl
309765,375741,crawl
309765,15296,crawl
309765,154563,crawl
309765,286931,crawl
309765,7116,crawl
309765,15313,crawl
309765,298830,crawl
309765,39916,crawl
309765,138221,crawl
309765,130056,crawl
309765,228365,crawl
309765,2538525,crawl
309765,354826,crawl
309765,200463,crawl
309765,1096793,crawl
309765,56417,crawl
309765,89192,crawl
309765,326803,crawl
309765,31907,crawl
309765,2634951,crawl
309765,40135,crawl
309765,1686752,crawl
309765,195822,crawl
309765,2383093,crawl
309765,92715,crawl
309765,7431,crawl
309765,122142,crawl
309765,2137378,crawl
309765,5339,crawl
309765,859428,crawl
309765,2324901,crawl
309765,163125,crawl
309765,113989,crawl
309765,2162001,crawl
309765,351584,crawl
309765,23936,crawl
309765,380822,crawl
309765,259308,crawl
309765,359827,crawl
309765,89492,crawl
309765,292078,crawl
309765,56730,crawl
309765,97699,crawl
309765,138673,crawl
309765,2447112,crawl
309765,245186,crawl
309765,901527,crawl
309765,228806,crawl
309765,15819,crawl
309765,73169,crawl
309765,343537,crawl
309765,40436,crawl
309765,2317816,crawl
309765,2571064,crawl
309765,269856,crawl
309765,2629158,crawl
309765,15920,crawl
309765,245298,crawl
309765,106037,crawl
309765,2391608,crawl
309765,28596,crawl
309765,1187388,crawl
309765,310846,crawl
309765,155205,crawl
309765,130631,crawl
309765,1523272,crawl
309765,2293321,crawl
309765,73302,crawl
309765,2244225,crawl
309765,310934,crawl
309765,2039751,crawl
309765,310981,crawl
309765,89799,crawl
309765,147165,crawl
309765,147167,crawl
309765,2318054,crawl
309765,237289,crawl
309765,1072875,crawl
309765,16114,crawl
309765,319219,crawl
309765,147212,crawl
309765,2374276,crawl
309765,57129,crawl
309765,139054,crawl
309765,155440,crawl
309765,188213,crawl
309765,81720,crawl
309765,130877,crawl
309765,2129732,crawl
309765,339608,crawl
309765,245582,crawl
309765,376659,crawl
309765,65365,crawl
309765,65367,crawl
309765,2359129,crawl
309765,8031,crawl
309765,48994,crawl
309765,155504,crawl
309765,73585,crawl
309765,122738,crawl
309765,327572,crawl
309765,40889,crawl
309765,49094,crawl
309765,925659,crawl
309765,262108,crawl
309765,385008,crawl
309765,253939,crawl
309765,114680,crawl
226398,78757,crawl
226398,33703,crawl
226398,26700,crawl
226398,162046,crawl
226407,45660,crawl
226407,2681571,crawl
309876,365253,crawl
309876,185677,crawl
309876,303219,crawl
309876,92152,crawl
309876,368348,crawl
309876,159455,crawl
51650,165894,crawl
51650,24,crawl
51650,2124,crawl
51650,120937,crawl
51650,149610,crawl
51650,92275,crawl
51650,100490,crawl
51650,280730,crawl
51650,1970342,crawl
51650,145597,crawl
51650,26830,crawl
51650,12503,crawl
51650,49368,crawl
51650,67808,crawl
51650,22767,crawl
51650,334888,crawl
51650,370933,crawl
51650,1531870,crawl
51650,4362,crawl
51650,162065,crawl
51650,4371,crawl
51650,624942,crawl
51650,164152,crawl
51650,219457,crawl
51650,332105,crawl
51650,260431,crawl
51650,147800,crawl
51650,193936,crawl
51650,131426,crawl
51650,211335,crawl
51650,96648,crawl
51650,185411,crawl
51650,63892,crawl
51650,92583,crawl
51650,2259402,crawl
51650,260577,crawl
51650,30803,crawl
51650,330251,crawl
51650,141836,crawl
51650,92715,crawl
51650,133681,crawl
51650,6716,crawl
51650,16958,crawl
51650,436799,crawl
51650,279135,crawl
51650,68197,crawl
51650,150134,crawl
51650,129657,crawl
51650,2696,crawl
51650,62093,crawl
51650,129727,crawl
51650,72397,crawl
51650,146126,crawl
51650,137960,crawl
51650,74473,crawl
51650,11007,crawl
51650,143830,crawl
51650,140039,crawl
51650,58139,crawl
51650,135973,crawl
51650,213803,crawl
51650,52034,crawl
51650,154440,crawl
51650,217930,crawl
51650,185163,crawl
51650,11084,crawl
51650,121706,crawl
51650,105332,crawl
51650,119674,crawl
51650,232317,crawl
51650,93058,crawl
51650,9094,crawl
51650,73540,crawl
51650,132000,crawl
51650,149659,crawl
51650,21416,crawl
51650,7099,crawl
51650,25537,crawl
51650,338893,crawl
51650,373738,crawl
51650,84997,crawl
51650,130056,crawl
51650,93194,crawl
51650,93208,crawl
51650,119833,crawl
51650,309765,crawl
51650,25632,crawl
51650,13369,crawl
51650,42051,crawl
51650,470092,crawl
51650,70742,crawl
51650,134238,crawl
51650,189,crawl
51650,133838,crawl
51650,87189,crawl
51650,68762,crawl
51650,128161,crawl
51650,13479,crawl
51650,287913,crawl
51650,58228,crawl
51650,1210,crawl
51650,70872,crawl
51650,9443,crawl
51650,9463,crawl
51650,251142,crawl
51650,3340,crawl
51650,621840,crawl
51650,58657,crawl
51650,383537,crawl
51650,83252,crawl
51650,11575,crawl
51650,21818,crawl
51650,25925,crawl
51650,10124,crawl
51650,75110,crawl
51650,189840,crawl
51650,153496,crawl
51650,112025,crawl
51650,11681,crawl
51650,87502,crawl
51650,52688,crawl
51650,247251,crawl
