u1,u2,mask_weight
20194,20792,1.5
20194,20888,1.5
20197,22027,1.5
20197,26988,1.5
20201,22855,1.5
20204,24132,1.5
20204,24364,1.5
20206,20783,1.5
20207,24786,1.5
20208,24160,1.5
20208,29171,1.5
20212,20896,1.5
20212,23452,1.5
20214,29198,1.5
20214,30573,1.5
20219,24312,1.5
20220,21354,1.5
20221,24088,1.5
20221,24571,1.5
20229,20262,1.5
20229,21901,1.5
20233,20248,1.5
20233,20252,1.5
20233,20515,1.5
20233,20545,1.5
20233,20585,1.5
20233,20632,1.5
20233,20659,1.5
20233,20735,1.5
20233,20764,1.5
20233,21074,1.5
20233,21097,1.5
20233,21194,1.5
20233,21416,1.5
20233,21477,1.5
20233,21688,1.5
20233,21906,1.5
20233,21980,1.5
20233,22126,1.5
20233,22185,1.5
20233,22240,1.5
20233,22482,1.5
20233,22595,1.5
20233,22780,1.5
20233,22855,1.5
20233,23009,1.5
20233,23107,1.5
20233,23140,1.5
20233,23554,1.5
20233,23656,1.5
20233,23931,1.5
20233,23942,1.5
20233,23982,1.5
20233,24007,1.5
20233,24018,1.5
20233,24088,1.5
20233,24607,1.5
20233,24629,1.5
20233,24684,1.5
20233,24690,1.5
20233,24866,1.5
20233,25284,1.5
20233,25366,1.5
20233,25467,1.5
20233,25643,1.5
20233,25833,1.5
20233,26352,1.5
20233,26928,1.5
20233,26933,1.5
20233,27161,1.5
20233,27265,1.5
20233,27294,1.5
20233,27378,1.5
20233,27455,1.5
20233,27494,1.5
20233,27635,1.5
20233,27721,1.5
20233,27746,1.5
20233,27846,1.5
20233,27884,1.5
20233,27931,1.5
20233,28019,1.5
20233,28282,1.5
20233,28384,1.5
20233,28385,1.5
20233,28940,1.5
20233,29198,1.5
20233,29220,1.5
20233,29732,1.5
20233,29877,1.5
20233,30095,1.5
20233,30548,1.5
20233,30743,1.5
20233,30960,1.5
20233,31081,1.5
20233,31430,1.5
20234,24693,1.5
20234,26728,1.5
20238,21175,1.5
20240,20319,1.5
20240,20556,1.5
20240,22758,1.5
20240,24929,1.5
20240,29021,1.5
20240,29198,1.5
20242,20333,1.5
20242,20926,1.5
20242,23352,1.5
20242,23656,1.5
20243,20308,1.5
20247,21052,1.5
20247,22855,1.5
20247,24690,1.5
20248,20449,1.5
20248,20515,1.5
20248,20545,1.5
20248,20726,1.5
20248,20735,1.5
20248,20764,1.5
20248,20971,1.5
20248,21061,1.5
20248,21074,1.5
20248,21132,1.5
20248,21179,1.5
20248,21194,1.5
20248,21402,1.5
20248,21519,1.5
20248,21906,1.5
20248,21980,1.5
20248,22185,1.5
20248,22274,1.5
20248,22474,1.5
20248,22482,1.5
20248,22855,1.5
20248,23107,1.5
20248,23172,1.5
20248,23216,1.5
20248,23383,1.5
20248,23554,1.5
20248,23656,1.5
20248,23931,1.5
20248,24069,1.5
20248,24690,1.5
20248,25042,1.5
20248,25283,1.5
20248,25366,1.5
20248,25643,1.5
20248,25748,1.5
20248,26243,1.5
20248,26352,1.5
20248,27265,1.5
20248,27455,1.5
20248,27538,1.5
20248,27635,1.5
20248,27721,1.5
20248,28019,1.5
20248,28679,1.5
20248,28870,1.5
20248,28892,1.5
20248,29057,1.5
20248,29220,1.5
20248,29582,1.5
20248,29877,1.5
20248,30960,1.5
20248,31087,1.5
20248,31457,1.5
20252,20764,1.5
20252,21906,1.5
20252,22971,1.5
20252,23193,1.5
20252,23619,1.5
20252,23656,1.5
20252,27721,1.5
20253,22418,1.5
20253,23331,1.5
20253,24088,1.5
20253,24911,1.5
20253,26398,1.5
20253,26679,1.5
20253,30057,1.5
20255,20725,1.5
20255,27203,1.5
20255,30095,1.5
20256,23982,1.5
20256,29198,1.5
20256,29691,1.5
20256,29767,1.5
20262,20751,1.5
20262,28792,1.5
20263,20424,1.5
20267,20354,1.5
20267,22606,1.5
20267,26675,1.5
20268,22151,1.5
20272,23064,1.5
20273,20362,1.5
20273,20472,1.5
20273,20600,1.5
20273,20734,1.5
20273,21146,1.5
20273,22214,1.5
20273,22217,1.5
20273,22785,1.5
20273,22814,1.5
20273,23656,1.5
20273,23682,1.5
20273,24436,1.5
20273,24437,1.5
20273,24444,1.5
20273,24452,1.5
20273,24461,1.5
20273,24503,1.5
20273,24556,1.5
20273,25275,1.5
20273,25503,1.5
20273,28116,1.5
20273,28456,1.5
20273,28583,1.5
20279,21595,1.5
20282,20625,1.5
20283,22777,1.5
20285,20355,1.5
20285,20375,1.5
20285,20706,1.5
20285,24053,1.5
20287,26507,1.5
20287,26829,1.5
20287,30076,1.5
20287,31000,1.5
20289,25144,1.5
20290,23359,1.5
20290,25638,1.5
20290,28847,1.5
20292,24607,1.5
20294,20597,1.5
20295,21581,1.5
20297,21046,1.5
20299,22971,1.5
20300,22737,1.5
20308,21559,1.5
20309,20450,1.5
20309,29907,1.5
20314,24446,1.5
20314,24448,1.5
20314,26544,1.5
20316,21849,1.5
20318,20735,1.5
20318,20866,1.5
20318,22855,1.5
20318,23013,1.5
20318,24690,1.5
20322,27147,1.5
20333,20926,1.5
20335,26684,1.5
20336,20935,1.5
20346,23640,1.5
20349,23526,1.5
20350,20972,1.5
20350,21015,1.5
20350,22237,1.5
20350,23166,1.5
20351,22229,1.5
20351,25152,1.5
20353,22521,1.5
20353,23107,1.5
20353,24837,1.5
20354,26675,1.5
20355,20375,1.5
20356,21606,1.5
20356,31444,1.5
20359,26760,1.5
20359,27256,1.5
20365,20587,1.5
20365,22855,1.5
20373,21764,1.5
20374,25366,1.5
20374,31259,1.5
20375,20706,1.5
20377,20809,1.5
20377,30971,1.5
20378,20380,1.5
20381,20744,1.5
20381,27061,1.5
20383,23656,1.5
20383,29220,1.5
20386,28948,1.5
20391,20445,1.5
20393,21622,1.5
20393,27305,1.5
20394,22462,1.5
20395,21372,1.5
20396,27462,1.5
20398,21194,1.5
20398,22015,1.5
20398,24369,1.5
20402,21194,1.5
20403,20725,1.5
20403,22988,1.5
20403,23093,1.5
20403,23942,1.5
20404,20428,1.5
20405,20690,1.5
20405,21004,1.5
20405,21020,1.5
20405,22011,1.5
20405,27498,1.5
20407,20408,1.5
20411,23331,1.5
20411,24088,1.5
20411,24275,1.5
20411,24571,1.5
20411,26777,1.5
20413,30409,1.5
20414,22758,1.5
20414,24088,1.5
20415,24789,1.5
20418,21415,1.5
20418,22749,1.5
20419,21194,1.5
20425,21687,1.5
20425,30333,1.5
20432,26928,1.5
20433,23723,1.5
20433,25673,1.5
20433,27641,1.5
20435,29220,1.5
20440,21180,1.5
20440,24015,1.5
20440,28768,1.5
20440,29967,1.5
20441,29532,1.5
20442,28264,1.5
20444,21931,1.5
20445,29960,1.5
20446,20550,1.5
20446,20946,1.5
20446,21042,1.5
20446,27163,1.5
20446,27716,1.5
20446,29362,1.5
20446,29701,1.5
20446,30331,1.5
20446,30898,1.5
20446,30906,1.5
20448,20763,1.5
20448,24833,1.5
20449,29877,1.5
20454,21194,1.5
20455,20894,1.5
20455,21784,1.5
20455,21925,1.5
20455,22818,1.5
20455,23189,1.5
20455,26711,1.5
20455,26919,1.5
20455,27294,1.5
20455,28487,1.5
20455,28631,1.5
20455,28664,1.5
20455,29732,1.5
20455,29828,1.5
20455,29987,1.5
20455,30040,1.5
20455,30217,1.5
20455,30733,1.5
20466,27070,1.5
20468,24273,1.5
20469,22845,1.5
20469,27913,1.5
20469,28209,1.5
20470,21498,1.5
20471,20723,1.5
20471,22087,1.5
20471,22470,1.5
20472,20573,1.5
20472,20600,1.5
20472,21146,1.5
20472,22724,1.5
20472,22785,1.5
20472,22814,1.5
20472,24437,1.5
20472,24556,1.5
20477,21194,1.5
20481,20919,1.5
20481,30428,1.5
20482,20633,1.5
20485,22545,1.5
20487,25344,1.5
20487,29220,1.5
20488,23784,1.5
20490,21194,1.5
20491,22116,1.5
20493,21157,1.5
20493,25331,1.5
20499,21180,1.5
20499,21467,1.5
20499,23443,1.5
20499,24072,1.5
20499,25163,1.5
20499,28688,1.5
20499,30674,1.5
20500,22314,1.5
20500,24218,1.5
20501,26003,1.5
20501,29854,1.5
20501,29960,1.5
20501,30943,1.5
20503,24273,1.5
20503,25198,1.5
20507,21107,1.5
20508,22516,1.5
20509,20611,1.5
20510,21467,1.5
20510,23443,1.5
20510,29282,1.5
20515,20764,1.5
20515,21662,1.5
20515,21971,1.5
20515,22633,1.5
20515,22855,1.5
20515,24332,1.5
20515,24690,1.5
20515,25643,1.5
20515,26933,1.5
20515,27721,1.5
20515,29057,1.5
20515,29330,1.5
20516,21194,1.5
20517,23270,1.5
20517,25646,1.5
20517,25898,1.5
20522,22883,1.5
20524,24308,1.5
20524,28994,1.5
20525,20745,1.5
20527,21529,1.5
20527,25954,1.5
20527,26014,1.5
20527,28656,1.5
20533,24100,1.5
20533,24834,1.5
20533,24864,1.5
20534,23863,1.5
20536,21729,1.5
20538,28080,1.5
20538,31336,1.5
20539,25360,1.5
20539,25674,1.5
20542,24206,1.5
20545,20764,1.5
20545,21931,1.5
20545,21980,1.5
20545,22482,1.5
20545,22855,1.5
20545,24273,1.5
20545,24332,1.5
20545,24607,1.5
20545,25366,1.5
20545,25833,1.5
20545,25873,1.5
20545,27721,1.5
20545,28019,1.5
20545,28385,1.5
20545,28679,1.5
20545,28768,1.5
20545,29220,1.5
20545,29240,1.5
20545,29877,1.5
20545,29904,1.5
20545,31395,1.5
20549,20642,1.5
20549,20643,1.5
20550,22617,1.5
20556,20999,1.5
20557,21957,1.5
20557,25479,1.5
20558,20559,1.5
20560,20924,1.5
20563,22071,1.5
20564,27885,1.5
20565,22855,1.5
20566,21194,1.5
20569,20878,1.5
20569,21655,1.5
20569,21906,1.5
20571,23898,1.5
20572,25596,1.5
20573,22309,1.5
20573,27147,1.5
20576,22855,1.5
20579,22166,1.5
20585,20764,1.5
20585,21564,1.5
20585,21890,1.5
20585,22240,1.5
20585,22449,1.5
20585,22855,1.5
20585,23383,1.5
20585,24007,1.5
20585,24711,1.5
20585,25366,1.5
20585,25643,1.5
20585,27455,1.5
20585,27892,1.5
20585,29433,1.5
20585,29514,1.5
20585,30975,1.5
20586,21002,1.5
20586,21014,1.5
20587,21194,1.5
20587,27914,1.5
20588,21194,1.5
20591,20791,1.5
20591,23799,1.5
20591,25196,1.5
20592,22462,1.5
20593,21194,1.5
20593,22126,1.5
20593,22633,1.5
20593,22766,1.5
20593,22780,1.5
20593,22855,1.5
20593,22971,1.5
20593,23942,1.5
20593,26200,1.5
20593,26312,1.5
20593,29220,1.5
20593,29313,1.5
20597,23411,1.5
20597,24946,1.5
20600,21146,1.5
20601,22423,1.5
20603,24798,1.5
20606,26603,1.5
20606,27537,1.5
20606,28463,1.5
20606,31061,1.5
20607,21120,1.5
20608,23656,1.5
20608,26464,1.5
20608,28553,1.5
20608,28791,1.5
20608,30284,1.5
20613,24447,1.5
20613,25467,1.5
20614,23965,1.5
20614,24893,1.5
20617,24943,1.5
20617,24948,1.5
20617,25173,1.5
20617,30677,1.5
20622,25022,1.5
20622,25142,1.5
20623,22758,1.5
20623,23542,1.5
20624,29944,1.5
20625,20737,1.5
20625,22456,1.5
20625,25326,1.5
20625,27018,1.5
20625,31514,1.5
20626,27247,1.5
20627,20636,1.5
20631,20932,1.5
20632,20764,1.5
20632,22126,1.5
20632,22424,1.5
20632,24675,1.5
20632,24690,1.5
20632,27455,1.5
20636,20708,1.5
20636,22954,1.5
20636,23446,1.5
20636,23614,1.5
20636,23982,1.5
20636,23983,1.5
20636,25554,1.5
20636,29959,1.5
20636,30015,1.5
20636,31071,1.5
20637,20708,1.5
20642,20643,1.5
20643,22758,1.5
20645,23572,1.5
20645,25616,1.5
20646,22649,1.5
20651,21194,1.5
20652,25648,1.5
20653,20970,1.5
20655,22507,1.5
20655,23214,1.5
20656,23202,1.5
20659,21194,1.5
20659,21906,1.5
20659,23656,1.5
20659,26491,1.5
20659,27721,1.5
20659,27884,1.5
20659,29220,1.5
20659,29877,1.5
20659,30620,1.5
20660,25534,1.5
20661,22326,1.5
20661,23406,1.5
20661,23453,1.5
20661,27649,1.5
20661,27973,1.5
20664,26077,1.5
20664,26079,1.5
20664,26161,1.5
20664,26172,1.5
20664,29877,1.5
20666,21194,1.5
20666,22460,1.5
20669,26079,1.5
20669,26084,1.5
20669,26098,1.5
20669,26133,1.5
20669,26161,1.5
20669,26200,1.5
20672,21032,1.5
20672,22039,1.5
20672,28011,1.5
20672,30038,1.5
20678,21016,1.5
20679,20953,1.5
20679,21872,1.5
20679,29929,1.5
20681,21925,1.5
20681,22855,1.5
20681,23942,1.5
20681,26798,1.5
20681,27378,1.5
20683,31242,1.5
20684,21194,1.5
20685,27788,1.5
20690,21004,1.5
20690,21020,1.5
20690,22011,1.5
20690,26498,1.5
20690,26649,1.5
20696,21626,1.5
20696,21923,1.5
20697,30178,1.5
20704,24552,1.5
20704,24952,1.5
20705,21051,1.5
20706,27941,1.5
20710,20999,1.5
20716,21644,1.5
20720,22006,1.5
20720,22454,1.5
20720,31033,1.5
20721,27294,1.5
20722,21194,1.5
20722,29203,1.5
20723,29331,1.5
20723,29427,1.5
20724,23039,1.5
20725,21354,1.5
20725,21931,1.5
20725,21971,1.5
20725,22046,1.5
20725,22126,1.5
20725,22482,1.5
20725,25301,1.5
20725,27430,1.5
20725,29576,1.5
20726,20764,1.5
20726,22855,1.5
20726,23982,1.5
20726,24690,1.5
20726,27156,1.5
20726,29057,1.5
20726,29220,1.5
20726,30743,1.5
20729,23049,1.5
20735,20764,1.5
20735,21179,1.5
20735,21194,1.5
20735,21865,1.5
20735,21980,1.5
20735,22855,1.5
20735,23527,1.5
20735,24275,1.5
20735,24690,1.5
20735,25366,1.5
20735,27455,1.5
20735,27635,1.5
20735,29238,1.5
20735,30960,1.5
20736,21293,1.5
20738,22758,1.5
20738,24693,1.5
20738,25310,1.5
20738,25583,1.5
20738,26450,1.5
20738,26928,1.5
20738,27635,1.5
20738,29198,1.5
20739,21624,1.5
20740,21967,1.5
20744,22750,1.5
20746,20944,1.5
20746,22221,1.5
20746,22599,1.5
20750,21742,1.5
20750,22855,1.5
20751,20922,1.5
20751,21070,1.5
20758,22855,1.5
20758,26970,1.5
20759,20764,1.5
20760,21194,1.5
20760,28384,1.5
20761,20880,1.5
20761,25798,1.5
20763,22996,1.5
20763,24119,1.5
20763,24833,1.5
20764,21074,1.5
20764,21097,1.5
20764,21132,1.5
20764,21194,1.5
20764,21402,1.5
20764,21416,1.5
20764,21477,1.5
20764,21564,1.5
20764,21755,1.5
20764,21906,1.5
20764,21980,1.5
20764,21983,1.5
20764,22126,1.5
20764,22134,1.5
20764,22240,1.5
20764,22482,1.5
20764,22595,1.5
20764,22758,1.5
20764,22855,1.5
20764,23009,1.5
20764,23107,1.5
20764,23554,1.5
20764,23656,1.5
20764,23719,1.5
20764,24007,1.5
20764,24273,1.5
20764,24607,1.5
20764,24613,1.5
20764,24629,1.5
20764,24684,1.5
20764,24690,1.5
20764,24847,1.5
20764,24866,1.5
20764,25366,1.5
20764,25467,1.5
20764,25643,1.5
20764,25649,1.5
20764,25833,1.5
20764,26079,1.5
20764,26352,1.5
20764,26922,1.5
20764,26928,1.5
20764,26929,1.5
20764,26933,1.5
20764,27161,1.5
20764,27265,1.5
20764,27455,1.5
20764,27494,1.5
20764,27509,1.5
20764,27635,1.5
20764,27721,1.5
20764,27931,1.5
20764,28019,1.5
20764,28282,1.5
20764,28384,1.5
20764,28385,1.5
20764,28679,1.5
20764,28811,1.5
20764,28870,1.5
20764,28940,1.5
20764,29057,1.5
20764,29088,1.5
20764,29198,1.5
20764,29220,1.5
20764,29359,1.5
20764,29732,1.5
20764,29904,1.5
20764,30223,1.5
20764,30743,1.5
20764,30960,1.5
20764,31087,1.5
20767,22487,1.5
20767,28135,1.5
20775,21074,1.5
20775,29031,1.5
20779,25653,1.5
20780,21384,1.5
20780,22855,1.5
20780,24949,1.5
20782,21194,1.5
20782,21556,1.5
20782,22841,1.5
20782,23836,1.5
20784,22450,1.5
20785,27877,1.5
20785,27945,1.5
20785,28832,1.5
20785,29877,1.5
20788,21194,1.5
20791,23554,1.5
20794,21265,1.5
20794,23584,1.5
20794,24239,1.5
20794,24589,1.5
20794,27654,1.5
20796,24933,1.5
20797,22296,1.5
20797,25183,1.5
20797,29552,1.5
20799,28286,1.5
20800,21495,1.5
20800,23899,1.5
20801,20825,1.5
20803,21906,1.5
20803,25552,1.5
20803,26886,1.5
20805,21194,1.5
20805,23727,1.5
20805,27635,1.5
20805,28645,1.5
20806,23878,1.5
20806,24690,1.5
20806,25010,1.5
20806,25114,1.5
20806,28208,1.5
20806,30656,1.5
20809,21492,1.5
20809,21776,1.5
20809,22236,1.5
20809,22577,1.5
20809,23699,1.5
20809,24273,1.5
20809,24929,1.5
20811,20902,1.5
20811,21569,1.5
20811,22148,1.5
20811,24584,1.5
20813,23406,1.5
20817,21552,1.5
20828,28862,1.5
20828,28863,1.5
20828,28864,1.5
20828,29181,1.5
20828,29200,1.5
20828,29371,1.5
20828,29681,1.5
20830,20923,1.5
20830,20969,1.5
20831,22855,1.5
20832,21194,1.5
20832,23614,1.5
20832,24093,1.5
20832,24560,1.5
20832,25773,1.5
20832,27935,1.5
20832,29854,1.5
20832,30002,1.5
20834,20846,1.5
20836,23699,1.5
20839,24017,1.5
20840,27430,1.5
20844,22160,1.5
20844,23703,1.5
20847,30149,1.5
20847,30215,1.5
20848,21246,1.5
20851,20852,1.5
20857,21080,1.5
20857,30144,1.5
20862,25713,1.5
20865,22818,1.5
20865,24338,1.5
20865,24634,1.5
20867,21050,1.5
20868,22217,1.5
20868,26039,1.5
20870,29777,1.5
20872,21375,1.5
20872,26059,1.5
20873,21814,1.5
20873,26762,1.5
20875,24566,1.5
20876,21467,1.5
20876,24741,1.5
20876,28792,1.5
20876,29282,1.5
20876,30532,1.5
20880,21517,1.5
20882,23919,1.5
20883,25877,1.5
20883,25942,1.5
20883,27027,1.5
20887,21194,1.5
20887,21457,1.5
20889,28777,1.5
20889,30095,1.5
20893,24845,1.5
20894,21000,1.5
20894,21420,1.5
20894,21784,1.5
20894,22818,1.5
20894,22927,1.5
20894,24128,1.5
20894,24339,1.5
20894,24566,1.5
20894,26629,1.5
20894,29145,1.5
20894,29828,1.5
20894,30733,1.5
20894,30875,1.5
20895,21580,1.5
20896,21194,1.5
20896,23027,1.5
20897,22713,1.5
20898,27772,1.5
20900,30263,1.5
20902,21569,1.5
20903,22307,1.5
20903,24711,1.5
20903,26181,1.5
20903,26209,1.5
20903,26249,1.5
20903,26579,1.5
20903,26942,1.5
20903,27784,1.5
20903,29143,1.5
20903,29422,1.5
20913,21358,1.5
20919,21179,1.5
20920,21190,1.5
20923,20969,1.5
20929,26380,1.5
20929,30090,1.5
20929,31061,1.5
20932,21803,1.5
20934,21724,1.5
20934,22578,1.5
20935,21081,1.5
20941,22855,1.5
20941,23073,1.5
20941,25840,1.5
20942,27265,1.5
20944,21194,1.5
20944,31461,1.5
20946,21042,1.5
20951,22050,1.5
20951,22891,1.5
20953,21194,1.5
20956,21635,1.5
20957,21194,1.5
20959,21009,1.5
20960,21661,1.5
20961,22842,1.5
20962,21288,1.5
20966,21612,1.5
20971,21194,1.5
20971,26076,1.5
20971,26242,1.5
20971,26249,1.5
20971,26835,1.5
20972,21965,1.5
20972,24258,1.5
20972,27047,1.5
20974,21300,1.5
20974,25219,1.5
20974,25445,1.5
20974,28364,1.5
20976,26181,1.5
20983,21194,1.5
20984,23077,1.5
20984,23838,1.5
20986,20989,1.5
20987,24978,1.5
20998,21950,1.5
20998,25848,1.5
20999,21320,1.5
21000,22927,1.5
21000,24566,1.5
21002,21014,1.5
21004,21020,1.5
21004,22011,1.5
21004,23611,1.5
21004,26498,1.5
21004,26649,1.5
21004,27498,1.5
21005,21254,1.5
21007,30865,1.5
21008,21194,1.5
21013,29220,1.5
21014,23068,1.5
21017,22780,1.5
21018,21296,1.5
21018,23512,1.5
21018,23513,1.5
21018,23556,1.5
21020,26498,1.5
21020,27498,1.5
21025,25657,1.5
21025,26016,1.5
21026,23868,1.5
21026,24540,1.5
21028,24442,1.5
21032,22118,1.5
21032,26979,1.5
21033,29444,1.5
21033,30960,1.5
21037,22707,1.5
21037,24532,1.5
21037,25837,1.5
21037,26421,1.5
21037,29102,1.5
21037,29876,1.5
21039,22855,1.5
21039,24523,1.5
21040,24284,1.5
21041,21194,1.5
21041,24784,1.5
21041,29771,1.5
21043,23271,1.5
21047,21237,1.5
21047,21361,1.5
21047,21903,1.5
21047,24164,1.5
21049,21057,1.5
21050,21245,1.5
21050,21322,1.5
21050,21341,1.5
21050,22612,1.5
21050,24993,1.5
21052,23197,1.5
21052,23328,1.5
21052,23736,1.5
21052,26979,1.5
21052,30636,1.5
21053,26919,1.5
21057,25192,1.5
21061,21264,1.5
21061,21281,1.5
21061,22855,1.5
21061,23135,1.5
21063,25463,1.5
21064,22482,1.5
21064,24690,1.5
21064,29220,1.5
21066,23656,1.5
21067,22889,1.5
21067,29220,1.5
21068,25837,1.5
21069,21086,1.5
21069,23353,1.5
21069,23538,1.5
21069,24279,1.5
21069,31296,1.5
21071,22855,1.5
21071,23554,1.5
21073,24658,1.5
21074,21194,1.5
21074,21318,1.5
21074,21416,1.5
21074,21477,1.5
21074,21906,1.5
21074,21980,1.5
21074,22563,1.5
21074,22855,1.5
21074,23107,1.5
21074,23262,1.5
21074,23395,1.5
21074,23543,1.5
21074,23614,1.5
21074,23656,1.5
21074,24273,1.5
21074,24275,1.5
21074,24284,1.5
21074,24566,1.5
21074,24690,1.5
21074,24866,1.5
21074,25248,1.5
21074,25366,1.5
21074,25583,1.5
21074,25933,1.5
21074,26711,1.5
21074,26793,1.5
21074,26922,1.5
21074,26928,1.5
21074,27116,1.5
21074,27161,1.5
21074,27265,1.5
21074,27455,1.5
21074,27635,1.5
21074,27721,1.5
21074,28019,1.5
21074,28282,1.5
21074,28940,1.5
21074,29198,1.5
21074,29220,1.5
21075,25748,1.5
21078,22733,1.5
21079,26695,1.5
21081,21250,1.5
21082,23614,1.5
21083,21084,1.5
21083,22160,1.5
21084,22160,1.5
21086,23353,1.5
21086,23538,1.5
21086,24279,1.5
21089,29891,1.5
21090,29225,1.5
21094,25820,1.5
21094,26283,1.5
21094,28087,1.5
21096,22232,1.5
21097,21194,1.5
21097,24273,1.5
21097,24556,1.5
21097,24690,1.5
21097,25366,1.5
21097,26996,1.5
21097,27455,1.5
21097,29220,1.5
21098,24088,1.5
21098,28831,1.5
21100,21194,1.5
21100,29220,1.5
21104,22012,1.5
21106,25598,1.5
21110,24622,1.5
21110,25014,1.5
21111,22786,1.5
21111,22788,1.5
21111,23061,1.5
21114,21194,1.5
21115,26944,1.5
21116,22423,1.5
21116,23614,1.5
21116,28081,1.5
21116,28581,1.5
21117,21194,1.5
21120,22645,1.5
21122,22060,1.5
21122,22168,1.5
21130,21474,1.5
21130,21577,1.5
21130,22303,1.5
21132,22855,1.5
21132,23285,1.5
21132,24332,1.5
21132,28811,1.5
21138,23148,1.5
21138,23300,1.5
21139,21396,1.5
21141,30965,1.5
21143,23554,1.5
21143,23806,1.5
21146,22724,1.5
21146,22785,1.5
21146,22814,1.5
21146,23643,1.5
21146,24415,1.5
21146,24436,1.5
21146,24437,1.5
21146,24503,1.5
21146,24556,1.5
21147,24690,1.5
21151,26210,1.5
21152,28285,1.5
21156,28470,1.5
21162,21261,1.5
21164,27964,1.5
21165,21265,1.5
21165,21796,1.5
21165,24050,1.5
21165,27657,1.5
21165,30100,1.5
21167,21194,1.5
21167,21746,1.5
21169,21486,1.5
21169,21493,1.5
21169,21575,1.5
21169,21759,1.5
21169,28860,1.5
21175,24408,1.5
21176,25556,1.5
21176,28551,1.5
21177,29877,1.5
21179,24690,1.5
21179,25525,1.5
21181,21184,1.5
21182,21194,1.5
21182,22482,1.5
21182,25891,1.5
21182,26061,1.5
21182,26507,1.5
21191,21957,1.5
21191,24384,1.5
21191,24885,1.5
21191,29785,1.5
21192,25018,1.5
21194,21306,1.5
21194,21311,1.5
21194,21348,1.5
21194,21365,1.5
21194,21374,1.5
21194,21402,1.5
21194,21412,1.5
21194,21416,1.5
21194,21477,1.5
21194,21490,1.5
21194,21491,1.5
21194,21519,1.5
21194,21527,1.5
21194,21543,1.5
21194,21661,1.5
21194,21688,1.5
21194,21712,1.5
21194,21777,1.5
21194,21797,1.5
21194,21817,1.5
21194,21853,1.5
21194,21865,1.5
21194,21881,1.5
21194,21895,1.5
21194,21898,1.5
21194,21906,1.5
21194,21912,1.5
21194,21975,1.5
21194,21976,1.5
21194,21980,1.5
21194,21981,1.5
21194,21986,1.5
21194,22014,1.5
21194,22015,1.5
21194,22038,1.5
21194,22039,1.5
21194,22045,1.5
21194,22071,1.5
21194,22110,1.5
21194,22122,1.5
21194,22135,1.5
21194,22137,1.5
21194,22176,1.5
21194,22185,1.5
21194,22191,1.5
21194,22225,1.5
21194,22238,1.5
21194,22240,1.5
21194,22293,1.5
21194,22307,1.5
21194,22368,1.5
21194,22395,1.5
21194,22456,1.5
21194,22462,1.5
21194,22482,1.5
21194,22549,1.5
21194,22556,1.5
21194,22595,1.5
21194,22703,1.5
21194,22759,1.5
21194,22787,1.5
21194,22855,1.5
21194,23060,1.5
21194,23080,1.5
21194,23126,1.5
21194,23554,1.5
21194,23656,1.5
21194,24273,1.5
21194,24332,1.5
21194,24607,1.5
21194,24690,1.5
21194,24847,1.5
21194,24929,1.5
21194,25063,1.5
21194,25064,1.5
21194,25077,1.5
21194,25366,1.5
21194,25447,1.5
21194,25643,1.5
21194,26491,1.5
21194,26711,1.5
21194,26793,1.5
21194,26928,1.5
21194,27178,1.5
21194,27455,1.5
21194,27635,1.5
21194,27721,1.5
21194,27746,1.5
21194,27884,1.5
21194,28019,1.5
21194,28439,1.5
21194,28528,1.5
21194,28679,1.5
21194,28862,1.5
21194,29057,1.5
21194,29199,1.5
21194,29220,1.5
21194,29937,1.5
21194,30824,1.5
21194,31004,1.5
21195,26908,1.5
21195,27047,1.5
21195,27323,1.5
21196,21480,1.5
21196,21487,1.5
21196,21768,1.5
21199,23614,1.5
21201,21614,1.5
21204,21657,1.5
21206,21667,1.5
21206,24061,1.5
21211,21683,1.5
21211,22326,1.5
21211,22925,1.5
21211,28916,1.5
21212,21217,1.5
21212,23990,1.5
21212,27112,1.5
21216,22756,1.5
21217,23990,1.5
21218,26107,1.5
21220,25249,1.5
21223,26998,1.5
21223,27258,1.5
21223,27803,1.5
21227,25366,1.5
21232,21722,1.5
21233,28197,1.5
21233,30002,1.5
21237,21903,1.5
21237,23259,1.5
21237,24164,1.5
21245,21322,1.5
21245,21341,1.5
21250,21610,1.5
21250,23983,1.5
21250,24610,1.5
21258,23883,1.5
21258,23887,1.5
21258,25375,1.5
21263,21325,1.5
21264,21281,1.5
21265,21796,1.5
21265,23584,1.5
21265,24050,1.5
21265,24664,1.5
21266,21428,1.5
21269,26054,1.5
21271,22260,1.5
21273,21661,1.5
21274,23983,1.5
21275,24058,1.5
21276,21517,1.5
21276,23198,1.5
21278,22569,1.5
21280,22708,1.5
21280,22775,1.5
21280,23525,1.5
21280,23821,1.5
21281,31653,1.5
21282,23094,1.5
21285,25859,1.5
21291,21292,1.5
21291,21531,1.5
21291,21636,1.5
21291,22631,1.5
21291,26044,1.5
21291,28818,1.5
21291,28835,1.5
21292,21531,1.5
21292,21636,1.5
21292,22631,1.5
21292,26044,1.5
21292,28818,1.5
21292,28835,1.5
21294,21548,1.5
21300,25445,1.5
21300,28364,1.5
21301,21368,1.5
21301,26152,1.5
21302,27203,1.5
21303,28691,1.5
21303,31654,1.5
21304,21740,1.5
21304,24686,1.5
21308,21459,1.5
21308,22381,1.5
21308,22670,1.5
21308,30774,1.5
21314,22971,1.5
