from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
24830,12225,9322,869,12,2,1.0,994|3795
24830,12379,9322,925,98,2,1.0,994|3795
24830,12748,9322,1054,96,2,1.0,994|3795
24830,13204,9322,1184,10,2,1.0,994|3795
24830,13355,9322,1223,3,2,1.0,994|3795
24830,13931,9322,1419,95,2,1.0,994|3795
24830,14239,9322,1491,12,2,1.0,994|3795
24830,14263,9322,1492,10,2,1.0,994|3795
24830,14269,9322,1494,12,2,1.0,994|3795
24830,14335,9322,1500,113,2,1.0,994|3795
24830,14638,9322,1623,88,2,1.0,994|3795
24830,14782,9322,1669,9,2,1.0,994|3795
24830,14917,9322,1730,145,2,1.0,994|3795
24830,15621,9322,2047,11,2,1.0,994|3795
24830,16059,9322,2200,114,2,1.0,994|3795
24830,16458,9322,2360,2,2,1.0,994|3795
24830,16612,9322,2468,110,2,1.0,994|3795
24830,16823,9322,2579,13,2,1.0,994|3795
24830,16974,9322,2670,11,2,1.0,994|3795
24830,17108,9322,2734,10,2,1.0,994|3795
24830,17709,9322,3058,10,2,1.0,994|3795
24830,17747,9322,3076,91,2,1.0,994|3795
24830,17925,9322,3180,156,2,0.6667,994|3795
24830,18206,9322,3324,216,2,1.0,994|3795
24830,18357,9322,3390,107,2,1.0,994|3795
24830,18624,9322,3496,14,2,1.0,994|3795
24830,18725,9322,3564,113,2,1.0,994|3795
24830,18794,9322,3610,2,2,1.0,994|3795
24830,18959,9322,3725,160,2,0.6667,994|3795
24830,19236,9322,3982,95,2,1.0,994|3795
24830,19440,9322,4111,114,2,1.0,994|3795
24830,19516,9322,4152,197,2,0.6667,994|3795
24830,19657,9322,4248,146,2,1.0,994|3795
24830,19765,9322,4294,96,2,1.0,994|3795
24830,19975,9322,4439,21,2,1.0,994|3795
24830,20064,9322,4569,112,2,1.0,994|3795
24830,20272,9322,4688,98,2,1.0,994|3795
24830,20320,9322,4748,101,2,1.0,994|3795
24830,20375,9322,4804,14,2,1.0,994|3795
24830,20416,9322,4834,95,2,1.0,994|3795
24830,20442,9322,4871,98,2,1.0,994|3795
24830,20450,9322,4877,93,2,1.0,994|3795
24830,20805,9322,5116,113,2,1.0,994|3795
24830,20919,9322,5237,99,2,1.0,994|3795
24830,21173,9322,5442,1,2,1.0,994|3795
24830,21268,9322,5505,14,2,1.0,994|3795
24830,21295,9322,5554,100,2,1.0,994|3795
24830,21300,9322,5557,118,2,1.0,994|3795
24830,22028,9322,6242,98,2,1.0,994|3795
24830,22033,9322,6251,110,2,1.0,994|3795
24830,22075,9322,6279,115,2,1.0,994|3795
24830,22288,9322,6460,113,2,1.0,994|3795
24830,22391,9322,6554,156,2,0.6667,994|3795
24830,22540,9322,6713,4,2,1.0,994|3795
24830,22677,9322,6905,4,2,1.0,994|3795
24830,22800,9322,7064,103,2,1.0,994|3795
24830,22803,9322,7066,5,2,1.0,994|3795
24830,22865,9322,7124,1,2,0.6667,994|3795
24830,22874,9322,7140,112,2,1.0,994|3795
24830,23219,9322,7518,111,2,1.0,994|3795
24830,23295,9322,7551,156,2,0.6667,994|3795
24830,23480,9322,7778,113,2,1.0,994|3795
24830,23622,9322,7922,4,2,1.0,994|3795
24830,23734,9322,8045,158,2,0.6667,994|3795
24830,23739,9322,8046,157,2,0.6667,994|3795
24830,23858,9322,8200,10,2,1.0,994|3795
24830,23861,9322,8209,96,2,1.0,994|3795
24830,24153,9322,8470,111,2,1.0,994|3795
24830,24190,9322,8510,10,2,1.0,994|3795
24830,24204,9322,8522,99,2,1.0,994|3795
24830,24209,9322,8528,100,2,1.0,994|3795
24830,24339,9322,8724,11,2,1.0,994|3795
24830,24379,9322,8760,114,2,1.0,994|3795
24830,24388,9322,8779,113,2,1.0,994|3795
24830,24432,9322,8794,105,2,1.0,994|3795
24830,24460,9322,8847,224,2,1.0,994|3795
24830,24474,9322,8866,95,2,1.0,994|3795
24830,24503,9322,8916,123,2,1.0,994|3795
24830,24647,9322,9113,102,2,1.0,994|3795
24830,24678,9322,9169,96,2,1.0,994|3795
24830,24704,9322,9197,220,2,1.0,994|3795
24830,24740,9322,9227,204,2,1.0,994|3795
24830,24810,9322,9296,98,2,1.0,994|3795
24830,25051,9322,9578,117,2,1.0,994|3795
24830,25059,9322,9584,106,2,1.0,994|3795
24830,25060,9322,9585,106,2,1.0,994|3795
24830,25118,9322,9658,3,2,1.0,994|3795
24830,25142,9322,9697,89,2,1.0,994|3795
24830,25144,9322,9706,105,2,1.0,994|3795
24830,25166,9322,9721,95,2,1.0,994|3795
24830,25229,9322,9825,9,2,1.0,994|3795
24830,25230,9322,9831,156,2,0.6667,994|3795
24830,25658,9322,10225,232,2,1.0,994|3795
24830,25666,9322,10243,104,2,1.0,994|3795
24830,25772,9322,10307,203,2,1.0,994|3795
24830,25791,9322,10350,2,2,1.0,994|3795
24830,25844,9322,10436,95,2,1.0,994|3795
24830,25867,9322,10464,91,2,1.0,994|3795
24830,25997,9322,10630,122,2,1.0,994|3795
24830,26003,9322,10641,96,2,1.0,994|3795
24830,26138,9322,10804,12,2,1.0,994|3795
24830,26139,9322,10806,147,2,1.0,994|3795
24830,26233,9322,10934,92,2,1.0,994|3795
24830,26240,9322,10948,12,2,1.0,994|3795
24830,26277,9322,11012,211,2,1.0,994|3795
24830,26416,9322,11187,4,2,1.0,994|3795
24830,27213,9322,12545,240,2,1.0,994|3795
24832,1824,9323,95,22,2,1.0,994|3795
24832,2603,9323,96,9,2,1.0,994|3795
24832,2619,9323,97,91,2,1.0,994|3795
24832,3731,9323,189,204,2,1.0,994|3795
24832,3749,9323,190,205,2,1.0,994|3795
24832,3763,9323,191,206,2,1.0,994|3795
24832,3777,9323,192,207,2,1.0,994|3795
24832,4005,9323,194,209,2,1.0,994|3795
24832,4028,9323,196,210,2,1.0,994|3795
24832,4043,9323,197,212,2,1.0,994|3795
24832,4055,9323,198,219,2,1.0,994|3795
24832,4060,9323,199,221,2,1.0,994|3795
24832,4066,9323,200,224,2,1.0,994|3795
24832,4075,9323,201,228,2,1.0,994|3795
24832,4083,9323,202,233,2,1.0,994|3795
24832,4478,9323,209,209,2,1.0,994|3795
24832,5713,9323,225,154,2,0.5,994|3795
24832,6369,9323,255,156,2,0.6667,994|3795
24832,7215,9323,331,108,2,1.0,994|3795
24832,7352,9323,332,114,2,1.0,994|3795
24832,7960,9323,363,158,2,0.6667,994|3795
24832,8612,9323,449,115,2,1.0,994|3795
24832,8628,9323,451,228,2,1.0,994|3795
24832,9349,9323,531,94,2,1.0,994|3795
24832,10732,9323,550,156,2,0.6667,994|3795
24832,10776,9323,554,156,2,0.6667,994|3795
24832,10787,9323,555,158,2,0.5,994|3795
24832,10908,9323,556,158,2,0.6667,994|3795
24832,10996,9323,574,113,2,1.0,994|3795
24832,11518,9323,714,103,2,1.0,994|3795
24832,11678,9323,728,12,2,1.0,994|3795
24832,11773,9323,740,119,2,1.0,994|3795
24832,11883,9323,778,155,2,0.6667,994|3795
24832,12035,9323,802,12,2,1.0,994|3795
24832,12225,9323,869,13,2,1.0,994|3795
24832,12379,9323,925,99,2,1.0,994|3795
24832,12748,9323,1054,97,2,1.0,994|3795
24832,13204,9323,1184,11,2,1.0,994|3795
24832,13355,9323,1223,4,2,1.0,994|3795
24832,13931,9323,1419,96,2,1.0,994|3795
24832,14239,9323,1491,13,2,1.0,994|3795
24832,14263,9323,1492,11,2,1.0,994|3795
24832,14269,9323,1494,13,2,1.0,994|3795
24832,14335,9323,1500,114,2,1.0,994|3795
24832,14638,9323,1623,89,2,1.0,994|3795
24832,14782,9323,1669,10,2,1.0,994|3795
24832,14917,9323,1730,146,2,1.0,994|3795
24832,15621,9323,2047,12,2,1.0,994|3795
24832,16048,9323,2192,1,2,1.0,994|3795
24832,16059,9323,2200,115,2,1.0,994|3795
24832,16458,9323,2360,3,2,1.0,994|3795
24832,16612,9323,2468,111,2,1.0,994|3795
24832,16823,9323,2579,14,2,1.0,994|3795
24832,16974,9323,2670,12,2,1.0,994|3795
24832,17108,9323,2734,11,2,1.0,994|3795
24832,17709,9323,3058,11,2,1.0,994|3795
24832,17747,9323,3076,92,2,1.0,994|3795
24832,17925,9323,3180,157,2,0.6667,994|3795
24832,18206,9323,3324,217,2,1.0,994|3795
24832,18357,9323,3390,108,2,1.0,994|3795
24832,18624,9323,3496,15,2,1.0,994|3795
24832,18725,9323,3564,114,2,1.0,994|3795
24832,18794,9323,3610,3,2,1.0,994|3795
24832,18959,9323,3725,161,2,0.6667,994|3795
24832,19236,9323,3982,96,2,1.0,994|3795
24832,19440,9323,4111,115,2,1.0,994|3795
24832,19516,9323,4152,198,2,0.6667,994|3795
24832,19657,9323,4248,147,2,1.0,994|3795
24832,19765,9323,4294,97,2,1.0,994|3795
24832,19975,9323,4439,22,2,1.0,994|3795
24832,20064,9323,4569,113,2,1.0,994|3795
24832,20272,9323,4688,99,2,1.0,994|3795
24832,20320,9323,4748,102,2,1.0,994|3795
24832,20375,9323,4804,15,2,1.0,994|3795
24832,20416,9323,4834,96,2,1.0,994|3795
24832,20442,9323,4871,99,2,1.0,994|3795
24832,20450,9323,4877,94,2,1.0,994|3795
24832,20805,9323,5116,114,2,1.0,994|3795
24832,20919,9323,5237,100,2,1.0,994|3795
24832,21173,9323,5442,2,2,1.0,994|3795
24832,21268,9323,5505,15,2,1.0,994|3795
24832,21295,9323,5554,101,2,1.0,994|3795
24832,21300,9323,5557,119,2,1.0,994|3795
24832,22028,9323,6242,99,2,1.0,994|3795
24832,22033,9323,6251,111,2,1.0,994|3795
24832,22075,9323,6279,116,2,1.0,994|3795
24832,22288,9323,6460,114,2,1.0,994|3795
24832,22391,9323,6554,157,2,0.6667,994|3795
24832,22540,9323,6713,5,2,1.0,994|3795
24832,22677,9323,6905,5,2,1.0,994|3795
24832,22800,9323,7064,104,2,1.0,994|3795
24832,22803,9323,7066,6,2,1.0,994|3795
24832,22865,9323,7124,2,2,0.6667,994|3795
24832,22874,9323,7140,113,2,1.0,994|3795
24832,23219,9323,7518,112,2,1.0,994|3795
24832,23295,9323,7551,157,2,0.6667,994|3795
24832,23480,9323,7778,114,2,1.0,994|3795
24832,23622,9323,7922,5,2,1.0,994|3795
24832,23734,9323,8045,159,2,0.6667,994|3795
24832,23739,9323,8046,158,2,0.6667,994|3795
24832,23858,9323,8200,11,2,1.0,994|3795
24832,23861,9323,8209,97,2,1.0,994|3795
24832,24153,9323,8470,112,2,1.0,994|3795
24832,24190,9323,8510,11,2,1.0,994|3795
24832,24204,9323,8522,100,2,1.0,994|3795
24832,24209,9323,8528,101,2,1.0,994|3795
24832,24339,9323,8724,12,2,1.0,994|3795
24832,24379,9323,8760,115,2,1.0,994|3795
24832,24388,9323,8779,114,2,1.0,994|3795
24832,24432,9323,8794,106,2,1.0,994|3795
24832,24460,9323,8847,225,2,1.0,994|3795
24832,24474,9323,8866,96,2,1.0,994|3795
24832,24503,9323,8916,124,2,1.0,994|3795
24832,24647,9323,9113,103,2,1.0,994|3795
24832,24678,9323,9169,97,2,1.0,994|3795
24832,24704,9323,9197,221,2,1.0,994|3795
24832,24740,9323,9227,205,2,1.0,994|3795
24832,24810,9323,9296,99,2,1.0,994|3795
24832,24830,9323,9322,1,2,1.0,994|3795
24832,25051,9323,9578,118,2,1.0,994|3795
24832,25059,9323,9584,107,2,1.0,994|3795
24832,25060,9323,9585,107,2,1.0,994|3795
24832,25118,9323,9658,4,2,1.0,994|3795
24832,25142,9323,9697,90,2,1.0,994|3795
24832,25144,9323,9706,106,2,1.0,994|3795
24832,25166,9323,9721,96,2,1.0,994|3795
24832,25229,9323,9825,10,2,1.0,994|3795
24832,25230,9323,9831,157,2,0.6667,994|3795
24832,25658,9323,10225,233,2,1.0,994|3795
24832,25666,9323,10243,105,2,1.0,994|3795
24832,25772,9323,10307,204,2,1.0,994|3795
24832,25791,9323,10350,3,2,1.0,994|3795
24832,25844,9323,10436,96,2,1.0,994|3795
24832,25867,9323,10464,92,2,1.0,994|3795
24832,25997,9323,10630,123,2,1.0,994|3795
24832,26003,9323,10641,97,2,1.0,994|3795
24832,26138,9323,10804,13,2,1.0,994|3795
24832,26139,9323,10806,148,2,1.0,994|3795
24832,26233,9323,10934,93,2,1.0,994|3795
24832,26240,9323,10948,13,2,1.0,994|3795
24832,26277,9323,11012,212,2,1.0,994|3795
24832,26416,9323,11187,5,2,1.0,994|3795
25051,3018,9578,161,153,2,1.0,994|3795
25051,3063,9578,166,153,2,1.0,994|3795
25051,3127,9578,174,153,2,1.0,994|3795
25051,3355,9578,178,144,2,1.0,994|3795
25051,3370,9578,179,144,2,1.0,994|3795
25051,3374,9578,180,142,2,1.0,994|3795
25051,3387,9578,181,139,2,1.0,994|3795
25051,3551,9578,184,135,2,1.0,994|3795
25051,3731,9578,189,86,2,1.0,994|3795
25051,3749,9578,190,87,2,1.0,994|3795
25051,3763,9578,191,88,2,1.0,994|3795
25051,3777,9578,192,89,2,1.0,994|3795
25051,4005,9578,194,91,2,1.0,994|3795
25051,4028,9578,196,92,2,1.0,994|3795
25051,4043,9578,197,94,2,1.0,994|3795
25051,4055,9578,198,101,2,1.0,994|3795
25051,4060,9578,199,103,2,1.0,994|3795
25051,4066,9578,200,106,2,1.0,994|3795
25051,4075,9578,201,110,2,1.0,994|3795
25051,4083,9578,202,115,2,1.0,994|3795
25051,4315,9578,207,128,2,1.0,994|3795
25051,4478,9578,209,91,2,1.0,994|3795
25051,5713,9578,225,36,2,0.5,994|3795
25051,6369,9578,255,38,2,0.6667,994|3795
25051,7960,9578,363,40,2,0.6667,994|3795
25051,8628,9578,451,110,2,1.0,994|3795
25051,10732,9578,550,38,2,0.6667,994|3795
25051,10776,9578,554,38,2,0.6667,994|3795
25051,10787,9578,555,40,2,0.5,994|3795
25051,10908,9578,556,40,2,0.6667,994|3795
25051,11773,9578,740,1,2,1.0,994|3795
25051,11883,9578,778,37,2,0.6667,994|3795
25051,13241,9578,1190,138,2,1.0,994|3795
25051,14917,9578,1730,28,2,1.0,994|3795
25051,17925,9578,3180,39,2,0.6667,994|3795
25051,18206,9578,3324,99,2,1.0,994|3795
25051,18959,9578,3725,43,2,0.6667,994|3795
25051,19516,9578,4152,80,2,0.6667,994|3795
25051,19657,9578,4248,29,2,1.0,994|3795
25051,21300,9578,5557,1,2,1.0,994|3795
25051,22391,9578,6554,39,2,0.6667,994|3795
25051,23295,9578,7551,39,2,0.6667,994|3795
25051,23734,9578,8045,41,2,0.6667,994|3795
25051,23739,9578,8046,40,2,0.6667,994|3795
25051,24460,9578,8847,107,2,1.0,994|3795
25051,24503,9578,8916,6,2,1.0,994|3795
25051,24704,9578,9197,103,2,1.0,994|3795
25051,24740,9578,9227,87,2,1.0,994|3795
25051,25085,9578,9624,125,2,1.0,994|3795
25051,25230,9578,9831,39,2,0.6667,994|3795
25051,25658,9578,10225,115,2,1.0,994|3795
25051,25772,9578,10307,86,2,1.0,994|3795
25051,25997,9578,10630,5,2,1.0,994|3795
25051,26082,9578,10722,133,2,1.0,994|3795
25051,26139,9578,10806,30,2,1.0,994|3795
25051,26277,9578,11012,94,2,1.0,994|3795
25051,27213,9578,12545,123,2,1.0,994|3795
25059,3018,9584,161,164,2,1.0,994|3795
25059,3063,9584,166,164,2,1.0,994|3795
25059,3127,9584,174,164,2,1.0,994|3795
25059,3355,9584,178,155,2,1.0,994|3795
25059,3370,9584,179,155,2,1.0,994|3795
25059,3374,9584,180,153,2,1.0,994|3795
25059,3387,9584,181,150,2,1.0,994|3795
25059,3551,9584,184,146,2,1.0,994|3795
25059,3731,9584,189,97,2,1.0,994|3795
25059,3749,9584,190,98,2,1.0,994|3795
25059,3763,9584,191,99,2,1.0,994|3795
25059,3777,9584,192,100,2,1.0,994|3795
25059,4005,9584,194,102,2,1.0,994|3795
25059,4028,9584,196,103,2,1.0,994|3795
25059,4043,9584,197,105,2,1.0,994|3795
25059,4055,9584,198,112,2,1.0,994|3795
25059,4060,9584,199,114,2,1.0,994|3795
25059,4066,9584,200,117,2,1.0,994|3795
25059,4075,9584,201,121,2,1.0,994|3795
25059,4083,9584,202,126,2,1.0,994|3795
25059,4315,9584,207,139,2,1.0,994|3795
25059,4478,9584,209,102,2,1.0,994|3795
25059,5713,9584,225,47,2,0.5,994|3795
25059,6369,9584,255,49,2,0.6667,994|3795
25059,7215,9584,331,1,2,1.0,994|3795
25059,7352,9584,332,7,2,1.0,994|3795
25059,7960,9584,363,51,2,0.6667,994|3795
25059,8612,9584,449,8,2,1.0,994|3795
25059,8628,9584,451,121,2,1.0,994|3795
25059,10732,9584,550,49,2,0.6667,994|3795
25059,10776,9584,554,49,2,0.6667,994|3795
25059,10787,9584,555,51,2,0.5,994|3795
25059,10908,9584,556,51,2,0.6667,994|3795
25059,10996,9584,574,6,2,1.0,994|3795
25059,11773,9584,740,12,2,1.0,994|3795
25059,11883,9584,778,48,2,0.6667,994|3795
25059,13241,9584,1190,149,2,1.0,994|3795
25059,14335,9584,1500,7,2,1.0,994|3795
25059,14917,9584,1730,39,2,1.0,994|3795
25059,16059,9584,2200,8,2,1.0,994|3795
25059,16612,9584,2468,4,2,1.0,994|3795
25059,17925,9584,3180,50,2,0.6667,994|3795
25059,18206,9584,3324,110,2,1.0,994|3795
25059,18357,9584,3390,1,2,1.0,994|3795
25059,18725,9584,3564,7,2,1.0,994|3795
25059,18959,9584,3725,54,2,0.6667,994|3795
25059,19440,9584,4111,8,2,1.0,994|3795
25059,19516,9584,4152,91,2,0.6667,994|3795
25059,19657,9584,4248,40,2,1.0,994|3795
25059,20064,9584,4569,6,2,1.0,994|3795
25059,20805,9584,5116,7,2,1.0,994|3795
25059,21300,9584,5557,12,2,1.0,994|3795
25059,22033,9584,6251,4,2,1.0,994|3795
25059,22075,9584,6279,9,2,1.0,994|3795
25059,22288,9584,6460,7,2,1.0,994|3795
25059,22391,9584,6554,50,2,0.6667,994|3795
25059,22874,9584,7140,6,2,1.0,994|3795
25059,23219,9584,7518,5,2,1.0,994|3795
25059,23295,9584,7551,50,2,0.6667,994|3795
25059,23480,9584,7778,7,2,1.0,994|3795
25059,23734,9584,8045,52,2,0.6667,994|3795
25059,23739,9584,8046,51,2,0.6667,994|3795
25059,24153,9584,8470,5,2,1.0,994|3795
25059,24379,9584,8760,8,2,1.0,994|3795
25059,24388,9584,8779,7,2,1.0,994|3795
25059,24460,9584,8847,118,2,1.0,994|3795
25059,24503,9584,8916,17,2,1.0,994|3795
25059,24704,9584,9197,114,2,1.0,994|3795
25059,24740,9584,9227,98,2,1.0,994|3795
25059,25051,9584,9578,11,2,1.0,994|3795
25059,25085,9584,9624,136,2,1.0,994|3795
25059,25230,9584,9831,50,2,0.6667,994|3795
25059,25658,9584,10225,126,2,1.0,994|3795
25059,25772,9584,10307,97,2,1.0,994|3795
25059,25997,9584,10630,16,2,1.0,994|3795
25059,26082,9584,10722,144,2,1.0,994|3795
25059,26139,9584,10806,41,2,1.0,994|3795
25059,26277,9584,11012,105,2,1.0,994|3795
25059,27213,9584,12545,134,2,1.0,994|3795
25060,3018,9585,161,164,2,1.0,994|3795
25060,3063,9585,166,164,2,1.0,994|3795
25060,3127,9585,174,164,2,1.0,994|3795
25060,3355,9585,178,155,2,1.0,994|3795
25060,3370,9585,179,155,2,1.0,994|3795
25060,3374,9585,180,153,2,1.0,994|3795
25060,3387,9585,181,150,2,1.0,994|3795
25060,3551,9585,184,146,2,1.0,994|3795
25060,3731,9585,189,97,2,1.0,994|3795
25060,3749,9585,190,98,2,1.0,994|3795
25060,3763,9585,191,99,2,1.0,994|3795
25060,3777,9585,192,100,2,1.0,994|3795
25060,4005,9585,194,102,2,1.0,994|3795
25060,4028,9585,196,103,2,1.0,994|3795
25060,4043,9585,197,105,2,1.0,994|3795
25060,4055,9585,198,112,2,1.0,994|3795
25060,4060,9585,199,114,2,1.0,994|3795
25060,4066,9585,200,117,2,1.0,994|3795
25060,4075,9585,201,121,2,1.0,994|3795
25060,4083,9585,202,126,2,1.0,994|3795
25060,4315,9585,207,139,2,1.0,994|3795
25060,4478,9585,209,102,2,1.0,994|3795
25060,5713,9585,225,47,2,0.5,994|3795
25060,6369,9585,255,49,2,0.6667,994|3795
25060,7215,9585,331,1,2,1.0,994|3795
25060,7352,9585,332,7,2,1.0,994|3795
25060,7960,9585,363,51,2,0.6667,994|3795
25060,8612,9585,449,8,2,1.0,994|3795
25060,8628,9585,451,121,2,1.0,994|3795
25060,10732,9585,550,49,2,0.6667,994|3795
25060,10776,9585,554,49,2,0.6667,994|3795
25060,10787,9585,555,51,2,0.5,994|3795
25060,10908,9585,556,51,2,0.6667,994|3795
25060,10996,9585,574,6,2,1.0,994|3795
25060,11773,9585,740,12,2,1.0,994|3795
25060,11883,9585,778,48,2,0.6667,994|3795
25060,13241,9585,1190,149,2,1.0,994|3795
25060,14335,9585,1500,7,2,1.0,994|3795
25060,14917,9585,1730,39,2,1.0,994|3795
25060,16059,9585,2200,8,2,1.0,994|3795
25060,16612,9585,2468,4,2,1.0,994|3795
25060,17925,9585,3180,50,2,0.6667,994|3795
25060,18206,9585,3324,110,2,1.0,994|3795
25060,18357,9585,3390,1,2,1.0,994|3795
25060,18725,9585,3564,7,2,1.0,994|3795
25060,18959,9585,3725,54,2,0.6667,994|3795
25060,19440,9585,4111,8,2,1.0,994|3795
25060,19516,9585,4152,91,2,0.6667,994|3795
25060,19657,9585,4248,40,2,1.0,994|3795
25060,20064,9585,4569,6,2,1.0,994|3795
25060,20805,9585,5116,7,2,1.0,994|3795
25060,21300,9585,5557,12,2,1.0,994|3795
25060,22033,9585,6251,4,2,1.0,994|3795
25060,22075,9585,6279,9,2,1.0,994|3795
25060,22288,9585,6460,7,2,1.0,994|3795
25060,22391,9585,6554,50,2,0.6667,994|3795
25060,22874,9585,7140,6,2,1.0,994|3795
25060,23219,9585,7518,5,2,1.0,994|3795
25060,23295,9585,7551,50,2,0.6667,994|3795
25060,23480,9585,7778,7,2,1.0,994|3795
25060,23734,9585,8045,52,2,0.6667,994|3795
25060,23739,9585,8046,51,2,0.6667,994|3795
25060,24153,9585,8470,5,2,1.0,994|3795
25060,24379,9585,8760,8,2,1.0,994|3795
25060,24388,9585,8779,7,2,1.0,994|3795
25060,24460,9585,8847,118,2,1.0,994|3795
25060,24503,9585,8916,17,2,1.0,994|3795
25060,24704,9585,9197,114,2,1.0,994|3795
25060,24740,9585,9227,98,2,1.0,994|3795
25060,25051,9585,9578,11,2,1.0,994|3795
25060,25085,9585,9624,136,2,1.0,994|3795
25060,25230,9585,9831,50,2,0.6667,994|3795
25060,25658,9585,10225,126,2,1.0,994|3795
25060,25772,9585,10307,97,2,1.0,994|3795
25060,25997,9585,10630,16,2,1.0,994|3795
25060,26082,9585,10722,144,2,1.0,994|3795
25060,26139,9585,10806,41,2,1.0,994|3795
25060,26277,9585,11012,105,2,1.0,994|3795
25060,27213,9585,12545,134,2,1.0,994|3795
25085,3018,9624,161,28,2,1.0,994|3795
25085,3063,9624,166,28,2,1.0,994|3795
25085,3127,9624,174,28,2,1.0,994|3795
25085,3355,9624,178,19,2,1.0,994|3795
25085,3370,9624,179,19,2,1.0,994|3795
25085,3374,9624,180,17,2,1.0,994|3795
25085,3387,9624,181,14,2,1.0,994|3795
25085,3551,9624,184,10,2,1.0,994|3795
25085,4315,9624,207,3,2,1.0,994|3795
25085,13241,9624,1190,13,2,1.0,994|3795
25085,26082,9624,10722,8,2,1.0,994|3795
25118,1824,9658,95,18,2,1.0,994|3795
25118,2603,9658,96,5,2,1.0,994|3795
25118,2619,9658,97,87,2,1.0,994|3795
25118,3731,9658,189,200,2,1.0,994|3795
25118,3749,9658,190,201,2,1.0,994|3795
25118,3763,9658,191,202,2,1.0,994|3795
25118,3777,9658,192,203,2,1.0,994|3795
25118,4005,9658,194,205,2,1.0,994|3795
25118,4028,9658,196,206,2,1.0,994|3795
25118,4043,9658,197,208,2,1.0,994|3795
25118,4055,9658,198,215,2,1.0,994|3795
25118,4060,9658,199,217,2,1.0,994|3795
25118,4066,9658,200,220,2,1.0,994|3795
25118,4075,9658,201,224,2,1.0,994|3795
25118,4083,9658,202,229,2,1.0,994|3795
25118,4478,9658,209,205,2,1.0,994|3795
25118,5713,9658,225,150,2,0.5,994|3795
25118,6369,9658,255,152,2,0.6667,994|3795
25118,7215,9658,331,104,2,1.0,994|3795
25118,7352,9658,332,110,2,1.0,994|3795
25118,7960,9658,363,154,2,0.6667,994|3795
25118,8612,9658,449,111,2,1.0,994|3795
25118,8628,9658,451,224,2,1.0,994|3795
25118,9349,9658,531,90,2,1.0,994|3795
25118,10732,9658,550,152,2,0.6667,994|3795
25118,10776,9658,554,152,2,0.6667,994|3795
25118,10787,9658,555,154,2,0.5,994|3795
25118,10908,9658,556,154,2,0.6667,994|3795
25118,10996,9658,574,109,2,1.0,994|3795
25118,11518,9658,714,99,2,1.0,994|3795
25118,11678,9658,728,8,2,1.0,994|3795
25118,11773,9658,740,115,2,1.0,994|3795
25118,11883,9658,778,151,2,0.6667,994|3795
25118,12035,9658,802,8,2,1.0,994|3795
25118,12225,9658,869,9,2,1.0,994|3795
25118,12379,9658,925,95,2,1.0,994|3795
25118,12748,9658,1054,93,2,1.0,994|3795
25118,13204,9658,1184,7,2,1.0,994|3795
25118,13931,9658,1419,92,2,1.0,994|3795
25118,14239,9658,1491,9,2,1.0,994|3795
25118,14263,9658,1492,7,2,1.0,994|3795
25118,14269,9658,1494,9,2,1.0,994|3795
25118,14335,9658,1500,110,2,1.0,994|3795
25118,14638,9658,1623,85,2,1.0,994|3795
25118,14782,9658,1669,6,2,1.0,994|3795
25118,14917,9658,1730,142,2,1.0,994|3795
25118,15621,9658,2047,8,2,1.0,994|3795
25118,16059,9658,2200,111,2,1.0,994|3795
25118,16612,9658,2468,107,2,1.0,994|3795
25118,16823,9658,2579,10,2,1.0,994|3795
25118,16974,9658,2670,8,2,1.0,994|3795
25118,17108,9658,2734,7,2,1.0,994|3795
25118,17709,9658,3058,7,2,1.0,994|3795
25118,17747,9658,3076,88,2,1.0,994|3795
25118,17925,9658,3180,153,2,0.6667,994|3795
25118,18206,9658,3324,213,2,1.0,994|3795
25118,18357,9658,3390,104,2,1.0,994|3795
25118,18624,9658,3496,11,2,1.0,994|3795
25118,18725,9658,3564,110,2,1.0,994|3795
25118,18959,9658,3725,157,2,0.6667,994|3795
25118,19236,9658,3982,92,2,1.0,994|3795
25118,19440,9658,4111,111,2,1.0,994|3795
25118,19516,9658,4152,194,2,0.6667,994|3795
25118,19657,9658,4248,143,2,1.0,994|3795
25118,19765,9658,4294,93,2,1.0,994|3795
25118,19975,9658,4439,18,2,1.0,994|3795
25118,20064,9658,4569,109,2,1.0,994|3795
25118,20272,9658,4688,95,2,1.0,994|3795
25118,20320,9658,4748,98,2,1.0,994|3795
25118,20375,9658,4804,11,2,1.0,994|3795
25118,20416,9658,4834,92,2,1.0,994|3795
25118,20442,9658,4871,95,2,1.0,994|3795
25118,20450,9658,4877,90,2,1.0,994|3795
25118,20805,9658,5116,110,2,1.0,994|3795
25118,20919,9658,5237,96,2,1.0,994|3795
25118,21268,9658,5505,11,2,1.0,994|3795
25118,21295,9658,5554,97,2,1.0,994|3795
25118,21300,9658,5557,115,2,1.0,994|3795
25118,22028,9658,6242,95,2,1.0,994|3795
25118,22033,9658,6251,107,2,1.0,994|3795
25118,22075,9658,6279,112,2,1.0,994|3795
25118,22288,9658,6460,110,2,1.0,994|3795
25118,22391,9658,6554,153,2,0.6667,994|3795
25118,22540,9658,6713,1,2,1.0,994|3795
25118,22677,9658,6905,1,2,1.0,994|3795
25118,22800,9658,7064,100,2,1.0,994|3795
25118,22803,9658,7066,2,2,1.0,994|3795
25118,22874,9658,7140,109,2,1.0,994|3795
