u1,u2
4396,4734
4398,4737
593,828
593,1009
593,1059
593,5323
79,1348
594,947
595,922
595,1012
697,4399
857,4400
597,5274
697,4405
1116,4405
697,4406
914,4406
9,598
10,598
598,822
598,865
598,4956
598,5145
599,1306
810,4407
600,697
82,1081
601,5531
4409,4727
95,603
9,603
10,603
603,854
126,603
603,1205
604,5060
4412,4968
83,1040
4413,4720
1044,4422
4424,4535
662,4424
769,4424
856,4424
865,4424
4424,5223
1185,4424
4424,5467
4424,5515
608,687
608,834
148,608
697,4429
734,4429
4429,5044
4429,5258
4429,5461
89,4433
4433,4892
85,947
85,5131
611,664
611,666
611,815
611,4824
126,611
611,1228
612,4605
112,612
612,1040
614,697
614,778
116,614
614,1294
4444,5424
697,4445
4445,4628
778,4445
793,4445
4445,4911
1002,4445
4447,5337
86,94
10,86
865,4448
92,4449
4449,4729
618,753
618,973
87,697
4455,4831
624,920
17,624
625,1116
4463,5348
626,894
626,1124
4465,4674
4468,4925
896,4469
893,4475
633,4543
634,637
95,634
634,667
634,1059
828,4482
4482,4835
963,4482
89,4496
89,93
89,697
9,89
89,708
89,718
89,4668
89,828
89,843
89,848
89,117
89,947
89,126
89,992
89,1000
89,5121
89,1097
89,1192
89,1223
89,1232
89,152
89,1277
89,1335
635,1068
637,791
109,637
637,892
637,922
637,942
126,637
637,5132
637,1037
637,1074
140,637
637,1244
132,4485
4485,5485
4485,5566
697,4486
90,873
90,963
90,967
1150,4487
813,4488
965,4488
697,4489
719,4489
638,856
638,5415
843,4496
4496,5121
4496,5166
1097,4496
1192,4496
639,5351
640,697
640,857
640,1086
4499,5041
91,1338
644,1042
697,4502
1096,4502
1138,4502
92,5266
92,5364
645,762
93,734
646,5322
4509,4641
648,667
648,4729
648,855
648,965
4512,5131
1192,4512
697,4514
4514,4956
1230,4514
1332,4514
94,5106
94,132
649,1208
4517,4877
1065,4517
1263,4517
1011,4526
10,95
95,757
95,778
95,815
95,4978
95,5090
95,140
95,146
95,1235
111,653
653,1185
4530,4824
856,4530
655,947
655,1116
655,1186
655,1335
161,4533
4536,5171
9,658
715,4545
822,4545
109,4545
1226,4545
1268,4545
661,5302
4547,4719
842,4547
662,686
662,688
662,697
662,936
662,5103
130,662
662,1302
4552,5320
664,865
4553,4941
670,4554
665,966
665,5432
10,667
667,734
114,667
667,1155
667,1185
668,769
669,4720
669,4880
669,1294
671,822
671,991
671,1192
673,791
106,673
673,4976
673,5303
149,673
139,674
157,674
1297,4560
1059,4567
10,679
103,680
682,1015
4577,4785
685,697
4580,4882
687,4605
842,4582
697,4583
1230,4583
4584,4866
689,865
689,992
689,5258
689,1285
689,1334
690,4765
140,690
690,1211
4588,5144
4589,4631
4591,4970
691,5562
693,697
963,4594
697,4678
697,4748
697,4765
697,4881
697,4956
697,4976
697,915
697,917
697,918
697,922
697,956
697,5090
697,5103
697,999
697,5143
697,1032
697,5183
697,1053
697,1077
697,5257
697,1116
697,1124
697,1138
697,1150
697,5344
697,1195
697,5364
697,5368
153,697
697,1246
697,1248
697,5414
697,1289
158,697
697,1302
697,1304
697,1311
697,5540
697,5549
4601,4906
1067,4601
124,698
698,5180
1040,4605
700,857
700,865
700,878
4,700
700,1056
700,1059
700,1251
700,1335
701,901
702,729
828,4611
4611,4971
705,779
705,1144
707,5037
9,102
9,815
9,865
9,4911
9,965
9,977
9,5258
9,1138
9,1185
9,1294
9,1335
708,725
708,929
708,965
709,1137
710,1030
152,710
710,1277
710,1296
111,4625
793,4628
4629,4769
1230,4629
102,715
4632,4818
2,1173
2,1206
10,793
10,111
10,114
10,881
10,894
10,919
10,14
10,985
10,1011
10,5235
10,1091
10,1124
10,1238
10,1294
10,159
718,4765
117,718
718,947
718,1052
718,5258
718,1097
152,718
718,1277
719,4729
719,865
719,1056
719,1138
719,1185
719,1228
719,1306
720,5003
720,1025
720,1197
97,778
97,865
97,965
97,988
97,1155
97,151
97,1277
97,1307
97,5515
4637,5286
994,4638
4647,5144
1007,4648
98,726
726,1050
726,5318
727,5502
111,4651
1064,4653
4659,5011
1301,4659
729,865
730,754
730,901
730,1059
730,5258
98,101
98,132
98,1174
98,5555
4662,5442
4665,5065
1116,4668
733,995
734,921
736,892
736,1249
4674,4701
737,5081
4681,5389
13,740
743,1306
101,132
4686,5482
4686,5490
4691,5339
747,865
747,4911
748,1059
750,786
750,793
830,4694
752,5087
753,973
754,1009
754,1059
18,754
102,965
757,828
757,873
757,5036
757,963
760,866
113,764
764,865
764,1026
856,4718
766,853
766,1190
767,878
768,817
161,4720
769,793
107,769
769,813
769,894
769,901
769,965
769,1312
769,1320
769,5515
4721,5506
4724,5276
3,1128
4726,4782
4727,4779
117,771
12,1144
798,4729
813,4729
857,4729
1059,4729
4729,5225
142,4729
1306,4729
772,1113
4733,5329
1225,4733
773,1152
4734,5286
123,775
776,1299
778,813
778,965
778,1056
778,5223
137,778
159,778
778,1345
780,4956
780,936
780,5360
780,1230
4746,4790
4746,4953
4746,5102
782,894
4751,5363
4752,5260
786,5258
786,1097
144,786
787,5346
788,1089
861,4758
149,791
793,806
793,865
793,4956
793,1186
793,1322
124,795
795,952
797,4918
1253,4764
798,1098
4765,5055
4765,5068
1263,4765
1280,4765
105,849
105,150
105,1295
105,1361
109,799
1230,4769
1234,4771
163,4772
106,982
106,992
106,1124
106,138
106,144
106,1211
106,1277
107,1138
4780,5451
4783,5131
1137,4784
1356,4786
4792,5489
4792,5523
4792,5537
842,4794
936,4797
4797,5090
1124,4797
1228,4797
1306,4797
813,865
813,965
813,1340
815,919
815,985
815,1228
815,1277
817,1185
818,5522
820,5299
822,4963
822,1017
823,5169
826,865
118,827
111,828
112,828
828,4835
828,4840
828,865
828,873
828,884
828,885
828,4971
828,4985
828,5067
828,963
828,967
828,1002
828,1009
828,1057
828,5214
828,1096
828,5322
828,1185
828,1198
828,1280
110,922
830,1226
830,1341
1230,4813
831,935
832,944
832,1083
111,840
111,878
111,4911
111,4971
111,130
111,1059
111,1170
111,5515
4817,5528
838,5164
838,1107
838,1153
840,1185
112,856
112,1009
112,1040
112,1059
112,5442
843,848
1107,4824
856,4827
4832,5024
113,1231
4835,4971
1059,4835
848,5248
150,849
4839,5067
1059,4839
853,5046
854,1205
114,1185
856,5033
856,963
856,1002
856,1009
856,1107
856,1143
856,5323
856,1230
856,1267
856,1280
4844,5363
857,4975
857,945
857,1251
865,4863
862,5152
4873,5332
4873,5531
865,929
865,985
865,5106
865,1056
865,1155
19,865
865,1224
865,1235
865,5453
865,1296
865,1307
865,5515
923,4874
910,4875
1059,4875
4875,5302
1186,4875
1248,4875
4875,5506
871,5302
140,871
146,871
873,963
873,967
873,1002
873,1009
876,892
877,1211
878,1235
878,1251
117,4911
965,4911
4911,5258
4911,5302
1292,4911
1306,4911
883,4918
922,4918
1211,4918
117,894
117,4956
117,1130
117,1138
117,5344
141,880
883,5084
883,1211
885,963
885,1280
4923,5288
4931,5074
889,919
4934,5433
140,892
146,892
149,892
1237,4937
1290,4937
894,1003
894,1124
895,917
895,1101
19,895
4951,5046
4951,5421
1052,4956
901,1295
905,1175
908,4979
910,5565
1059,4971
1280,4971
1185,4975
4977,4980
912,5043
912,1069
1345,4978
915,943
916,1167
917,1057
917,1154
918,922
132,918
918,1276
119,1239
149,920
1059,4985
922,942
132,922
922,1138
923,1270
973,4992
141,925
929,930
929,5336
929,5478
1335,4996
931,1025
931,1059
5000,5047
5004,5097
121,125
936,5040
936,965
936,1230
936,5515
123,958
123,992
1301,5011
938,1168
5016,5240
124,5180
1228,5021
5022,5538
5024,5271
1077,5026
942,1244
963,5033
5036,5067
1179,5036
945,1235
1211,5042
947,992
947,5351
947,1224
947,1277
947,1295
5045,5168
1115,5046
953,5509
958,1211
967,5067
1143,5067
963,1025
963,1059
963,5212
963,1096
155,963
963,1280
963,1295
126,1000
14,965
965,1002
965,1029
4,965
965,1059
965,1155
965,1240
965,1307
965,5515
965,1345
5072,5097
1068,5072
5072,5227
1225,5072
14,1056
14,1059
967,1059
967,1198
132,971
971,1202
5075,5148
1242,5077
1270,5077
152,5084
1050,5085
5085,5543
5086,5443
4,974
142,5087
980,1138
981,1185
982,992
988,1072
989,5437
992,1023
992,1059
992,5258
992,1124
140,992
992,1277
993,1150
164,1000
1002,1009
1002,1059
1002,1280
1002,1294
156,5123
1009,1059
1009,5323
1009,5518
1011,1185
1011,1300
1013,1040
5136,5333
5138,5379
1020,1185
1027,5265
5151,5179
1029,1320
1032,1292
5163,5181
130,146
1186,5166
1040,1145
132,1138
1050,1156
1050,5409
1050,5543
1292,5190
1051,1185
4,149
4,152
1053,1344
1058,1197
1059,5242
1059,1096
1059,1143
1059,5323
1059,1175
1059,1198
1059,5362
1059,1235
1059,1251
1059,1280
1059,1294
1059,5518
5217,5442
1290,5224
1070,5503
1075,1286
134,158
158,5235
1335,5235
141,1080
1083,1125
1083,1232
1186,5240
1085,1185
1087,1185
1089,1114
5255,5564
140,5258
1351,5258
152,1097
1100,5283
19,1101
1102,1119
1107,1235
1107,1327
1109,1110
1116,1227
17,1236
1124,1277
5287,5543
1138,5293
18,1217
18,20
142,5295
1130,5540
141,5298
1136,5313
5302,5351
1140,1151
1144,1228
1147,5392
5307,5328
5307,5561
1154,1191
1154,1330
1155,5380
1155,5515
140,1185
140,1294
140,1345
1163,1295
1173,1206
1182,1325
1253,5340
144,1206
144,1226
144,1277
144,1284
1183,1335
145,1185
1185,1345
1185,1351
5347,5473
1277,5351
1294,5351
1190,1225
1280,5362
149,1206
1211,5366
1211,1263
1224,5366
5368,5566
1216,1283
5381,5477
1224,1277
149,1277
1235,1296
1237,1290
152,1277
1253,5401
5402,5522
1335,5402
5403,5537
1300,5404
1347,5406
1336,5421
1272,1287
5453,5507
5461,5486
163,1296
5482,5490
1307,5515
5492,5551
5496,5559
