u1,u2,n_groups,n_venues,weight_idf
202,368,1,1,0.228862
914,953,1,1,0.228862
863,1028,1,1,0.228862
938,949,1,1,0.228862
401,953,1,1,0.228862
36,780,1,1,0.228205
324,1004,1,1,0.228205
152,506,1,1,0.228205
187,1023,1,1,0.228205
951,1056,1,1,0.228205
14,66,1,1,0.226926
14,56,1,1,0.226926
14,143,1,1,0.226926
247,586,1,1,0.226926
177,626,1,1,0.226926
175,626,1,1,0.226926
175,1076,1,1,0.226926
175,177,1,1,0.226926
14,760,1,1,0.226926
519,906,1,1,0.226926
14,940,1,1,0.226926
135,586,1,1,0.226926
1039,1068,1,1,0.226926
519,969,1,1,0.226926
173,188,1,1,0.226926
14,1042,1,1,0.226926
14,130,1,1,0.226926
400,601,1,1,0.226926
14,991,1,1,0.226926
283,1072,1,1,0.226926
601,962,1,1,0.226926
377,797,1,1,0.226926
377,962,1,1,0.226926
797,962,1,1,0.226926
14,559,1,1,0.226926
90,944,1,1,0.226926
14,811,1,1,0.226926
475,519,1,1,0.226926
475,1055,1,1,0.226926
14,962,1,1,0.226926
56,519,1,1,0.226926
56,601,1,1,0.226926
519,601,1,1,0.226926
519,879,1,1,0.226926
646,969,1,1,0.226926
247,329,1,1,0.226926
14,906,1,1,0.226926
247,539,1,1,0.226926
329,539,1,1,0.226926
130,372,1,1,0.226926
244,572,1,1,0.225692
564,572,1,1,0.225692
130,956,1,1,0.225692
212,906,1,1,0.225692
856,953,1,1,0.225692
298,1061,1,1,0.225692
130,244,1,1,0.225692
130,564,1,1,0.225692
888,1012,1,1,0.225692
208,1064,1,1,0.225692
1012,1030,1,1,0.225692
629,1030,1,1,0.225692
244,564,1,1,0.225692
130,572,1,1,0.225692
244,506,1,1,0.225692
265,351,1,1,0.221151
130,981,1,1,0.221151
187,745,1,1,0.221151
56,438,1,1,0.221151
274,532,1,1,0.221151
10,56,1,1,0.221151
233,1071,1,1,0.221151
490,719,1,1,0.221151
313,711,1,1,0.221151
438,780,1,1,0.221151
81,736,1,1,0.221151
291,846,1,1,0.221151
48,56,1,1,0.221151
280,766,1,1,0.221151
231,289,1,1,0.221151
130,510,1,1,0.221151
81,438,1,1,0.221151
119,745,1,1,0.221151
175,560,1,1,0.221151
84,130,1,1,0.221151
660,939,1,1,0.221151
387,550,1,1,0.221151
476,653,1,1,0.221151
329,737,1,1,0.221151
733,906,1,1,0.221151
657,906,1,1,0.221151
657,733,1,1,0.221151
414,819,1,1,0.221151
11,416,1,1,0.221151
657,918,1,1,0.221151
187,292,1,1,0.221151
519,745,1,1,0.221151
797,846,1,1,0.221151
282,391,1,1,0.219089
282,613,1,1,0.219089
210,766,1,1,0.219089
453,744,1,1,0.219089
391,613,1,1,0.219089
391,492,1,1,0.219089
744,1045,1,1,0.219089
443,633,1,1,0.219089
478,766,1,1,0.219089
624,830,1,1,0.219089
453,456,1,1,0.219089
81,212,1,1,0.219089
81,766,1,1,0.219089
212,766,1,1,0.219089
137,343,1,1,0.219089
744,766,1,1,0.219089
443,456,1,1,0.219089
397,766,1,1,0.219089
358,443,1,1,0.219089
4,1049,1,1,0.219089
358,633,1,1,0.219089
453,490,1,1,0.219089
490,766,1,1,0.219089
641,766,1,1,0.219089
113,478,1,1,0.219089
307,593,1,1,0.219089
448,495,1,1,0.219089
232,821,1,1,0.219089
358,1045,1,1,0.219089
593,1012,1,1,0.219089
282,596,1,1,0.219089
596,744,1,1,0.219089
4,453,1,1,0.219089
443,593,1,1,0.219089
453,865,1,1,0.219089
270,766,1,1,0.219089
649,1061,1,1,0.219089
270,507,1,1,0.219089
364,650,1,1,0.219089
400,448,1,1,0.219089
468,495,1,1,0.219089
36,821,1,1,0.219089
448,468,1,1,0.219089
4,939,1,1,0.219089
495,880,1,1,0.219089
453,467,1,1,0.219089
36,232,1,1,0.219089
453,820,1,1,0.219089
391,467,1,1,0.219089
358,617,1,1,0.219089
391,443,1,1,0.219089
443,820,1,1,0.219089
180,608,1,1,0.215762
28,372,1,1,0.215762
276,323,1,1,0.215762
358,492,1,1,0.215762
814,943,1,1,0.215762
37,674,1,1,0.215762
656,943,1,1,0.215762
431,616,1,1,0.215762
633,781,1,1,0.215762
170,533,1,1,0.215762
133,582,1,1,0.215762
273,329,1,1,0.215762
37,616,1,1,0.215762
656,814,1,1,0.215762
329,533,1,1,0.215762
33,1001,1,1,0.20677
56,762,1,1,0.20677
130,235,1,1,0.20677
615,938,1,1,0.20677
354,938,1,1,0.20677
354,615,1,1,0.20677
612,1013,1,1,0.20677
190,615,1,1,0.20677
130,615,1,1,0.20677
519,615,1,1,0.20677
130,354,1,1,0.20677
659,756,1,1,0.20677
615,756,1,1,0.20677
615,659,1,1,0.20677
33,130,1,1,0.20677
56,279,1,1,0.20677
471,900,1,1,0.20677
137,535,1,1,0.20677
638,786,1,1,0.20677
519,742,1,1,0.20677
56,664,1,1,0.20677
495,514,1,1,0.20677
1049,1061,1,1,0.20677
46,615,1,1,0.20677
279,912,1,1,0.20677
498,515,1,1,0.20677
330,498,1,1,0.20677
514,940,1,1,0.20677
514,797,1,1,0.20677
330,1049,1,1,0.20677
330,1061,1,1,0.20677
498,1049,1,1,0.20677
52,1026,1,1,0.20677
153,519,1,1,0.20677
498,1061,1,1,0.20677
823,927,1,1,0.20677
510,664,1,1,0.20677
510,639,1,1,0.20677
471,762,1,1,0.20677
130,664,1,1,0.20677
148,962,1,1,0.20677
303,615,1,1,0.20677
154,341,1,1,0.20677
699,742,1,1,0.20677
742,868,1,1,0.20677
664,865,1,1,0.20677
699,1013,1,1,0.20677
900,1026,1,1,0.20677
664,912,1,1,0.20677
797,940,1,1,0.20677
742,1013,1,1,0.20677
130,279,1,1,0.20677
341,664,1,1,0.20677
999,1012,1,1,0.20677
615,745,1,1,0.20677
484,640,1,1,0.20677
199,617,1,1,0.20677
93,615,1,1,0.20677
318,389,1,1,0.203862
178,962,1,1,0.203862
130,730,1,1,0.203862
178,730,1,1,0.203862
730,814,1,1,0.203862
495,730,1,1,0.203862
70,495,1,1,0.203862
279,495,1,1,0.203862
119,880,1,1,0.203862
527,730,1,1,0.203862
70,497,1,1,0.203862
730,972,1,1,0.203862
497,730,1,1,0.203862
176,329,1,1,0.203862
70,130,1,1,0.203862
476,900,1,1,0.203862
2,70,1,1,0.203862
730,891,1,1,0.203862
441,1015,1,1,0.203862
629,1020,1,1,0.203862
52,730,1,1,0.203862
663,730,1,1,0.203862
664,1015,1,1,0.203862
329,389,1,1,0.203862
70,900,1,1,0.203862
2,730,1,1,0.203862
64,629,1,1,0.203862
70,938,1,1,0.203862
70,476,1,1,0.203862
216,912,1,1,0.203862
254,677,1,1,0.203862
70,660,1,1,0.203862
663,891,1,1,0.203862
70,389,1,1,0.203862
70,1012,1,1,0.203862
70,176,1,1,0.203862
478,495,1,1,0.203862
70,329,1,1,0.203862
119,615,1,1,0.203862
117,1020,1,1,0.202953
312,325,1,1,0.202953
151,852,1,1,0.202953
368,510,1,1,0.202953
368,496,1,1,0.202953
325,768,1,1,0.202953
151,499,1,1,0.202953
325,496,1,1,0.202953
325,368,1,1,0.202953
421,442,1,1,0.202953
325,964,1,1,0.202953
301,831,1,1,0.202953
831,892,1,1,0.202953
312,510,1,1,0.202953
312,368,1,1,0.202953
301,463,1,1,0.202953
496,564,1,1,0.202953
30,827,1,1,0.202953
30,922,1,1,0.202953
30,244,1,1,0.202953
301,713,1,1,0.202953
151,325,1,1,0.202953
398,922,1,1,0.202953
713,975,1,1,0.202953
463,975,1,1,0.202953
244,398,1,1,0.202953
173,461,1,1,0.202953
461,943,1,1,0.202953
173,943,1,1,0.202953
169,279,1,1,0.202953
286,526,1,1,0.202953
117,509,1,1,0.202953
151,931,1,1,0.202953
144,1000,1,1,0.202953
144,788,1,1,0.202953
144,286,1,1,0.202953
169,1000,1,1,0.202953
461,710,1,1,0.202953
267,710,1,1,0.202953
526,1000,1,1,0.202953
509,1020,1,1,0.202953
526,788,1,1,0.202953
922,1000,1,1,0.202953
540,780,1,1,0.202953
153,442,1,1,0.202953
1000,1079,1,1,0.202953
510,1000,1,1,0.202953
211,413,1,1,0.202953
159,182,1,1,0.202953
361,851,1,1,0.202953
267,768,1,1,0.202953
461,831,1,1,0.202953
890,1000,1,1,0.202953
413,461,1,1,0.202953
267,964,1,1,0.202953
182,461,1,1,0.202953
325,442,1,1,0.202953
880,892,1,1,0.202953
267,569,1,1,0.202953
325,710,1,1,0.202953
151,982,1,1,0.202953
122,363,1,1,0.202953
710,1000,1,1,0.202953
153,540,1,1,0.202953
361,960,1,1,0.202953
361,796,1,1,0.202953
361,788,1,1,0.202953
692,821,1,1,0.202953
692,922,1,1,0.202953
533,922,1,1,0.202953
312,622,1,1,0.202953
325,533,1,1,0.202953
153,390,1,1,0.202953
922,960,1,1,0.202953
390,960,1,1,0.202953
390,922,1,1,0.202953
461,922,1,1,0.202953
237,789,1,1,0.202953
312,730,1,1,0.202953
249,312,1,1,0.202953
257,466,1,1,0.202953
249,466,1,1,0.202953
249,257,1,1,0.202953
325,540,1,1,0.202953
1015,1067,1,1,0.202953
279,890,1,1,0.202953
325,1067,1,1,0.202953
325,1015,1,1,0.202953
312,788,1,1,0.202953
788,796,1,1,0.202953
710,768,1,1,0.202953
368,622,1,1,0.202953
144,1019,1,1,0.202953
591,696,1,1,0.202953
511,964,1,1,0.202953
43,964,1,1,0.202953
43,511,1,1,0.202953
129,788,1,1,0.202953
129,696,1,1,0.202953
129,368,1,1,0.202953
110,129,1,1,0.202953
325,982,1,1,0.202953
622,696,1,1,0.202953
591,922,1,1,0.202953
696,981,1,1,0.202953
499,852,1,1,0.202953
110,622,1,1,0.202953
591,981,1,1,0.202953
681,696,1,1,0.202953
796,960,1,1,0.202953
681,922,1,1,0.202953
788,960,1,1,0.202953
356,540,1,1,0.202953
279,510,1,1,0.202953
681,981,1,1,0.202953
696,922,1,1,0.202953
675,688,1,1,0.202953
144,931,1,1,0.202953
144,852,1,1,0.202953
581,844,1,1,0.202953
210,1017,1,1,0.202953
210,922,1,1,0.202953
210,401,1,1,0.202953
210,249,1,1,0.202953
284,788,1,1,0.202953
284,368,1,1,0.202953
144,564,1,1,0.202953
144,201,1,1,0.202953
201,312,1,1,0.202953
144,368,1,1,0.202953
18,26,1,1,0.202953
309,844,1,1,0.202953
591,675,1,1,0.202953
309,581,1,1,0.202953
65,581,1,1,0.202953
922,981,1,1,0.202953
421,540,1,1,0.202953
964,1051,1,1,0.202953
922,1051,1,1,0.202953
922,1019,1,1,0.202953
710,1051,1,1,0.202953
569,1051,1,1,0.202953
499,931,1,1,0.202953
768,964,1,1,0.202953
499,982,1,1,0.202953
249,645,1,1,0.202953
401,645,1,1,0.202953
211,1000,1,1,0.202953
460,688,1,1,0.202953
460,675,1,1,0.202953
460,591,1,1,0.202953
166,664,1,1,0.202953
931,982,1,1,0.202953
622,636,1,1,0.202953
927,1067,1,1,0.202953
325,931,1,1,0.202953
325,852,1,1,0.202953
246,1067,1,1,0.202953
246,927,1,1,0.202953
436,847,1,1,0.202953
131,1000,1,1,0.202953
131,387,1,1,0.202953
131,354,1,1,0.202953
387,536,1,1,0.202953
325,499,1,1,0.202953
354,536,1,1,0.202953
461,880,1,1,0.202953
27,536,1,1,0.202953
645,1017,1,1,0.202953
645,922,1,1,0.202953
852,982,1,1,0.202953
591,688,1,1,0.202953
686,1058,1,1,0.196556
402,686,1,1,0.196556
267,291,1,1,0.196556
527,736,1,1,0.196556
402,736,1,1,0.196556
1044,1058,1,1,0.196556
288,976,1,1,0.196556
485,727,1,1,0.196556
81,527,1,1,0.196556
288,718,1,1,0.196556
81,1079,1,1,0.196556
527,1079,1,1,0.196556
291,1060,1,1,0.196556
267,1060,1,1,0.196556
402,982,1,1,0.196556
288,706,1,1,0.196556
176,402,1,1,0.196556
160,1060,1,1,0.196556
160,982,1,1,0.196556
160,176,1,1,0.196556
81,160,1,1,0.196556
809,1060,1,1,0.196556
809,1044,1,1,0.196556
838,1060,1,1,0.196556
947,1044,1,1,0.196556
527,726,1,1,0.196556
686,838,1,1,0.196556
402,772,1,1,0.196556
772,1060,1,1,0.196556
288,354,1,1,0.196556
994,1060,1,1,0.196556
473,1077,1,1,0.196556
402,809,1,1,0.196556
405,1044,1,1,0.196556
288,913,1,1,0.196556
402,650,1,1,0.196556
435,639,1,1,0.196556
991,1044,1,1,0.196556
438,1060,1,1,0.196556
438,527,1,1,0.196556
464,612,1,1,0.196556
441,534,1,1,0.196556
81,534,1,1,0.196556
81,441,1,1,0.196556
475,527,1,1,0.196556
539,1060,1,1,0.196556
81,539,1,1,0.196556
81,658,1,1,0.196556
435,1044,1,1,0.196556
288,929,1,1,0.196556
1033,1060,1,1,0.196556
408,1033,1,1,0.196556
435,994,1,1,0.196556
402,994,1,1,0.196556
650,706,1,1,0.196556
823,1060,1,1,0.196556
408,435,1,1,0.196556
176,353,1,1,0.196556
527,570,1,1,0.196556
402,856,1,1,0.196556
217,504,1,1,0.196556
912,1058,1,1,0.196556
456,856,1,1,0.196556
456,987,1,1,0.196556
288,438,1,1,0.196556
856,987,1,1,0.196556
288,475,1,1,0.196556
217,803,1,1,0.196556
475,982,1,1,0.196556
176,987,1,1,0.196556
402,823,1,1,0.196556
1077,1079,1,1,0.196556
353,987,1,1,0.196556
686,770,1,1,0.196556
87,1079,1,1,0.196556
288,478,1,1,0.196556
71,922,1,1,0.196556
510,527,1,1,0.196556
217,527,1,1,0.196556
217,1044,1,1,0.196556
280,650,1,1,0.196556
539,686,1,1,0.196556
217,539,1,1,0.196556
217,1058,1,1,0.196556
408,424,1,1,0.196556
408,1044,1,1,0.196556
176,260,1,1,0.196556
176,303,1,1,0.196556
288,303,1,1,0.196556
288,363,1,1,0.196556
402,1021,1,1,0.196556
92,1021,1,1,0.196556
92,402,1,1,0.196556
402,838,1,1,0.196556
124,1060,1,1,0.196556
124,1044,1,1,0.196556
124,527,1,1,0.196556
354,1058,1,1,0.196556
354,402,1,1,0.196556
288,346,1,1,0.196556
368,1060,1,1,0.196556
61,527,1,1,0.196556
1055,1060,1,1,0.196556
402,1055,1,1,0.196556
471,1055,1,1,0.196556
471,1044,1,1,0.196556
123,435,1,1,0.196556
130,296,1,1,0.196556
402,424,1,1,0.196556
56,1044,1,1,0.196556
402,1026,1,1,0.196556
364,402,1,1,0.196556
81,568,1,1,0.196556
223,249,1,1,0.196556
81,331,1,1,0.196556
25,81,1,1,0.196556
129,519,1,1,0.196556
56,1058,1,1,0.196556
438,1058,1,1,0.196556
408,970,1,1,0.196556
288,965,1,1,0.196556
56,408,1,1,0.196556
435,519,1,1,0.196556
130,568,1,1,0.196556
221,402,1,1,0.196556
288,1070,1,1,0.196556
402,741,1,1,0.196556
364,539,1,1,0.196556
233,1044,1,1,0.196556
408,568,1,1,0.196556
221,408,1,1,0.196556
744,761,1,1,0.190584
90,450,1,1,0.190584
283,558,1,1,0.190584
558,1057,1,1,0.190584
242,869,1,1,0.190584
137,680,1,1,0.190584
407,1057,1,1,0.190584
348,519,1,1,0.190584
132,369,1,1,0.190584
816,1040,1,1,0.190584
200,1015,1,1,0.190584
572,893,1,1,0.190584
572,992,1,1,0.190584
893,992,1,1,0.190584
519,1031,1,1,0.190584
47,572,1,1,0.190584
47,869,1,1,0.190584
572,869,1,1,0.190584
519,992,1,1,0.190584
129,452,1,1,0.190584
81,915,1,1,0.190584
199,558,1,1,0.190584
465,519,1,1,0.190584
433,915,1,1,0.190584
323,869,1,1,0.190584
62,760,1,1,0.190584
683,760,1,1,0.190584
361,629,1,1,0.190584
629,897,1,1,0.190584
389,572,1,1,0.190584
379,869,1,1,0.190584
772,1066,1,1,0.190584
255,364,1,1,0.190584
195,465,1,1,0.190584
195,519,1,1,0.190584
195,803,1,1,0.190584
369,967,1,1,0.190584
465,803,1,1,0.190584
519,803,1,1,0.190584
195,379,1,1,0.190584
364,398,1,1,0.190584
275,280,1,1,0.190584
157,465,1,1,0.190584
187,852,1,1,0.190584
248,322,1,1,0.190584
177,193,1,1,0.190584
1028,1057,1,1,0.190584
407,822,1,1,0.190584
694,900,1,1,0.190584
143,608,1,1,0.190584
519,869,1,1,0.190584
171,399,1,1,0.188036
804,921,1,1,0.188036
349,367,1,1,0.188036
171,915,1,1,0.188036
644,992,1,1,0.188036
81,970,1,1,0.188036
101,215,1,1,0.188036
101,922,1,1,0.188036
122,143,1,1,0.188036
696,782,1,1,0.188036
429,465,1,1,0.188036
81,988,1,1,0.188036
193,683,1,1,0.188036
199,878,1,1,0.188036
737,772,1,1,0.188036
388,644,1,1,0.188036
548,915,1,1,0.188036
282,915,1,1,0.188036
282,548,1,1,0.188036
129,148,1,1,0.188036
127,805,1,1,0.188036
689,967,1,1,0.188036
90,937,1,1,0.188036
689,915,1,1,0.188036
283,689,1,1,0.188036
266,277,1,1,0.188036
269,869,1,1,0.188036
636,688,1,1,0.188036
141,659,1,1,0.188036
516,721,1,1,0.188036
636,683,1,1,0.188036
129,138,1,1,0.188036
599,1040,1,1,0.188036
148,526,1,1,0.188036
838,1042,1,1,0.188036
90,838,1,1,0.188036
644,1042,1,1,0.188036
141,695,1,1,0.188036
119,530,1,1,0.188036
530,640,1,1,0.188036
500,550,1,1,0.188036
384,636,1,1,0.188036
171,689,1,1,0.188036
682,884,1,1,0.188036
392,915,1,1,0.188036
384,683,1,1,0.188036
143,194,1,1,0.188036
123,450,1,1,0.188036
172,175,1,1,0.188036
81,450,1,1,0.188036
143,715,1,1,0.188036
571,715,1,1,0.188036
572,806,1,1,0.188036
689,724,1,1,0.188036
199,450,1,1,0.188036
141,644,1,1,0.188036
543,644,1,1,0.188036
15,80,1,1,0.188036
450,989,1,1,0.188036
196,361,1,1,0.188036
361,806,1,1,0.188036
141,543,1,1,0.188036
689,715,1,1,0.188036
492,1000,1,1,0.184184
95,619,1,1,0.184184
319,1000,1,1,0.184184
95,664,1,1,0.184184
221,492,1,1,0.184184
221,626,1,1,0.184184
348,361,1,1,0.184184
178,188,1,1,0.184184
325,361,1,1,0.184184
361,1000,1,1,0.184184
348,931,1,1,0.184184
361,931,1,1,0.184184
492,638,1,1,0.184184
187,325,1,1,0.184184
565,913,1,1,0.184184
113,851,1,1,0.184184
331,1000,1,1,0.184184
623,814,1,1,0.184184
931,1066,1,1,0.184184
1000,1066,1,1,0.184184
619,1083,1,1,0.184184
638,974,1,1,0.184184
319,974,1,1,0.184184
319,638,1,1,0.184184
7,905,1,1,0.184184
113,1083,1,1,0.184184
974,1083,1,1,0.184184
664,932,1,1,0.184184
325,407,1,1,0.184184
181,407,1,1,0.184184
7,206,1,1,0.184184
626,708,1,1,0.184184
206,905,1,1,0.184184
7,67,1,1,0.184184
569,688,1,1,0.184184
7,569,1,1,0.184184
869,1000,1,1,0.184184
569,1000,1,1,0.184184
569,869,1,1,0.184184
879,1000,1,1,0.184184
480,992,1,1,0.184184
325,992,1,1,0.184184
325,480,1,1,0.184184
443,569,1,1,0.184184
291,569,1,1,0.184184
291,443,1,1,0.184184
248,569,1,1,0.184184
248,443,1,1,0.184184
248,325,1,1,0.184184
248,291,1,1,0.184184
913,1000,1,1,0.184184
982,1074,1,1,0.184184
812,931,1,1,0.184184
626,742,1,1,0.184184
291,805,1,1,0.184184
569,626,1,1,0.184184
494,626,1,1,0.184184
494,569,1,1,0.184184
432,838,1,1,0.184184
206,801,1,1,0.184184
812,1000,1,1,0.184184
718,1000,1,1,0.184184
230,1000,1,1,0.184184
325,805,1,1,0.184184
887,1000,1,1,0.184184
561,1000,1,1,0.184184
383,623,1,1,0.184184
619,713,1,1,0.184184
217,713,1,1,0.184184
217,619,1,1,0.184184
492,924,1,1,0.184184
128,924,1,1,0.184184
295,974,1,1,0.184184
295,812,1,1,0.184184
187,812,1,1,0.184184
718,974,1,1,0.184184
913,1005,1,1,0.184184
1005,1083,1,1,0.184184
291,1005,1,1,0.184184
619,1021,1,1,0.184184
295,1021,1,1,0.184184
295,619,1,1,0.184184
80,1021,1,1,0.184184
303,352,1,1,0.184184
94,626,1,1,0.184184
291,1083,1,1,0.184184
291,905,1,1,0.184184
128,905,1,1,0.184184
905,1066,1,1,0.184184
569,1066,1,1,0.184184
569,905,1,1,0.184184
9,130,1,1,0.184184
9,372,1,1,0.184184
48,718,1,1,0.184184
1021,1074,1,1,0.184184
208,619,1,1,0.184184
178,383,1,1,0.184184
325,619,1,1,0.184184
500,1000,1,1,0.184184
15,187,1,1,0.184184
500,561,1,1,0.184184
48,1000,1,1,0.184184
48,561,1,1,0.184184
48,500,1,1,0.184184
67,187,1,1,0.184184
619,924,1,1,0.184184
619,887,1,1,0.184184
7,703,1,1,0.184184
708,924,1,1,0.184184
933,1000,1,1,0.184184
128,626,1,1,0.184184
659,727,1,1,0.184184
213,319,1,1,0.184184
71,659,1,1,0.184184
480,1083,1,1,0.184184
432,892,1,1,0.184184
80,187,1,1,0.184184
715,913,1,1,0.184184
71,913,1,1,0.184184
71,715,1,1,0.184184
405,626,1,1,0.184184
187,405,1,1,0.184184
121,1000,1,1,0.184184
121,405,1,1,0.184184
248,1074,1,1,0.184184
443,1005,1,1,0.184184
295,443,1,1,0.184184
295,325,1,1,0.184184
15,1083,1,1,0.184184
7,441,1,1,0.184184
188,291,1,1,0.184184
441,688,1,1,0.184184
502,655,1,1,0.184184
137,655,1,1,0.184184
137,1074,1,1,0.184184
598,681,1,1,0.184184
94,681,1,1,0.184184
94,598,1,1,0.184184
598,1061,1,1,0.184184
137,1061,1,1,0.184184
137,417,1,1,0.184184
7,350,1,1,0.184184
288,655,1,1,0.184184
434,655,1,1,0.184184
350,434,1,1,0.184184
289,701,1,1,0.184184
18,432,1,1,0.184184
372,1015,1,1,0.184184
242,736,1,1,0.184184
187,736,1,1,0.184184
93,876,1,1,0.184184
466,1056,1,1,0.184184
632,655,1,1,0.184184
712,974,1,1,0.184184
193,664,1,1,0.184184
712,1000,1,1,0.184184
664,681,1,1,0.184184
492,832,1,1,0.184184
187,832,1,1,0.184184
664,857,1,1,0.184184
502,857,1,1,0.184184
502,664,1,1,0.184184
539,641,1,1,0.184184
350,512,1,1,0.184184
52,502,1,1,0.184184
417,512,1,1,0.184184
6,1027,1,1,0.184184
239,502,1,1,0.184184
28,641,1,1,0.184184
502,674,1,1,0.184184
138,674,1,1,0.184184
138,502,1,1,0.184184
502,539,1,1,0.184184
138,151,1,1,0.184184
138,492,1,1,0.184184
150,293,1,1,0.184184
465,502,1,1,0.184184
143,325,1,1,0.184184
325,337,1,1,0.184184
325,502,1,1,0.184184
325,492,1,1,0.184184
331,1083,1,1,0.184184
632,929,1,1,0.184184
350,929,1,1,0.184184
350,632,1,1,0.184184
442,1040,1,1,0.184184
466,1040,1,1,0.184184
417,866,1,1,0.184184
331,783,1,1,0.184184
88,350,1,1,0.184184
405,655,1,1,0.184184
632,736,1,1,0.184184
93,736,1,1,0.184184
93,632,1,1,0.184184
150,832,1,1,0.184184
52,857,1,1,0.184184
14,857,1,1,0.184184
688,703,1,1,0.184184
52,432,1,1,0.184184
178,432,1,1,0.184184
49,405,1,1,0.184184
719,982,1,1,0.184184
502,1054,1,1,0.184184
492,1054,1,1,0.184184
492,502,1,1,0.184184
608,1000,1,1,0.184184
187,608,1,1,0.184184
325,727,1,1,0.184184
436,641,1,1,0.184184
206,641,1,1,0.184184
466,685,1,1,0.184184
501,799,1,1,0.184184
295,799,1,1,0.184184
295,501,1,1,0.184184
203,319,1,1,0.184184
18,1000,1,1,0.184184
291,1000,1,1,0.184184
312,659,1,1,0.184184
291,659,1,1,0.184184
188,659,1,1,0.184184
188,312,1,1,0.184184
417,992,1,1,0.184184
150,1000,1,1,0.184184
150,187,1,1,0.184184
178,1000,1,1,0.184184
838,1000,1,1,0.184184
703,736,1,1,0.184184
441,736,1,1,0.184184
52,128,1,1,0.184184
128,432,1,1,0.184184
14,664,1,1,0.184184
319,492,1,1,0.184184
14,502,1,1,0.184184
14,52,1,1,0.184184
206,368,1,1,0.184184
305,570,1,1,0.184184
305,432,1,1,0.184184
337,1000,1,1,0.184184
492,997,1,1,0.184184
626,905,1,1,0.184184
492,905,1,1,0.184184
492,982,1,1,0.184184
286,814,1,1,0.184184
286,641,1,1,0.184184
337,814,1,1,0.184184
337,641,1,1,0.184184
206,888,1,1,0.184184
143,888,1,1,0.184184
143,206,1,1,0.184184
206,1083,1,1,0.184184
632,905,1,1,0.184184
632,986,1,1,0.184184
480,1000,1,1,0.184184
924,1008,1,1,0.184184
311,1008,1,1,0.184184
187,1008,1,1,0.184184
49,641,1,1,0.184184
368,480,1,1,0.184184
187,375,1,1,0.184184
221,375,1,1,0.184184
492,1074,1,1,0.184184
52,429,1,1,0.184184
