constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
ran_008983,random,2,205|15562,205,1,0,0,1,0.748
ran_008984,random,2,212|9790,212,1,0,0,1,0.7069
ran_008985,random,2,212|1920,212,1,0,0,1,0.1793
ran_008986,random,2,212|10875,212,1,0,0,1,0.6659
ran_008987,random,2,217|19445,217,1,0,0,1,0.611
ran_008988,random,2,220|19872,220,1,0,0,1,0.6395
ran_008989,random,2,227|14578,227,1,0,0,1,0.7275
ran_008990,random,2,227|25227,227,1,0,0,1,0.4867
ran_008991,random,3,227|10476|21868,227,1,0,0,1,0.647
ran_008992,random,2,228|515,228,1,0,0,1,0.7567
ran_008993,random,2,236|18578,236,1,0,0,1,0.8243
ran_008994,random,2,236|18963,236,1,0,0,1,0.6381
ran_008995,random,2,236|423,236,1,0,0,1,0.102
ran_008996,random,2,236|10507,236,1,0,0,1,0.6387
ran_008997,random,2,240|630,240,1,0,0,1,0.8767
ran_008998,random,2,254|7838,254,1,0,0,1,0.8131
ran_008999,random,2,254|9475,254,1,0,0,1,0.7499
ran_009000,random,2,265|4180,265,1,0,0,1,0.5946
ran_009001,random,2,265|19713,265,1,0,0,1,0.6952
ran_009002,random,2,265|17594,265,1,0,0,1,0.4673
ran_009003,random,2,265|17907,265,1,0,0,1,0.6786
ran_009004,random,2,265|18543,265,1,0,0,1,0.7749
ran_009005,random,2,265|25733,265,1,0,0,1,0.6091
ran_009006,random,2,273|16882,273,1,0,0,1,0.9078
ran_009007,random,2,288|9641,288,1,0,0,1,0.9024
ran_009008,random,2,289|12343,289,1,0,0,1,0.8909
ran_009009,random,2,296|4870,296,1,0,0,1,0.7384
ran_009010,random,2,297|5515,297,1,0,0,1,0.776
ran_009011,random,2,301|5483,301,1,0,0,1,0.7762
ran_009012,random,2,312|8292,312,1,0,0,1,0.6235
ran_009013,random,3,353|19539|20437,353,1,0,0,1,0.6731
ran_009014,random,3,353|15475|17279,353,1,0,0,1,0.612
ran_009015,random,4,359|2983|6544|24884,359,1,0,0,1,0.793
ran_009016,random,2,376|5054,376,1,0,0,1,0.4685
ran_009017,random,2,395|2798,395,1,0,0,1,0.3513
ran_009018,random,2,407|22184,407,1,0,0,1,0.8473
ran_009019,random,2,412|6499,412,1,0,0,1,0.6366
ran_009020,random,2,422|4089,422,1,0,0,1,0.629
ran_009021,random,2,422|23077,422,1,0,0,1,0.8755
ran_009022,random,2,423|2954,423,1,0,0,1,0.5555
ran_009023,random,2,423|8138,423,1,0,0,1,0.7596
ran_009024,random,4,423|5843|10059|13910,423,1,0,0,1,0.7428
ran_009025,random,2,423|18766,423,1,0,0,1,0.8672
ran_009026,random,2,430|12920,430,1,0,0,1,0.9439
ran_009027,random,2,459|17579,459,1,0,0,1,0.2982
ran_009028,random,3,459|5178|15961,459,1,0,0,1,0.7845
ran_009029,random,3,459|14446|20611,459,1,0,0,1,0.757
ran_009030,random,2,459|10675,459,1,0,0,1,0.2782
ran_009031,random,3,459|5800|26643,459,1,0,0,1,0.7154
ran_009032,random,2,465|14899,465,1,0,0,1,0.7985
ran_009033,random,2,480|8752,480,1,0,0,1,0.4974
ran_009034,random,2,497|11990,497,1,0,0,1,0.3853
ran_009035,random,2,497|20318,497,1,0,0,1,0.794
ran_009036,random,2,533|1068,533,1,0,0,1,0.8101
ran_009037,random,3,555|7601|11248,555,1,0,0,1,0.8767
ran_009038,random,2,575|2500,575,1,0,0,1,0.7697
ran_009039,random,2,578|2622,578,1,0,0,1,0.7713
ran_009040,random,3,579|9778|18785,579,1,0,0,1,0.5195
ran_009041,random,2,579|5111,579,1,0,0,1,0.7198
ran_009042,random,3,579|3976|16753,579,1,0,0,1,0.6953
ran_009043,random,2,581|6393,581,1,0,0,1,0.4391
ran_009044,random,3,581|13442|28706,581,1,0,0,1,0.8579
ran_009045,random,2,581|21303,581,1,0,0,1,0.7959
ran_009046,random,2,581|14608,581,1,0,0,1,0.723
ran_009047,random,2,581|17862,581,1,0,0,1,0.782
ran_009048,random,4,581|2535|6906|15196,581,1,0,0,1,0.7737
ran_009049,random,2,588|9518,588,1,0,0,1,0.7951
ran_009050,random,2,600|2466,600,1,0,0,1,0.8727
ran_009051,random,2,611|7601,611,1,0,0,1,0.4931
ran_009052,random,2,627|19744,627,1,0,0,1,0.6427
ran_009053,random,2,627|23649,627,1,0,0,1,0.6028
ran_009054,random,2,631|13059,631,1,0,0,1,0.5137
ran_009055,random,2,641|19292,641,1,0,0,1,0.6369
ran_009056,random,2,643|14409,643,1,0,0,1,0.6138
ran_009057,random,2,649|7694,649,1,0,0,1,0.8845
ran_009058,random,2,657|21084,657,1,0,0,1,0.7728
ran_009059,random,2,673|20896,673,1,0,0,1,0.7825
ran_009060,random,3,675|5217|19784,675,1,0,0,1,0.7009
ran_009061,random,2,676|30330,676,1,0,0,1,0.8622
ran_009062,random,2,681|1672,681,1,0,0,1,0.7926
ran_009063,random,2,699|4199,699,1,0,0,1,0.8825
ran_009064,random,2,717|2171,717,1,0,0,1,0.801
ran_009065,random,2,733|5930,733,1,0,0,1,0.6043
ran_009066,random,3,768|3583|7014,768,1,0,0,1,0.6181
ran_009067,random,4,769|6097|19467|24921,769,1,0,0,1,0.6173
ran_009068,random,2,786|12259,786,1,0,0,1,0.8657
ran_009069,random,2,822|27358,822,1,0,0,1,0.1861
ran_009070,random,2,822|6402,822,1,0,0,1,0.7856
ran_009071,random,2,828|18418,828,1,0,0,1,0.6275
ran_009072,random,3,828|9467|22219,828,1,0,0,1,0.6674
ran_009073,random,2,837|22286,837,1,0,0,1,0.8129
ran_009074,random,3,837|9074|12307,837,1,0,0,1,0.6555
ran_009075,random,2,837|20174,837,1,0,0,1,0.5478
ran_009076,random,2,865|3478,865,1,0,0,1,0.6856
ran_009077,random,2,867|5274,867,1,0,0,1,0.7499
ran_009078,random,2,867|7063,867,1,0,0,1,0.303
ran_009079,random,2,867|30401,867,1,0,0,1,0.7742
ran_009080,random,2,871|6272,871,1,0,0,1,0.9041
ran_009081,random,2,891|22545,891,1,0,0,1,0.8277
ran_009082,random,2,904|5228,904,1,0,0,1,0.3678
ran_009083,random,3,904|8613|18141,904,1,0,0,1,0.894
ran_009084,random,2,408|906,906,1,0,0,1,0.7284
ran_009085,random,2,907|2157,907,1,0,0,1,0.4491
ran_009086,random,2,915|7449,915,1,0,0,1,0.8008
ran_009087,random,2,930|18571,930,1,0,0,1,0.525
ran_009088,random,2,805|930,930,1,0,0,1,0.4613
ran_009089,random,2,934|5545,934,1,0,0,1,0.7633
ran_009090,random,2,942|11325,942,1,0,0,1,0.7203
ran_009091,random,2,955|1577,955,1,0,0,1,0.6118
ran_009092,random,2,955|20381,955,1,0,0,1,0.8907
ran_009093,random,3,955|3640|10145,955,1,0,0,1,0.6924
ran_009094,random,2,981|10356,981,1,0,0,1,0.7169
ran_009095,random,2,987|5523,987,1,0,0,1,0.7253
ran_009096,random,2,987|18569,987,1,0,0,1,0.4235
ran_009097,random,2,987|2655,987,1,0,0,1,0.5907
ran_009098,random,2,992|24834,992,1,0,0,1,0.8803
ran_009099,random,2,992|9526,992,1,0,0,1,0.7023
ran_009100,random,2,1004|3604,1004,1,0,0,1,0.8582
ran_009101,random,2,1004|17757,1004,1,0,0,1,0.9005
ran_009102,random,2,1007|17120,1007,1,0,0,1,0.7703
ran_009103,random,2,1007|27768,1007,1,0,0,1,0.9334
ran_009104,random,2,1014|16794,1014,1,0,0,1,0.6248
ran_009105,random,2,1020|7208,1020,1,0,0,1,0.7419
ran_009106,random,5,1024|4833|9091|16775|16857,1024,1,0,0,1,0.5718
ran_009107,random,2,1028|24200,1028,1,0,0,1,0.8321
ran_009108,random,2,1028|5370,1028,1,0,0,1,0.8019
ran_009109,random,2,1028|5789,1028,1,0,0,1,0.8102
ran_009110,random,2,1032|11891,1032,1,0,0,1,0.5484
ran_009111,random,2,1037|9951,1037,1,0,0,1,0.6609
ran_009112,random,2,1037|5764,1037,1,0,0,1,0.6487
ran_009113,random,3,1043|25310|25624,1043,1,0,0,1,0.7682
ran_009114,random,2,1043|2988,1043,1,0,0,1,0.5936
ran_009115,random,2,1043|16510,1043,1,0,0,1,0.5123
ran_009116,random,3,1043|7269|9049,1043,1,0,0,1,0.6652
ran_009117,random,2,1043|26833,1043,1,0,0,1,0.6649
ran_009118,random,2,1052|9727,1052,1,0,0,1,0.9167
ran_009119,random,2,1055|7180,1055,1,0,0,1,0.6918
ran_009120,random,2,1056|4774,1056,1,0,0,1,0.6291
ran_009121,random,2,1060|2162,1060,1,0,0,1,0.709
ran_009122,random,2,1061|13326,1061,1,0,0,1,0.8981
ran_009123,random,2,1091|23719,1091,1,0,0,1,0.5151
ran_009124,random,2,1091|30966,1091,1,0,0,1,0.6024
ran_009125,random,3,1091|15858|29958,1091,1,0,0,1,0.4916
ran_009126,random,2,1104|7045,1104,1,0,0,1,0.7625
ran_009127,random,2,1105|5053,1105,1,0,0,1,0.6557
ran_009128,random,3,1105|3238|9668,1105,1,0,0,1,0.5884
ran_009129,random,2,1105|8307,1105,1,0,0,1,0.7388
ran_009130,random,2,1120|12307,1120,1,0,0,1,0.8595
ran_009131,random,2,1135|24266,1135,1,0,0,1,0.8396
ran_009132,random,3,1145|5883|12908,1145,1,0,0,1,0.6324
ran_009133,random,2,1154|7110,1154,1,0,0,1,0.5738
ran_009134,random,2,1154|3752,1154,1,0,0,1,0.6643
ran_009135,random,3,1157|13079|23485,1157,1,0,0,1,0.7835
ran_009136,random,2,1167|30204,1167,1,0,0,1,0.4322
ran_009137,random,2,1167|8365,1167,1,0,0,1,0.5387
ran_009138,random,2,1167|7433,1167,1,0,0,1,0.7389
ran_009139,random,2,1173|29133,1173,1,0,0,1,0.7963
ran_009140,random,2,1173|4422,1173,1,0,0,1,0.629
ran_009141,random,2,1173|20113,1173,1,0,0,1,0.6189
ran_009142,random,2,1173|4535,1173,1,0,0,1,0.3995
ran_009143,random,2,1182|2240,1182,1,0,0,1,0.7592
ran_009144,random,2,1203|13562,1203,1,0,0,1,0.6352
ran_009145,random,2,1207|24524,1207,1,0,0,1,0.6647
ran_009146,random,4,1244|1915|11100|21407,1244,1,0,0,1,0.5866
ran_009147,random,2,1249|12487,1249,1,0,0,1,0.8105
ran_009148,random,2,1260|7605,1260,1,0,0,1,0.9946
ran_009149,random,2,1264|10022,1264,1,0,0,1,0.9823
ran_009150,random,2,1270|16315,1270,1,0,0,1,0.8286
ran_009151,random,2,1290|4700,1290,1,0,0,1,0.5298
ran_009152,random,2,1291|16235,1291,1,0,0,1,0.8131
ran_009153,random,2,1305|11087,1305,1,0,0,1,0.638
ran_009154,random,2,1308|24409,1308,1,0,0,1,0.9402
ran_009155,random,2,1314|2033,1314,1,0,0,1,0.5253
ran_009156,random,2,1324|5208,1324,1,0,0,1,0.3798
ran_009157,random,2,1324|13508,1324,1,0,0,1,0.4712
ran_009158,random,2,1331|13988,1331,1,0,0,1,0.6903
ran_009159,random,2,1349|3490,1349,1,0,0,1,0.9386
ran_009160,random,3,1349|2637|22699,1349,1,0,0,1,0.5925
ran_009161,random,2,1349|4724,1349,1,0,0,1,0.7056
ran_009162,random,5,1188|1365|10955|11639|15671,1365,1,0,0,1,0.7505
ran_009163,random,2,1371|4368,1371,1,0,0,1,0.4294
ran_009164,random,2,1371|12719,1371,1,0,0,1,0.3846
ran_009165,random,2,1069|1372,1372,1,0,0,1,0.6211
ran_009166,random,2,1374|20249,1374,1,0,0,1,0.7048
ran_009167,random,2,1374|8680,1374,1,0,0,1,0.6994
ran_009168,random,2,1390|28024,1390,1,0,0,1,0.4689
ran_009169,random,2,611|1390,1390,1,0,0,1,0.8203
ran_009170,random,2,1415|16651,1415,1,0,0,1,0.8424
ran_009171,random,2,1435|22177,1435,1,0,0,1,0.0799
ran_009172,random,2,1438|25479,1438,1,0,0,1,0.7706
ran_009173,random,2,1457|8920,1457,1,0,0,1,0.6478
ran_009174,random,2,1467|15371,1467,1,0,0,1,0.8734
ran_009175,random,2,1477|4850,1477,1,0,0,1,0.571
ran_009176,random,2,1491|8476,1491,1,0,0,1,0.5362
ran_009177,random,2,1509|19035,1509,1,0,0,1,0.6147
ran_009178,random,2,807|1510,1510,1,0,0,1,0.3341
ran_009179,random,2,1511|27849,1511,1,0,0,1,0.6731
ran_009180,random,2,1516|24721,1516,1,0,0,1,0.5373
ran_009181,random,3,1523|2002|12708,1523,1,0,0,1,0.5816
ran_009182,random,3,1019|1523|21930,1523,1,0,0,1,0.8688
ran_009183,random,2,1534|2012,1534,1,0,0,1,0.8778
ran_009184,random,2,1534|5329,1534,1,0,0,1,0.498
ran_009185,random,2,1546|10727,1546,1,0,0,1,0.5677
ran_009186,random,2,1560|9130,1560,1,0,0,1,0.7696
ran_009187,random,2,1577|1620,1577,1,0,0,1,0.658
ran_009188,random,2,1585|22184,1585,1,0,0,1,0.5658
ran_009189,random,2,1585|20877,1585,1,0,0,1,0.7267
ran_009190,random,3,1585|7336|13177,1585,1,0,0,1,0.4884
ran_009191,random,2,1593|26651,1593,1,0,0,1,0.5164
ran_009192,random,2,1603|8792,1603,1,0,0,1,0.6513
ran_009193,random,2,1608|27383,1608,1,0,0,1,0.6734
ran_009194,random,3,1608|2202|21568,1608,1,0,0,1,0.6965
ran_009195,random,4,1634|21319|25033|27917,1634,1,0,0,1,0.8589
ran_009196,random,2,1634|4567,1634,1,0,0,1,0.6447
ran_009197,random,2,1670|3392,1670,1,0,0,1,0.6376
ran_009198,random,2,1672|2511,1672,1,0,0,1,0.3861
ran_009199,random,2,947|1672,1672,1,0,0,1,0.6248
ran_009200,random,5,1672|6862|26535|27316|27562,1672,1,0,0,1,0.7189
ran_009201,random,2,1693|6412,1693,1,0,0,1,0.6788
ran_009202,random,2,1694|5679,1694,1,0,0,1,0.7253
ran_009203,random,2,1725|19071,1725,1,0,0,1,0.7737
ran_009204,random,2,812|1757,1757,1,0,0,1,0.559
ran_009205,random,2,1789|19025,1789,1,0,0,1,0.7303
ran_009206,random,2,1799|3349,1799,1,0,0,1,0.8873
ran_009207,random,2,1822|10477,1822,1,0,0,1,0.9386
ran_009208,random,2,1842|10709,1842,1,0,0,1,0.6814
ran_009209,random,2,1848|25198,1848,1,0,0,1,0.8709
ran_009210,random,2,1871|27573,1871,1,0,0,1,0.9392
ran_009211,random,2,1871|19156,1871,1,0,0,1,0.5233
ran_009212,random,4,1871|6457|19401|19919,1871,1,0,0,1,0.5926
ran_009213,random,2,1871|20069,1871,1,0,0,1,0.6446
ran_009214,random,3,1871|9993|20793,1871,1,0,0,1,0.7079
ran_009215,random,2,1173|1871,1871,1,0,0,1,0.5587
ran_009216,random,2,1883|29781,1883,1,0,0,1,0.8813
ran_009217,random,2,1915|20451,1915,1,0,0,1,0.7342
ran_009218,random,2,1916|8752,1916,1,0,0,1,0.4783
ran_009219,random,2,1920|22710,1920,1,0,0,1,0.5741
ran_009220,random,3,1920|3435|17709,1920,1,0,0,1,0.7334
ran_009221,random,2,1920|22108,1920,1,0,0,1,0.5338
ran_009222,random,2,1817|1920,1920,1,0,0,1,0.604
ran_009223,random,3,1920|18093|25731,1920,1,0,0,1,0.641
ran_009224,random,3,1920|9629|18479,1920,1,0,0,1,0.7
ran_009225,random,3,1920|10240|22171,1920,1,0,0,1,0.4382
ran_009226,random,2,1943|9672,1943,1,0,0,1,0.703
ran_009227,random,2,1943|31242,1943,1,0,0,1,0.6882
ran_009228,random,2,1944|13038,1944,1,0,0,1,0.6078
ran_009229,random,2,1972|10940,1972,1,0,0,1,0.7154
ran_009230,random,2,1972|21163,1972,1,0,0,1,0.6284
ran_009231,random,3,1789|1972|23765,1972,1,0,0,1,0.6833
ran_009232,random,4,643|1608|1972|26502,1972,1,0,0,1,0.4312
ran_009233,random,3,2019|8157|9422,2019,1,0,0,1,0.6444
ran_009234,random,2,2033|9957,2033,1,0,0,1,0.716
ran_009235,random,2,2033|7073,2033,1,0,0,1,0.4324
ran_009236,random,2,1261|2033,2033,1,0,0,1,0.6849
ran_009237,random,2,2033|14587,2033,1,0,0,1,0.4264
ran_009238,random,2,2043|7083,2043,1,0,0,1,0.8325
ran_009239,random,2,2049|28407,2049,1,0,0,1,0.4804
ran_009240,random,2,2052|20717,2052,1,0,0,1,0.6571
ran_009241,random,2,2075|4636,2075,1,0,0,1,0.7718
ran_009242,random,2,2085|13413,2085,1,0,0,1,0.7494
ran_009243,random,2,2129|2184,2129,1,0,0,1,0.793
ran_009244,random,2,2134|3385,2134,1,0,0,1,0.8903
ran_009245,random,2,2134|9901,2134,1,0,0,1,0.8154
ran_009246,random,2,2147|25203,2147,1,0,0,1,0.5931
ran_009247,random,2,2170|7050,2170,1,0,0,1,0.9346
ran_009248,random,3,2192|5966|10156,2192,1,0,0,1,0.5217
ran_009249,random,2,2202|25399,2202,1,0,0,1,0.908
ran_009250,random,2,2220|16757,2220,1,0,0,1,0.9606
ran_009251,random,2,2230|6095,2230,1,0,0,1,0.7592
ran_009252,random,2,2240|18798,2240,1,0,0,1,0.9049
ran_009253,random,2,2240|2970,2240,1,0,0,1,0.6802
ran_009254,random,2,2240|4308,2240,1,0,0,1,0.7935
ran_009255,random,2,2270|15628,2270,1,0,0,1,0.9097
ran_009256,random,2,2270|2867,2270,1,0,0,1,0.4478
ran_009257,random,2,2270|25474,2270,1,0,0,1,0.9297
ran_009258,random,2,2282|3544,2282,1,0,0,1,0.5335
ran_009259,random,2,2288|4407,2288,1,0,0,1,0.7305
ran_009260,random,2,2290|23599,2290,1,0,0,1,0.5669
ran_009261,random,2,540|2290,2290,1,0,0,1,0.7581
ran_009262,random,2,178|2295,2295,1,0,0,1,0.7239
ran_009263,random,2,2311|15721,2311,1,0,0,1,0.7933
ran_009264,random,3,2314|4818|8856,2314,1,0,0,1,0.6779
ran_009265,random,2,2314|2539,2314,1,0,0,1,0.5995
ran_009266,random,2,2320|27172,2320,1,0,0,1,0.7176
ran_009267,random,2,2336|21247,2336,1,0,0,1,0.7814
ran_009268,random,2,200|2336,2336,1,0,0,1,0.8174
ran_009269,random,2,2339|3298,2339,1,0,0,1,0.5139
ran_009270,random,3,2345|3456|10573,2345,1,0,0,1,0.8421
ran_009271,random,2,869|2346,2346,1,0,0,1,0.8735
ran_009272,random,2,2346|17672,2346,1,0,0,1,0.7797
ran_009273,random,2,2359|17683,2359,1,0,0,1,0.5543
ran_009274,random,2,2359|6679,2359,1,0,0,1,0.6825
ran_009275,random,2,2360|11987,2360,1,0,0,1,0.656
ran_009276,random,2,2363|18845,2363,1,0,0,1,0.5912
ran_009277,random,2,2363|3015,2363,1,0,0,1,0.4463
ran_009278,random,3,2363|23010|27595,2363,1,0,0,1,0.6606
ran_009279,random,2,2365|13725,2365,1,0,0,1,0.8167
ran_009280,random,2,75|2369,2369,1,0,0,1,0.4049
ran_009281,random,2,2369|16432,2369,1,0,0,1,0.7604
ran_009282,random,2,2369|25731,2369,1,0,0,1,0.8828
ran_009283,random,3,418|2379|2923,2379,1,0,0,1,0.7433
ran_009284,random,2,2380|10274,2380,1,0,0,1,0.5586
ran_009285,random,2,2380|6460,2380,1,0,0,1,0.4846
ran_009286,random,2,2402|17299,2402,1,0,0,1,0.8236
ran_009287,random,2,2412|8256,2412,1,0,0,1,0.9413
ran_009288,random,2,2425|12626,2425,1,0,0,1,0.5889
ran_009289,random,2,2451|5199,2451,1,0,0,1,0.8045
ran_009290,random,2,2452|17000,2452,1,0,0,1,0.75
ran_009291,random,2,2456|4228,2456,1,0,0,1,0.5646
ran_009292,random,2,36|2474,2474,1,0,0,1,0.3763
ran_009293,random,2,2495|15331,2495,1,0,0,1,0.9211
ran_009294,random,2,1824|2503,2503,1,0,0,1,0.7729
ran_009295,random,2,353|2511,2511,1,0,0,1,0.5204
ran_009296,random,4,2511|3989|4106|5287,2511,1,0,0,1,0.5067
ran_009297,random,3,2511|12941|26769,2511,1,0,0,1,0.7546
ran_009298,random,2,2511|29539,2511,1,0,0,1,0.6709
ran_009299,random,2,2525|5744,2525,1,0,0,1,0.6684
ran_009300,random,2,2526|5734,2526,1,0,0,1,0.7019
ran_009301,random,2,2536|20395,2536,1,0,0,1,0.8664
ran_009302,random,2,2546|4884,2546,1,0,0,1,0.7995
ran_009303,random,2,2546|29000,2546,1,0,0,1,0.8931
ran_009304,random,2,2558|30941,2558,1,0,0,1,0.7641
ran_009305,random,3,1734|2560|13940,2560,1,0,0,1,0.7247
ran_009306,random,2,2561|11696,2561,1,0,0,1,0.7194
ran_009307,random,3,2564|13208|22473,2564,1,0,0,1,0.6827
ran_009308,random,3,2568|4870|15196,2568,1,0,0,1,0.7575
ran_009309,random,2,2584|8976,2584,1,0,0,1,0.8297
ran_009310,random,2,25|2584,2584,1,0,0,1,0.8398
ran_009311,random,2,2614|24587,2614,1,0,0,1,0.7845
ran_009312,random,2,2614|13460,2614,1,0,0,1,0.491
ran_009313,random,3,1647|2614|6644,2614,1,0,0,1,0.6748
ran_009314,random,2,2526|2614,2614,1,0,0,1,0.5295
ran_009315,random,2,2614|9496,2614,1,0,0,1,0.515
ran_009316,random,2,2614|21247,2614,1,0,0,1,0.7456
ran_009317,random,2,1972|2667,2667,1,0,0,1,0.7939
ran_009318,random,2,2667|20951,2667,1,0,0,1,0.844
ran_009319,random,2,2681|7882,2681,1,0,0,1,0.8453
ran_009320,random,2,2681|10106,2681,1,0,0,1,0.7148
ran_009321,random,2,2681|2939,2681,1,0,0,1,0.8488
ran_009322,random,2,2707|7035,2707,1,0,0,1,0.636
ran_009323,random,3,2707|17383|20082,2707,1,0,0,1,0.8266
ran_009324,random,3,2707|6604|22146,2707,1,0,0,1,0.5959
ran_009325,random,2,2729|15321,2729,1,0,0,1,0.6883
ran_009326,random,2,2729|10405,2729,1,0,0,1,0.6882
ran_009327,random,2,2732|21875,2732,1,0,0,1,0.8786
ran_009328,random,2,2767|20780,2767,1,0,0,1,0.6276
ran_009329,random,2,2767|17845,2767,1,0,0,1,0.6297
ran_009330,random,2,2767|6471,2767,1,0,0,1,0.9024
ran_009331,random,2,2767|19488,2767,1,0,0,1,0.7278
ran_009332,random,3,2767|8080|18966,2767,1,0,0,1,0.8003
ran_009333,random,2,2771|3218,2771,1,0,0,1,0.301
ran_009334,random,2,2778|4244,2778,1,0,0,1,0.5889
ran_009335,random,2,2780|19340,2780,1,0,0,1,0.8902
ran_009336,random,2,2780|19877,2780,1,0,0,1,0.5319
ran_009337,random,2,2780|16770,2780,1,0,0,1,0.8168
ran_009338,random,2,2780|9895,2780,1,0,0,1,0.8552
ran_009339,random,2,2780|20540,2780,1,0,0,1,0.928
ran_009340,random,2,1910|2786,2786,1,0,0,1,0.9134
ran_009341,random,2,2786|7300,2786,1,0,0,1,0.8123
ran_009342,random,2,2788|24451,2788,1,0,0,1,0.939
ran_009343,random,2,2798|5755,2798,1,0,0,1,0.3883
ran_009344,random,2,497|2800,2800,1,0,0,1,0.3018
ran_009345,random,3,2811|10724|19625,2811,1,0,0,1,0.6813
ran_009346,random,2,2811|10110,2811,1,0,0,1,0.6143
ran_009347,random,2,2827|3190,2827,1,0,0,1,0.5431
ran_009348,random,2,2828|4418,2828,1,0,0,1,0.8968
ran_009349,random,2,265|2834,2834,1,0,0,1,0.3299
ran_009350,random,2,1842|2842,2842,1,0,0,1,0.8431
ran_009351,random,2,2846|6636,2846,1,0,0,1,0.5828
ran_009352,random,2,43|2852,2852,1,0,0,1,0.7998
ran_009353,random,2,2876|20795,2876,1,0,0,1,0.8396
ran_009354,random,3,2892|3810|17801,2892,1,0,0,1,0.6813
ran_009355,random,2,2892|11820,2892,1,0,0,1,0.6217
ran_009356,random,2,2923|25327,2923,1,0,0,1,0.83
ran_009357,random,2,2943|17068,2943,1,0,0,1,0.7055
ran_009358,random,2,2951|20129,2951,1,0,0,1,0.8747
ran_009359,random,2,2954|4955,2954,1,0,0,1,0.9137
ran_009360,random,4,2955|6799|15230|17219,2955,1,0,0,1,0.7626
ran_009361,random,2,2995|27652,2995,1,0,0,1,0.9095
ran_009362,random,2,2995|10224,2995,1,0,0,1,0.7182
ran_009363,random,2,2995|27658,2995,1,0,0,1,0.6178
ran_009364,random,2,3005|8890,3005,1,0,0,1,0.4194
ran_009365,random,2,3023|28496,3023,1,0,0,1,0.5884
ran_009366,random,2,3026|7063,3026,1,0,0,1,0.7893
ran_009367,random,2,3053|14380,3053,1,0,0,1,0.5544
ran_009368,random,2,3083|11904,3083,1,0,0,1,0.7808
ran_009369,random,2,3089|7518,3089,1,0,0,1,0.509
ran_009370,random,2,3102|7140,3102,1,0,0,1,0.7643
ran_009371,random,3,3110|18049|28338,3110,1,0,0,1,0.628
ran_009372,random,3,1801|2174|3141,3141,1,0,0,1,0.5874
ran_009373,random,3,3142|7917|16748,3142,1,0,0,1,0.7646
ran_009374,random,2,3145|7278,3145,1,0,0,1,0.8536
ran_009375,random,2,1457|3145,3145,1,0,0,1,0.6327
ran_009376,random,2,3145|6232,3145,1,0,0,1,0.6409
ran_009377,random,2,3166|25135,3166,1,0,0,1,0.4145
ran_009378,random,3,3186|6609|14766,3186,1,0,0,1,0.7509
ran_009379,random,2,331|3190,3190,1,0,0,1,0.4341
ran_009380,random,2,1374|3190,3190,1,0,0,1,0.4288
ran_009381,random,2,3190|8685,3190,1,0,0,1,0.6212
ran_009382,random,2,3190|16300,3190,1,0,0,1,0.8145
ran_009383,random,2,3191|4180,3191,1,0,0,1,0.6469
ran_009384,random,2,3203|18623,3203,1,0,0,1,0.5494
ran_009385,random,2,3227|20387,3227,1,0,0,1,0.7393
ran_009386,random,2,2876|3238,3238,1,0,0,1,0.7394
ran_009387,random,2,3238|18414,3238,1,0,0,1,0.702
ran_009388,random,4,692|3254|3753|17339,3254,1,0,0,1,0.6563
ran_009389,random,2,3282|19019,3282,1,0,0,1,0.6935
ran_009390,random,2,3285|5230,3285,1,0,0,1,0.8126
ran_009391,random,2,3292|10007,3292,1,0,0,1,0.8695
ran_009392,random,2,3304|20025,3304,1,0,0,1,0.937
ran_009393,random,2,3306|20082,3306,1,0,0,1,0.5354
ran_009394,random,2,3306|22089,3306,1,0,0,1,0.803
ran_009395,random,2,3312|9629,3312,1,0,0,1,0.8083
ran_009396,random,2,3314|6065,3314,1,0,0,1,0.6416
ran_009397,random,2,2927|3346,3346,1,0,0,1,0.7817
ran_009398,random,2,3365|8804,3365,1,0,0,1,0.4225
ran_009399,random,2,3373|22631,3373,1,0,0,1,0.8513
ran_009400,random,2,3375|14072,3375,1,0,0,1,0.7031
ran_009401,random,2,3375|6177,3375,1,0,0,1,0.6934
ran_009402,random,2,3375|23503,3375,1,0,0,1,0.5149
ran_009403,random,2,3375|15906,3375,1,0,0,1,0.7028
ran_009404,random,2,3448|30130,3448,1,0,0,1,0.5945
ran_009405,random,2,3448|3700,3448,1,0,0,1,0.9074
ran_009406,random,3,3459|6598|16756,3459,1,0,0,1,0.3902
ran_009407,random,2,3459|31153,3459,1,0,0,1,0.4724
ran_009408,random,2,2380|3473,3473,1,0,0,1,0.0967
ran_009409,random,2,1815|3488,3488,1,0,0,1,0.702
ran_009410,random,2,3504|7471,3504,1,0,0,1,0.7442
ran_009411,random,2,3535|6901,3535,1,0,0,1,0.5739
ran_009412,random,2,3551|18785,3551,1,0,0,1,0.4328
ran_009413,random,2,3551|27334,3551,1,0,0,1,0.778
ran_009414,random,2,2485|3551,3551,1,0,0,1,0.7769
ran_009415,random,2,3551|7162,3551,1,0,0,1,0.9502
ran_009416,random,2,3566|10662,3566,1,0,0,1,0.4241
ran_009417,random,2,3600|7384,3600,1,0,0,1,0.9187
ran_009418,random,2,3495|3604,3604,1,0,0,1,0.8431
ran_009419,random,2,3613|20780,3613,1,0,0,1,0.4458
