u1,u2,n_groups,n_venues,weight_idf
8944,22446,1,1,0.131154
20791,24634,1,1,0.131154
13376,24634,1,1,0.131154
13376,20791,1,1,0.131154
12878,18444,1,1,0.131154
17987,19425,1,1,0.131154
10945,17593,1,1,0.131154
10185,20833,1,1,0.131154
11336,24603,1,1,0.131154
5275,24538,1,1,0.131154
5474,12014,1,1,0.131154
359,12014,1,1,0.131154
359,5474,1,1,0.131154
21826,24262,1,1,0.131154
12786,17236,1,1,0.131154
18802,24936,1,1,0.131154
1828,24505,1,1,0.131154
21609,22654,1,1,0.131154
12641,12835,1,1,0.131154
1411,19332,1,1,0.131154
3459,3536,1,1,0.131154
20326,20386,1,1,0.131154
7882,20386,1,1,0.131154
7882,20326,1,1,0.131154
6458,20386,1,1,0.131154
6458,20326,1,1,0.131154
6458,7882,1,1,0.131154
1979,6526,1,1,0.131154
23606,25558,1,1,0.131154
23176,25558,1,1,0.131154
23176,23606,1,1,0.131154
11000,25558,1,1,0.131154
11000,23606,1,1,0.131154
11000,23176,1,1,0.131154
9519,12850,1,1,0.131154
4601,23357,1,1,0.131154
21660,21819,1,1,0.131154
692,16370,1,1,0.131154
2425,11189,1,1,0.131154
10727,14045,1,1,0.131154
227,8112,1,1,0.131154
2907,5245,1,1,0.131154
11814,16370,1,1,0.131154
11266,16370,1,1,0.131154
11266,11814,1,1,0.131154
692,11814,1,1,0.131154
11189,14701,1,1,0.131154
692,11266,1,1,0.131154
5391,16667,1,1,0.131154
6978,15394,1,1,0.131154
2786,5172,1,1,0.131154
10448,13809,1,1,0.131154
7420,13809,1,1,0.131154
7420,10448,1,1,0.131154
2425,14701,1,1,0.131154
5172,14332,1,1,0.131154
9152,16370,1,1,0.131154
16738,17416,1,1,0.131154
5795,16370,1,1,0.131154
5795,12697,1,1,0.131154
5795,9152,1,1,0.131154
8206,8513,1,1,0.131154
8868,11817,1,1,0.131154
2399,11817,1,1,0.131154
2399,8868,1,1,0.131154
1944,17416,1,1,0.131154
108,12109,1,1,0.131154
1944,16738,1,1,0.131154
14221,18111,1,1,0.131154
13544,18111,1,1,0.131154
13544,14221,1,1,0.131154
2574,18111,1,1,0.131154
2574,14221,1,1,0.131154
2574,13544,1,1,0.131154
15258,16221,1,1,0.131154
14701,16221,1,1,0.131154
14701,15258,1,1,0.131154
8000,13209,1,1,0.131154
2236,7543,1,1,0.131154
11570,13049,1,1,0.131154
8748,15417,1,1,0.131154
443,15417,1,1,0.131154
443,8748,1,1,0.131154
6252,12953,1,1,0.131154
5598,12953,1,1,0.131154
7859,12622,1,1,0.131154
5662,14221,1,1,0.131154
7753,12622,1,1,0.131154
7753,7859,1,1,0.131154
2341,3565,1,1,0.131154
6883,9411,1,1,0.131154
9264,12676,1,1,0.131154
825,6457,1,1,0.131154
768,6457,1,1,0.131154
2341,2365,1,1,0.131154
2341,5970,1,1,0.131154
2365,5970,1,1,0.131154
9348,13539,1,1,0.131154
3306,17138,1,1,0.131154
359,17138,1,1,0.131154
359,3306,1,1,0.131154
2345,16906,1,1,0.131154
2503,4601,1,1,0.131154
6561,11965,1,1,0.131154
8941,10727,1,1,0.131154
8147,8868,1,1,0.131154
7012,8868,1,1,0.131154
3306,15237,1,1,0.131154
4199,5474,1,1,0.131154
5161,14221,1,1,0.131154
11200,17065,1,1,0.131154
8868,11200,1,1,0.131154
359,11200,1,1,0.131154
9152,12697,1,1,0.131154
12697,16370,1,1,0.131154
10007,13632,1,1,0.131154
1672,1920,1,1,0.131154
10185,13873,1,1,0.131154
16247,18703,1,1,0.131154
14685,16247,1,1,0.131154
11905,15844,1,1,0.131154
4757,16370,1,1,0.131154
2313,16370,1,1,0.131154
2313,4757,1,1,0.131154
22,15330,1,1,0.131154
4249,7663,1,1,0.131154
11200,14063,1,1,0.131154
4585,7405,1,1,0.131154
2569,7405,1,1,0.131154
2569,4585,1,1,0.131154
3179,13873,1,1,0.131154
13177,17295,1,1,0.131154
16777,17510,1,1,0.131154
572,3898,1,1,0.131154
4249,12980,1,1,0.131154
11817,15371,1,1,0.131154
1548,18334,1,1,0.131154
13177,13448,1,1,0.131154
7722,16224,1,1,0.131154
17384,18277,1,1,0.131154
6032,13448,1,1,0.131154
3427,13448,1,1,0.131154
3427,6032,1,1,0.131154
13448,18982,1,1,0.131154
856,18334,1,1,0.131154
7663,12980,1,1,0.131154
856,1548,1,1,0.131154
10727,15711,1,1,0.131154
10185,11716,1,1,0.131154
4180,8997,1,1,0.131154
2442,8997,1,1,0.131154
2442,4180,1,1,0.131154
10261,11815,1,1,0.131154
10210,17510,1,1,0.131154
10210,16777,1,1,0.131154
9465,17510,1,1,0.131154
10727,15669,1,1,0.131154
2887,13177,1,1,0.131154
1057,12324,1,1,0.131154
10860,14791,1,1,0.131154
8941,8944,1,1,0.131154
3473,8944,1,1,0.131154
3473,8941,1,1,0.131154
14070,15669,1,1,0.131154
10727,14070,1,1,0.131154
9465,16777,1,1,0.131154
6561,15669,1,1,0.131154
6561,14070,1,1,0.131154
6561,10727,1,1,0.131154
7592,16551,1,1,0.131154
5172,12109,1,1,0.131154
15371,16121,1,1,0.131154
11817,16121,1,1,0.131154
1465,1920,1,1,0.131154
1465,2988,1,1,0.131154
1920,2988,1,1,0.131154
8121,13153,1,1,0.131154
9465,10210,1,1,0.131154
1920,3675,1,1,0.131154
3473,9650,1,1,0.131154
7806,13175,1,1,0.131154
8612,13947,1,1,0.131154
6261,13177,1,1,0.131154
5161,7806,1,1,0.131154
3890,7806,1,1,0.131154
3890,5161,1,1,0.131154
4737,11223,1,1,0.131154
3898,11905,1,1,0.131154
1057,5416,1,1,0.131154
5172,14221,1,1,0.131154
13153,15669,1,1,0.131154
8121,15669,1,1,0.131154
768,825,1,1,0.131154
1944,11249,1,1,0.131154
13842,16370,1,1,0.131154
1592,11150,1,1,0.131154
443,8211,1,1,0.131154
8868,11987,1,1,0.131154
10602,12595,1,1,0.131154
2328,14157,1,1,0.131154
8318,8510,1,1,0.131154
6014,8510,1,1,0.131154
6014,8318,1,1,0.131154
9432,11741,1,1,0.131154
9582,11815,1,1,0.131154
3170,8305,1,1,0.131154
3142,8305,1,1,0.131154
3142,3170,1,1,0.131154
5755,8510,1,1,0.131154
13157,14346,1,1,0.131154
13117,14346,1,1,0.131154
13117,13157,1,1,0.131154
9582,9869,1,1,0.131154
9582,14022,1,1,0.131154
3298,3565,1,1,0.131154
4601,8590,1,1,0.131154
10811,12835,1,1,0.131154
4968,12835,1,1,0.131154
4968,10811,1,1,0.131154
8590,15460,1,1,0.131154
5632,15460,1,1,0.131154
5632,8590,1,1,0.131154
4601,15460,1,1,0.131154
4601,5632,1,1,0.131154
9869,11815,1,1,0.131154
3440,11583,1,1,0.131154
443,11583,1,1,0.131154
443,3440,1,1,0.131154
11461,11991,1,1,0.131154
2364,15278,1,1,0.131154
11815,14022,1,1,0.131154
9869,14022,1,1,0.131154
11336,14346,1,1,0.131154
11336,13157,1,1,0.131154
1748,14346,1,1,0.131154
11815,13418,1,1,0.131154
8990,14366,1,1,0.131154
8990,13581,1,1,0.131154
8990,12655,1,1,0.131154
8990,12176,1,1,0.131154
13176,13418,1,1,0.131154
11817,13418,1,1,0.131154
11817,13176,1,1,0.131154
11815,13176,1,1,0.131154
1748,13157,1,1,0.131154
11815,11817,1,1,0.131154
3306,13418,1,1,0.131154
3306,13176,1,1,0.131154
3306,11817,1,1,0.131154
3306,11815,1,1,0.131154
2744,3005,1,1,0.131154
3005,10843,1,1,0.131154
12176,12655,1,1,0.131154
12176,13581,1,1,0.131154
12176,14366,1,1,0.131154
12655,13581,1,1,0.131154
1748,13117,1,1,0.131154
1748,11336,1,1,0.131154
8716,13013,1,1,0.131154
4284,8716,1,1,0.131154
3566,13013,1,1,0.131154
3566,8716,1,1,0.131154
3566,4284,1,1,0.131154
2314,13013,1,1,0.131154
2314,8716,1,1,0.131154
2314,4284,1,1,0.131154
6575,13301,1,1,0.131154
2288,13301,1,1,0.131154
2288,6575,1,1,0.131154
13581,14366,1,1,0.131154
12655,14366,1,1,0.131154
7123,10727,1,1,0.131154
8590,12181,1,1,0.131154
8590,12835,1,1,0.131154
2412,14561,1,1,0.131154
145,6620,1,1,0.131154
145,4452,1,1,0.131154
145,3153,1,1,0.131154
3089,16702,1,1,0.131154
868,16702,1,1,0.131154
868,3089,1,1,0.131154
825,10727,1,1,0.131154
16318,16548,1,1,0.131154
10495,14547,1,1,0.131154
15049,16548,1,1,0.131154
15049,16318,1,1,0.131154
14547,16548,1,1,0.131154
14547,16318,1,1,0.131154
14547,15049,1,1,0.131154
10495,16548,1,1,0.131154
10495,16318,1,1,0.131154
3153,6620,1,1,0.131154
4452,6620,1,1,0.131154
5755,9850,1,1,0.131154
5755,10222,1,1,0.131154
5766,10727,1,1,0.131154
257,3142,1,1,0.131154
11816,15667,1,1,0.131154
3920,15667,1,1,0.131154
3920,11816,1,1,0.131154
1696,15667,1,1,0.131154
1696,11816,1,1,0.131154
1696,3920,1,1,0.131154
142,15667,1,1,0.131154
142,11816,1,1,0.131154
142,3920,1,1,0.131154
142,1696,1,1,0.131154
10222,17081,1,1,0.131154
9850,17081,1,1,0.131154
9850,10222,1,1,0.131154
10495,15049,1,1,0.131154
3400,11991,1,1,0.131154
8590,15572,1,1,0.131154
4713,4757,1,1,0.131154
5172,11565,1,1,0.131154
9037,12081,1,1,0.131154
8590,12081,1,1,0.131154
8590,9037,1,1,0.131154
8232,9037,1,1,0.131154
8232,8590,1,1,0.131154
3172,3677,1,1,0.131154
4323,4757,1,1,0.131154
6711,9441,1,1,0.131154
4323,4713,1,1,0.131154
2988,4757,1,1,0.131154
2988,4713,1,1,0.131154
2988,4323,1,1,0.131154
12835,15572,1,1,0.131154
12181,15572,1,1,0.131154
12181,12835,1,1,0.131154
13659,21660,1,1,0.131154
2802,4187,1,1,0.131154
2802,7250,1,1,0.131154
2802,11410,1,1,0.131154
12109,12990,1,1,0.131154
8590,12990,1,1,0.131154
8590,12109,1,1,0.131154
571,12625,1,1,0.131154
10727,12155,1,1,0.131154
13761,16551,1,1,0.131154
4199,9834,1,1,0.131154
13109,15858,1,1,0.131154
11410,14919,1,1,0.131154
7250,14919,1,1,0.131154
7250,11410,1,1,0.131154
4187,14919,1,1,0.131154
4187,11410,1,1,0.131154
4187,7250,1,1,0.131154
2802,14919,1,1,0.131154
10727,13983,1,1,0.131154
10727,12109,1,1,0.131154
17001,18297,1,1,0.131154
47,4869,1,1,0.131154
15511,18427,1,1,0.131154
4304,13503,1,1,0.131154
5925,13278,1,1,0.131154
4869,13278,1,1,0.131154
4869,5925,1,1,0.131154
47,13278,1,1,0.131154
47,5925,1,1,0.131154
2707,19934,1,1,0.131154
3954,18527,1,1,0.131154
6704,7504,1,1,0.131154
3256,7504,1,1,0.131154
3256,6704,1,1,0.131154
302,7504,1,1,0.131154
302,6704,1,1,0.131154
302,3256,1,1,0.131154
6969,7140,1,1,0.131154
3954,9832,1,1,0.131154
3954,19232,1,1,0.131154
11445,18427,1,1,0.131154
10727,18285,1,1,0.131154
5054,19222,1,1,0.131154
5054,8590,1,1,0.131154
5054,7137,1,1,0.131154
14157,17759,1,1,0.131154
6354,17759,1,1,0.131154
6354,14157,1,1,0.131154
10865,18285,1,1,0.131154
10727,10865,1,1,0.131154
7200,9832,1,1,0.131154
1920,21304,1,1,0.131154
1268,21304,1,1,0.131154
1268,1920,1,1,0.131154
18527,19232,1,1,0.131154
9832,19232,1,1,0.131154
7200,19232,1,1,0.131154
7200,18527,1,1,0.131154
2993,7140,1,1,0.131154
2993,6969,1,1,0.131154
8944,18952,1,1,0.131154
4869,5172,1,1,0.131154
13103,17757,1,1,0.131154
13103,14949,1,1,0.131154
533,17757,1,1,0.131154
533,14949,1,1,0.131154
533,13103,1,1,0.131154
5172,18573,1,1,0.131154
4869,18573,1,1,0.131154
3976,18573,1,1,0.131154
8590,18952,1,1,0.131154
3976,5172,1,1,0.131154
3976,4869,1,1,0.131154
227,9512,1,1,0.131154
15078,20336,1,1,0.131154
1672,20336,1,1,0.131154
1672,15078,1,1,0.131154
18427,19537,1,1,0.131154
14949,17757,1,1,0.131154
2170,14561,1,1,0.131154
7372,18573,1,1,0.131154
6842,11445,1,1,0.131154
8590,8944,1,1,0.131154
18292,18363,1,1,0.131154
4852,18363,1,1,0.131154
4852,18292,1,1,0.131154
4559,18363,1,1,0.131154
4559,18292,1,1,0.131154
4559,4852,1,1,0.131154
1920,18363,1,1,0.131154
1920,18292,1,1,0.131154
1920,4852,1,1,0.131154
1920,4559,1,1,0.131154
11445,15195,1,1,0.131154
6904,15195,1,1,0.131154
6904,11445,1,1,0.131154
6842,15195,1,1,0.131154
7137,8590,1,1,0.131154
7137,16508,1,1,0.131154
7137,19222,1,1,0.131154
16617,21622,1,1,0.131154
17938,21802,1,1,0.131154
17938,20710,1,1,0.131154
17938,18896,1,1,0.131154
4445,21802,1,1,0.131154
4445,20710,1,1,0.131154
4445,18896,1,1,0.131154
4445,17938,1,1,0.131154
20136,20610,1,1,0.131154
3099,19553,1,1,0.131154
17938,20610,1,1,0.131154
17938,20136,1,1,0.131154
9611,20610,1,1,0.131154
9611,20136,1,1,0.131154
9611,17938,1,1,0.131154
12953,19553,1,1,0.131154
5474,19553,1,1,0.131154
18896,20710,1,1,0.131154
18896,21802,1,1,0.131154
20710,21802,1,1,0.131154
18427,20740,1,1,0.131154
2240,11055,1,1,0.131154
5755,20259,1,1,0.131154
1920,5744,1,1,0.131154
1608,18416,1,1,0.131154
1585,18416,1,1,0.131154
11062,19516,1,1,0.131154
12155,17593,1,1,0.131154
6696,13376,1,1,0.131154
393,13097,1,1,0.131154
11629,20238,1,1,0.131154
8002,20238,1,1,0.131154
8002,11629,1,1,0.131154
3819,20238,1,1,0.131154
3819,11629,1,1,0.131154
3819,8002,1,1,0.131154
5474,12953,1,1,0.131154
3099,12953,1,1,0.131154
8590,16508,1,1,0.131154
11629,11817,1,1,0.131154
7200,16874,1,1,0.131154
7200,15290,1,1,0.131154
242,16874,1,1,0.131154
242,15290,1,1,0.131154
242,7200,1,1,0.131154
11817,11884,1,1,0.131154
11629,11884,1,1,0.131154
412,11884,1,1,0.131154
3099,5474,1,1,0.131154
412,11817,1,1,0.131154
412,11629,1,1,0.131154
15484,18775,1,1,0.131154
4528,10071,1,1,0.131154
8673,20460,1,1,0.131154
16508,19222,1,1,0.131154
8590,19222,1,1,0.131154
4046,6956,1,1,0.131154
4046,10412,1,1,0.131154
4046,12155,1,1,0.131154
6956,10412,1,1,0.131154
18427,18744,1,1,0.131154
18277,18744,1,1,0.131154
18277,18427,1,1,0.131154
19516,21137,1,1,0.131154
5087,18775,1,1,0.131154
8517,18427,1,1,0.131154
412,18427,1,1,0.131154
412,8517,1,1,0.131154
9382,9611,1,1,0.131154
533,8002,1,1,0.131154
2308,9499,1,1,0.131154
837,9499,1,1,0.131154
837,2308,1,1,0.131154
10412,12155,1,1,0.131154
6956,12155,1,1,0.131154
11445,19537,1,1,0.131154
12953,19305,1,1,0.131154
533,19537,1,1,0.131154
14901,16838,1,1,0.131154
2412,5161,1,1,0.131154
14901,19852,1,1,0.131154
11987,19852,1,1,0.131154
11987,14901,1,1,0.131154
9611,10727,1,1,0.131154
1920,8084,1,1,0.131154
8772,9621,1,1,0.131154
10642,19539,1,1,0.131154
5161,16670,1,1,0.131154
3986,13177,1,1,0.131154
12347,19536,1,1,0.131154
9414,19536,1,1,0.131154
9414,12347,1,1,0.131154
4020,10727,1,1,0.131154
2311,12540,1,1,0.131154
3725,13809,1,1,0.131154
2412,17922,1,1,0.131154
5161,17922,1,1,0.131154
236,19423,1,1,0.131154
359,15669,1,1,0.131154
15669,19667,1,1,0.131154
15669,16782,1,1,0.131154
4601,19667,1,1,0.131154
4601,16782,1,1,0.131154
4601,15669,1,1,0.131154
359,19667,1,1,0.131154
359,16782,1,1,0.131154
359,4601,1,1,0.131154
16670,17922,1,1,0.131154
11987,19828,1,1,0.131154
8084,19828,1,1,0.131154
8084,11987,1,1,0.131154
5191,19828,1,1,0.131154
5191,11987,1,1,0.131154
5191,8084,1,1,0.131154
1920,10727,1,1,0.131154
3179,13809,1,1,0.131154
12622,14208,1,1,0.131154
3457,10642,1,1,0.131154
2683,4585,1,1,0.131154
14774,15417,1,1,0.131154
14774,15201,1,1,0.131154
4585,15417,1,1,0.131154
4585,15201,1,1,0.131154
4585,14774,1,1,0.131154
2683,15417,1,1,0.131154
2683,14774,1,1,0.131154
1224,15417,1,1,0.131154
1022,5161,1,1,0.131154
1224,15201,1,1,0.131154
1224,14774,1,1,0.131154
1224,4585,1,1,0.131154
1224,2683,1,1,0.131154
11055,18297,1,1,0.131154
533,18427,1,1,0.131154
2240,18297,1,1,0.131154
1094,6757,1,1,0.131154
6964,19241,1,1,0.131154
1022,6165,1,1,0.131154
1022,19736,1,1,0.131154
2365,15222,1,1,0.131154
3473,17493,1,1,0.131154
10507,17735,1,1,0.131154
6964,10805,1,1,0.131154
13177,18007,1,1,0.131154
5015,8783,1,1,0.131154
1370,8783,1,1,0.131154
1370,5015,1,1,0.131154
5925,9465,1,1,0.131154
12622,15297,1,1,0.131154
11847,12622,1,1,0.131154
1943,15297,1,1,0.131154
1943,12622,1,1,0.131154
1943,11847,1,1,0.131154
6165,19736,1,1,0.131154
16782,19667,1,1,0.131154
11847,15297,1,1,0.131154
5474,6896,1,1,0.131154
17217,20593,1,1,0.131154
3806,6499,1,1,0.131154
15585,20636,1,1,0.131154
227,12486,1,1,0.131154
7140,19259,1,1,0.131154
9611,13529,1,1,0.131154
6240,9611,1,1,0.131154
1920,4011,1,1,0.131154
9414,20593,1,1,0.131154
1920,11082,1,1,0.131154
9414,17217,1,1,0.131154
12766,13932,1,1,0.131154
5657,13932,1,1,0.131154
5657,12766,1,1,0.131154
6944,12010,1,1,0.131154
9348,12953,1,1,0.131154
2500,12953,1,1,0.131154
15669,20708,1,1,0.131154
270,13289,1,1,0.131154
3583,17876,1,1,0.131154
12307,20935,1,1,0.131154
533,11445,1,1,0.131154
22,19537,1,1,0.131154
5474,12317,1,1,0.131154
22,18427,1,1,0.131154
22,11445,1,1,0.131154
22,533,1,1,0.131154
16224,17757,1,1,0.131154
12307,20336,1,1,0.131154
4079,10888,1,1,0.131154
13003,18292,1,1,0.131154
239,6965,1,1,0.131154
17223,19183,1,1,0.131154
15078,19183,1,1,0.131154
15078,17223,1,1,0.131154
4559,17223,1,1,0.131154
4559,15078,1,1,0.131154
2500,9348,1,1,0.131154
4559,19183,1,1,0.131154
8675,20011,1,1,0.131154
16617,17164,1,1,0.131154
3459,6542,1,1,0.131154
11817,12953,1,1,0.131154
10727,18530,1,1,0.131154
3212,18530,1,1,0.131154
3212,10727,1,1,0.131154
19915,20011,1,1,0.131154
18049,20011,1,1,0.131154
3300,17164,1,1,0.131154
10287,16188,1,1,0.131154
3300,16617,1,1,0.131154
5172,12570,1,1,0.131154
12317,20020,1,1,0.131154
5474,20020,1,1,0.131154
16472,19915,1,1,0.131154
6896,20020,1,1,0.131154
6896,12317,1,1,0.131154
10287,14511,1,1,0.131154
18049,19915,1,1,0.131154
10287,17757,1,1,0.131154
5172,18359,1,1,0.131154
11947,19915,1,1,0.131154
11947,16472,1,1,0.131154
2584,6499,1,1,0.131154
14511,16188,1,1,0.131154
17192,18359,1,1,0.131154
11817,18359,1,1,0.131154
11817,17192,1,1,0.131154
10727,20020,1,1,0.131154
16188,17757,1,1,0.131154
5172,17192,1,1,0.131154
5172,11817,1,1,0.131154
1268,18488,1,1,0.131154
14511,17757,1,1,0.131154
4109,12673,1,1,0.129957
9718,21536,1,1,0.129957
12826,16801,1,1,0.129957
11675,16801,1,1,0.129957
18963,25765,1,1,0.129957
3253,11675,1,1,0.129957
3253,16801,1,1,0.129957
6672,21576,1,1,0.129957
22320,25851,1,1,0.129957
3043,20248,1,1,0.129957
10321,12673,1,1,0.129957
6672,7910,1,1,0.129957
7910,21576,1,1,0.129957
6672,22617,1,1,0.129957
16902,25182,1,1,0.129957
21143,26462,1,1,0.129957
7910,22617,1,1,0.129957
21576,22617,1,1,0.129957
14430,14779,1,1,0.129957
2401,4196,1,1,0.129957
2401,21693,1,1,0.129957
2401,24275,1,1,0.129957
4196,21693,1,1,0.129957
11962,22784,1,1,0.129957
6817,10321,1,1,0.129957
11077,26004,1,1,0.129957
4109,10321,1,1,0.129957
11077,25794,1,1,0.129957
14455,16289,1,1,0.129957
14455,16588,1,1,0.129957
14394,16588,1,1,0.129957
3338,27107,1,1,0.129957
16289,16588,1,1,0.129957
2513,5898,1,1,0.129957
2513,15624,1,1,0.129957
5898,15624,1,1,0.129957
4382,13316,1,1,0.129957
11077,11262,1,1,0.129957
11077,14313,1,1,0.129957
11262,25794,1,1,0.129957
4109,6817,1,1,0.129957
11262,25978,1,1,0.129957
11262,26004,1,1,0.129957
14313,25794,1,1,0.129957
14313,25978,1,1,0.129957
25794,25978,1,1,0.129957
25794,26004,1,1,0.129957
25978,26004,1,1,0.129957
25956,25966,1,1,0.129957
708,6817,1,1,0.129957
708,10321,1,1,0.129957
708,12673,1,1,0.129957
3338,5570,1,1,0.129957
3844,7727,1,1,0.129957
5570,27107,1,1,0.129957
7727,22142,1,1,0.129957
6559,18894,1,1,0.129957
505,4196,1,1,0.129957
505,6120,1,1,0.129957
505,7727,1,1,0.129957
3844,4196,1,1,0.129957
3844,6120,1,1,0.129957
4196,6120,1,1,0.129957
4196,7727,1,1,0.129957
4196,22142,1,1,0.129957
6120,7727,1,1,0.129957
6120,22142,1,1,0.129957
21831,26868,1,1,0.129957
4196,25952,1,1,0.129957
6171,8990,1,1,0.129957
6171,27544,1,1,0.129957
8990,27544,1,1,0.129957
5213,21034,1,1,0.129957
5213,24966,1,1,0.129957
21034,24966,1,1,0.129957
7951,24113,1,1,0.129957
12630,19542,1,1,0.129957
14394,14455,1,1,0.129957
6120,11651,1,1,0.129957
4184,6182,1,1,0.129957
1986,18894,1,1,0.129957
8310,15490,1,1,0.129957
20290,22855,1,1,0.129957
19779,27054,1,1,0.129957
1104,10025,1,1,0.129957
4196,10810,1,1,0.129957
1412,6120,1,1,0.129957
1412,6672,1,1,0.129957
6120,6672,1,1,0.129957
6120,10826,1,1,0.129957
6672,10826,1,1,0.129957
7529,27019,1,1,0.129957
4196,25298,1,1,0.129957
4334,23890,1,1,0.129957
4334,25601,1,1,0.129957
23890,25601,1,1,0.129957
4196,6785,1,1,0.129957
2824,4196,1,1,0.129957
19872,21165,1,1,0.129957
19872,24050,1,1,0.129957
30,6593,1,1,0.129957
30,8230,1,1,0.129957
30,16967,1,1,0.129957
6593,8230,1,1,0.129957
8230,16967,1,1,0.129957
2942,19779,1,1,0.129957
2942,27054,1,1,0.129957
14394,16289,1,1,0.129957
7709,19445,1,1,0.129957
14267,16588,1,1,0.129957
6863,8064,1,1,0.129957
6672,16744,1,1,0.129957
6672,23865,1,1,0.129957
1661,7709,1,1,0.129957
1661,16296,1,1,0.129957
1661,19445,1,1,0.129957
7709,16296,1,1,0.129957
16296,19445,1,1,0.129957
6672,8091,1,1,0.129957
8516,15541,1,1,0.129957
2547,19375,1,1,0.129957
17994,18840,1,1,0.129957
16019,16677,1,1,0.129957
6578,9170,1,1,0.129957
679,21271,1,1,0.129957
4638,11917,1,1,0.129957
15931,23289,1,1,0.129957
18933,24837,1,1,0.129957
3459,11918,1,1,0.129957
11918,23921,1,1,0.129957
6672,18020,1,1,0.129957
16900,23213,1,1,0.129957
4023,4481,1,1,0.129957
4023,6578,1,1,0.129957
4023,9170,1,1,0.129957
6842,23124,1,1,0.129957
17277,24266,1,1,0.129957
8336,15944,1,1,0.129957
1337,15944,1,1,0.129957
21094,23348,1,1,0.129957
1159,27201,1,1,0.129957
10546,15552,1,1,0.129957
10696,15552,1,1,0.129957
11443,15552,1,1,0.129957
11441,17478,1,1,0.129957
11441,18228,1,1,0.129957
17478,18228,1,1,0.129957
11038,17478,1,1,0.129957
16567,18634,1,1,0.129957
1991,6672,1,1,0.129957
6672,8483,1,1,0.129957
6672,13400,1,1,0.129957
6672,20672,1,1,0.129957
3737,15671,1,1,0.129957
6719,8471,1,1,0.129957
6719,23376,1,1,0.129957
2648,8483,1,1,0.129957
5203,6974,1,1,0.129957
5203,10103,1,1,0.129957
2949,22420,1,1,0.129957
8612,20658,1,1,0.129957
1337,8336,1,1,0.129957
4481,6578,1,1,0.129957
10203,11151,1,1,0.129957
14267,16289,1,1,0.129957
19332,20542,1,1,0.129957
13076,16611,1,1,0.129957
13076,24734,1,1,0.129957
16611,24734,1,1,0.129957
2918,12382,1,1,0.129957
14842,14845,1,1,0.129957
6672,25762,1,1,0.129957
997,5147,1,1,0.129957
997,20344,1,1,0.129957
5147,20344,1,1,0.129957
15940,19332,1,1,0.129957
138,5308,1,1,0.129957
19332,23765,1,1,0.129957
10203,17139,1,1,0.129957
20542,23765,1,1,0.129957
10769,11435,1,1,0.129957
1474,7534,1,1,0.129957
7534,18876,1,1,0.129957
182,18236,1,1,0.129957
10321,10741,1,1,0.129957
10741,10769,1,1,0.129957
2513,14267,1,1,0.129957
2513,14394,1,1,0.129957
2513,16289,1,1,0.129957
14267,14394,1,1,0.129957
12382,24734,1,1,0.129957
12382,13076,1,1,0.129957
9417,20576,1,1,0.129957
18011,23943,1,1,0.129957
10203,20576,1,1,0.129957
11151,17139,1,1,0.129957
11151,20576,1,1,0.129957
17139,20576,1,1,0.129957
1894,2995,1,1,0.129957
22324,24921,1,1,0.129957
9897,21965,1,1,0.129957
13685,21965,1,1,0.129957
6672,10446,1,1,0.129957
388,1225,1,1,0.129957
388,20576,1,1,0.129957
1225,14209,1,1,0.129957
1225,15860,1,1,0.129957
1225,20576,1,1,0.129957
14209,20576,1,1,0.129957
3042,3848,1,1,0.129957
3042,5708,1,1,0.129957
3848,5708,1,1,0.129957
6467,9897,1,1,0.129957
6467,13685,1,1,0.129957
4108,10592,1,1,0.129957
4108,21258,1,1,0.129957
10592,21258,1,1,0.129957
6182,21975,1,1,0.129957
1563,9220,1,1,0.129957
3277,4146,1,1,0.129957
10321,23941,1,1,0.129957
6120,17136,1,1,0.129957
15781,22740,1,1,0.129957
5355,6120,1,1,0.129957
5355,19370,1,1,0.129957
5355,19422,1,1,0.129957
6120,19370,1,1,0.129957
6120,19422,1,1,0.129957
2340,21033,1,1,0.129957
483,27799,1,1,0.129957
9027,27746,1,1,0.129957
2815,29359,1,1,0.129957
10321,27011,1,1,0.129957
2655,6120,1,1,0.129957
23941,27011,1,1,0.129957
6120,9528,1,1,0.129957
2596,22793,1,1,0.129957
1563,13836,1,1,0.129957
9220,13836,1,1,0.129957
6120,15031,1,1,0.129957
6120,20082,1,1,0.129957
15031,20082,1,1,0.129957
14831,15609,1,1,0.129957
3989,16458,1,1,0.129957
14762,16705,1,1,0.129957
21983,27799,1,1,0.129957
1837,18835,1,1,0.129957
2655,16166,1,1,0.129957
30340,30646,1,1,0.129957
27768,30053,1,1,0.129957
28103,30053,1,1,0.129957
18031,22561,1,1,0.129957
18031,28105,1,1,0.129957
22561,28105,1,1,0.129957
483,842,1,1,0.129957
483,20790,1,1,0.129957
842,20790,1,1,0.129957
1983,27768,1,1,0.129957
1983,28385,1,1,0.129957
6120,8935,1,1,0.129957
6120,16731,1,1,0.129957
8935,16731,1,1,0.129957
8935,28103,1,1,0.129957
16731,28103,1,1,0.129957
2509,26822,1,1,0.129957
22561,27768,1,1,0.129957
6120,25891,1,1,0.129957
9932,29875,1,1,0.129957
8031,20503,1,1,0.129957
1246,18037,1,1,0.129957
18037,24164,1,1,0.129957
1787,30557,1,1,0.129957
16705,27852,1,1,0.129957
3342,26884,1,1,0.129957
3277,24971,1,1,0.129957
23602,29089,1,1,0.129957
